id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
       12460,  0.3972840E+06,  0.6465363E+07,   163.442,  1230.112
       12461,  0.3972572E+06,  0.6465417E+07,  3049.174,  9799.943
       12462,  0.3972522E+06,  0.6465341E+07,   104.259,   774.078
       12463,  0.3972268E+06,  0.6465395E+07,   304.766,  3015.914
       12464,  0.3972204E+06,  0.6465319E+07,    85.244,   773.602
       12465,  0.3971964E+06,  0.6465372E+07,   289.494,  2103.851
       12466,  0.3971886E+06,  0.6465297E+07,    83.970,  1141.641
       12467,  0.3971660E+06,  0.6465349E+07,   335.362,  2316.252
       12468,  0.3971357E+06,  0.6465327E+07,  3428.690,  9699.704
       12469,  0.3977980E+06,  0.6465293E+07,   155.518,  2750.744
       12470,  0.3978346E+06,  0.6465317E+07,  5557.485,  9997.204
       12471,  0.3977737E+06,  0.6465319E+07,  6746.177,  9998.039
       12472,  0.3964618E+06,  0.6455697E+07,    32.489,   232.663
       12473,  0.3964605E+06,  0.6455688E+07,    86.212,   443.983
       12474,  0.3964687E+06,  0.6455696E+07,    72.021,   389.771
       12475,  0.3964766E+06,  0.6455698E+07,  1503.090,  7035.428
       12476,  0.3964336E+06,  0.6455654E+07,    59.921,   578.509
       12477,  0.3964428E+06,  0.6455663E+07,    48.112,   592.339
       12478,  0.3964430E+06,  0.6455654E+07,   186.351,  1728.339
       12479,  0.3964223E+06,  0.6455645E+07,    57.636,  1642.836
       12480,  0.3964345E+06,  0.6455644E+07,   129.542,  1797.483
       12481,  0.3964211E+06,  0.6455637E+07,   602.797,  6639.451
       12482,  0.3964519E+06,  0.6455671E+07,    33.381,   310.976
       12483,  0.3964520E+06,  0.6455663E+07,   174.702,  1188.817
       12484,  0.3964596E+06,  0.6455679E+07,    34.534,   136.910
       12485,  0.3964593E+06,  0.6455670E+07,   112.098,   625.877
       12486,  0.3964674E+06,  0.6455687E+07,    33.150,   170.008
       12487,  0.3964665E+06,  0.6455678E+07,    81.126,   389.331
       12488,  0.3965707E+06,  0.6455766E+07,    48.229,   348.080
       12489,  0.3965846E+06,  0.6455764E+07,    98.621,  1542.200
       12490,  0.3965767E+06,  0.6455761E+07,    56.878,   574.956
       12491,  0.3965602E+06,  0.6455758E+07,    47.327,   347.374
       12492,  0.3965696E+06,  0.6455757E+07,    47.038,   701.151
       12493,  0.3965502E+06,  0.6455751E+07,    35.545,   331.689
       12494,  0.3965613E+06,  0.6455749E+07,    88.601,   774.889
       12495,  0.3965550E+06,  0.6455747E+07,    41.570,   292.687
       12496,  0.3965388E+06,  0.6455753E+07,   193.595,  1082.991
       12497,  0.3965304E+06,  0.6455752E+07,    39.345,   232.947
       12498,  0.3965483E+06,  0.6455745E+07,   182.945,  1182.192
       12499,  0.3965400E+06,  0.6455744E+07,    39.747,   235.876
       12500,  0.3965231E+06,  0.6455743E+07,    44.545,   222.696
       12501,  0.3965316E+06,  0.6455744E+07,   191.847,  1622.259
       12502,  0.3966115E+06,  0.6455774E+07,    74.385,   591.595
       12503,  0.3966242E+06,  0.6455775E+07,   229.740,  1777.491
       12504,  0.3965988E+06,  0.6455763E+07,    85.505,   546.742
       12505,  0.3966138E+06,  0.6455762E+07,   174.012,  1388.367
       12506,  0.3966069E+06,  0.6455757E+07,    89.741,   920.457
       12507,  0.3965835E+06,  0.6455755E+07,    54.196,   451.361
       12508,  0.3965914E+06,  0.6455751E+07,    88.231,   938.257
       12509,  0.3965147E+06,  0.6455742E+07,   218.283,  2073.208
       12510,  0.3965062E+06,  0.6455741E+07,    50.527,   270.740
       12511,  0.3965244E+06,  0.6455735E+07,   218.110,  2148.454
       12512,  0.3965159E+06,  0.6455734E+07,    51.357,   272.435
       12513,  0.3965074E+06,  0.6455733E+07,  2259.441,  9253.169
       12514,  0.3966613E+06,  0.6455802E+07,    88.644,   692.210
       12515,  0.3966746E+06,  0.6455804E+07,   236.834,  2313.314
       12516,  0.3966504E+06,  0.6455787E+07,    49.806,   389.977
       12517,  0.3966628E+06,  0.6455790E+07,   222.841,  1885.345
       12518,  0.3966379E+06,  0.6455775E+07,    54.560,   474.035
       12519,  0.3966507E+06,  0.6455775E+07,   218.460,  2192.016
       12520,  0.3966265E+06,  0.6455763E+07,    84.124,   640.542
       12521,  0.3966390E+06,  0.6455764E+07,   182.592,  1605.133
       12522,  0.3966935E+06,  0.6455844E+07,    93.820,   703.133
       12523,  0.3966886E+06,  0.6455828E+07,    72.460,   543.188
       12524,  0.3966988E+06,  0.6455833E+07,   275.934,  2761.991
       12525,  0.3967027E+06,  0.6455859E+07,   200.520,  2823.252
       12526,  0.3967076E+06,  0.6455848E+07,   177.341,  4624.452
       12527,  0.3966857E+06,  0.6455809E+07,    56.431,   495.357
       12528,  0.3966984E+06,  0.6455823E+07,    95.931,   719.554
       12529,  0.3966983E+06,  0.6455813E+07,   160.315,  1641.713
