Variable Name,Min Date,Max Date,Number of Samples
Cloud,02/08/2010 11:56:00,18/07/2016 11:29:00,283.000
SAL,05/07/2010 13:38:11,18/07/2016 11:31:26,2886.000
WQ_DIAG_OXY_OXY_SAT,05/07/2010 13:38:11,18/07/2016 11:31:26,2894.000
WQ_OXY_OXY,05/07/2010 13:38:11,18/07/2016 11:31:26,2886.000
WQ_CAR_PH,05/07/2010 13:38:11,18/07/2016 11:31:26,2894.000
TEMP,05/07/2010 13:38:11,18/07/2016 11:31:26,2894.000
WQ_DIAG_TOT_TURBIDITY,21/05/2012 13:05:52,18/07/2016 11:31:26,1700.000
Wind_Dir,02/08/2010 11:56:00,18/07/2016 11:29:00,243.000
Wind_Speed,02/08/2010 11:56:00,18/07/2016 11:29:00,285.000
