Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2018 00:00:00,0.00,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.25,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.50,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.75,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.00,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.25,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.50,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.75,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.00,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.25,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.50,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.75,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-3.00,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-3.25,0.0000,0.0000,22.7684,23.8498,7.0016,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 04:00:01,0.00,-0.1724,-0.0699,21.8359,23.7583,7.0056,94.2183,12.1550,2.7034,0.0000,0.0000,
15-03-2018 04:00:01,-0.25,-0.1703,-0.0690,21.8390,23.7730,7.0056,94.2440,12.1518,2.7025,0.0000,0.0000,
15-03-2018 04:00:01,-0.50,-0.1638,-0.0658,21.8577,23.7988,7.0053,94.2946,12.1396,2.6991,0.0000,0.0000,
15-03-2018 04:00:01,-0.75,-0.1532,-0.0606,21.8917,23.8333,7.0049,94.3656,12.1188,2.6933,0.0000,0.0000,
15-03-2018 04:00:01,-1.00,-0.1393,-0.0536,21.9456,23.8508,7.0041,94.4138,12.0844,2.6839,0.0000,0.0000,
15-03-2018 04:00:01,-1.25,-0.1245,-0.0464,22.0067,23.8633,7.0030,94.4529,12.0452,2.6736,0.0000,0.0000,
15-03-2018 04:00:01,-1.50,-0.1087,-0.0390,22.0757,23.8716,7.0015,94.4837,12.0009,2.6623,0.0000,0.0000,
15-03-2018 04:00:01,-1.75,-0.0900,-0.0310,22.1655,23.8758,6.9985,94.4999,11.9438,2.6486,0.0000,0.0000,
15-03-2018 04:00:01,-2.00,-0.0713,-0.0243,22.2660,23.8766,6.9935,94.4875,11.8808,2.6351,0.0000,0.0000,
15-03-2018 04:00:01,-2.25,-0.0510,-0.0182,22.3844,23.8732,6.9845,94.4246,11.8046,2.6213,0.0000,0.0000,
15-03-2018 04:00:01,-2.50,-0.0335,-0.0136,22.5011,23.8678,6.9703,94.2861,11.7122,2.6082,0.0000,0.0000,
15-03-2018 04:00:01,-2.75,-0.0189,-0.0104,22.6105,23.8620,6.9526,94.0961,11.6093,2.5958,0.0000,0.0000,
15-03-2018 04:00:01,-3.00,-0.0153,-0.0102,22.6760,23.8585,6.8199,92.3287,11.1525,2.5626,0.0000,0.0000,
15-03-2018 08:00:01,0.00,-0.1495,-0.0620,20.1738,23.3438,6.5851,87.0657,12.5486,2.9117,23.5770,10.6096,
15-03-2018 08:00:01,-0.25,-0.1394,-0.0584,20.4480,23.7350,6.6091,88.1429,12.4676,2.8936,18.0673,8.1303,
