ISOTime,wl,Sal,Temp,TRACE_1,TRACE_2,TRACE_3
01/01/2008 00:00:00,0.81,32.233503000000006,24.030557,1,0,0
01/01/2008 01:00:00,0.79,32.23925,24.033147,1,0,0
01/01/2008 02:00:00,0.74,32.244996,24.035737,1,0,0
01/01/2008 03:00:00,0.71,32.250741999999995,24.038327,1,0,0
01/01/2008 04:00:00,0.68,32.256488,24.040917,1,0,0
01/01/2008 05:00:00,0.65,32.262234,24.043507,1,0,0
01/01/2008 06:00:00,0.62,32.26798,24.046097,1,0,0
01/01/2008 07:00:00,0.59,32.273726,24.048687,1,0,0
01/01/2008 08:00:00,0.58,32.279472,24.051276,1,0,0
01/01/2008 09:00:00,0.59,32.285218,24.053866,1,0,0
01/01/2008 10:00:00,0.64,32.290964,24.056456,1,0,0
01/01/2008 11:00:00,0.69,32.29671,24.059046,1,0,0
01/01/2008 12:00:00,0.74,32.302456,24.061636,1,0,0
01/01/2008 13:00:00,0.79,32.308202,24.064226,1,0,0
01/01/2008 14:00:00,0.83,32.313947999999996,24.066816,1,0,0
01/01/2008 15:00:00,0.87,32.319694,24.069406,1,0,0
01/01/2008 16:00:00,0.93,32.32544,24.071996,1,0,0
01/01/2008 17:00:00,0.96,32.331185999999995,24.074586,1,0,0
01/01/2008 18:00:00,0.98,32.336932,24.077176,1,0,0
01/01/2008 19:00:00,1.01,32.342678,24.079766,1,0,0
01/01/2008 20:00:00,1.02,32.348424,24.082356,1,0,0
01/01/2008 21:00:00,1.02,32.35417,24.084946,1,0,0
01/01/2008 22:00:00,1.0,32.359916,24.087536,1,0,0
01/01/2008 23:00:00,0.96,32.365663,24.090126,1,0,0
02/01/2008 00:00:00,0.92,32.371409,24.092715,1,0,0
02/01/2008 01:00:00,0.88,32.377155,24.095305,1,0,0
02/01/2008 02:00:00,0.85,32.382901000000004,24.097895,1,0,0
02/01/2008 03:00:00,0.82,32.388647,24.100485,1,0,0
02/01/2008 04:00:00,0.79,32.394393,24.103075,1,0,0
02/01/2008 05:00:00,0.75,32.400139,24.105665,1,0,0
02/01/2008 06:00:00,0.74,32.405885,24.108255,1,0,0
02/01/2008 07:00:00,0.74,32.411631,24.110845,1,0,0
02/01/2008 08:00:00,0.73,32.417377,24.113435,1,0,0
02/01/2008 09:00:00,0.78,32.423123,24.116025,1,0,0
02/01/2008 10:00:00,0.81,32.428869,24.118615,1,0,0
02/01/2008 11:00:00,0.86,32.434615,24.121205,1,0,0
02/01/2008 12:00:00,0.91,32.440360999999996,24.123795,1,0,0
02/01/2008 13:00:00,0.97,32.446107,24.126385,1,0,0
02/01/2008 14:00:00,1.04,32.451853,24.128975,1,0,0
02/01/2008 15:00:00,1.1,32.457599,24.131564,1,0,0
02/01/2008 16:00:00,1.15,32.463345000000004,24.134154000000002,1,0,0
02/01/2008 17:00:00,1.2,32.469091,24.136744,1,0,0
02/01/2008 18:00:00,1.24,32.474837,24.139333999999998,1,0,0
02/01/2008 19:00:00,1.27,32.480583,24.141924,1,0,0
02/01/2008 20:00:00,1.31,32.486329,24.144514,1,0,0
02/01/2008 21:00:00,1.31,32.492076000000004,24.147104000000002,1,0,0
02/01/2008 22:00:00,1.28,32.497822,24.149694,1,0,0
02/01/2008 23:00:00,1.24,32.503568,24.152283999999998,1,0,0
03/01/2008 00:00:00,1.18,32.509314,24.154874,1,0,0
03/01/2008 01:00:00,1.14,32.51506,24.157464,1,0,0
03/01/2008 02:00:00,1.09,32.520806,24.160054000000002,1,0,0
03/01/2008 03:00:00,1.04,32.526552,24.162644,1,0,0
03/01/2008 04:00:00,0.99,32.532298,24.165233999999998,1,0,0
03/01/2008 05:00:00,0.96,32.538044,24.167824,1,0,0
03/01/2008 06:00:00,0.94,32.54379,24.170414,1,0,0
03/01/2008 07:00:00,0.92,32.549535999999996,24.173003,1,0,0
03/01/2008 08:00:00,0.92,32.555282,24.175593,1,0,0
03/01/2008 09:00:00,0.94,32.561028,24.178182999999997,1,0,0
03/01/2008 10:00:00,0.99,32.566774,24.180773000000002,1,0,0
03/01/2008 11:00:00,1.03,32.572520000000004,24.183363,1,0,0
03/01/2008 12:00:00,1.08,32.578266,24.185953,1,0,0
03/01/2008 13:00:00,1.12,32.584012,24.188543,1,0,0
03/01/2008 14:00:00,1.17,32.589758,24.191132999999997,1,0,0
03/01/2008 15:00:00,1.22,32.595504,24.193723000000002,1,0,0
03/01/2008 16:00:00,1.26,32.60125,24.196313,1,0,0
03/01/2008 17:00:00,1.31,32.606996,24.198903,1,0,0
03/01/2008 18:00:00,1.36,32.612742,24.201493,1,0,0
03/01/2008 19:00:00,1.38,32.618489000000004,24.204082999999997,1,0,0
03/01/2008 20:00:00,1.38,32.624235,24.206673000000002,1,0,0
03/01/2008 21:00:00,1.36,32.629981,24.209263,1,0,0
03/01/2008 22:00:00,1.31,32.635727,24.211853,1,0,0
03/01/2008 23:00:00,1.24,32.641473,24.214442000000002,1,0,0
04/01/2008 00:00:00,1.2,32.647219,24.217032,1,0,0
04/01/2008 01:00:00,1.1,32.652965,24.219622,1,0,0
04/01/2008 02:00:00,1.04,32.658711,24.222212,1,0,0
04/01/2008 03:00:00,0.97,32.664457,24.224802,1,0,0
04/01/2008 04:00:00,0.9,32.670203,24.227392000000002,1,0,0
04/01/2008 05:00:00,0.84,32.675948999999996,24.229982,1,0,0
04/01/2008 06:00:00,0.78,32.681695,24.232572,1,0,0
04/01/2008 07:00:00,0.74,32.687441,24.235162,1,0,0
04/01/2008 08:00:00,0.71,32.693187,24.237752,1,0,0
04/01/2008 09:00:00,0.7,32.698933000000004,24.240342000000002,1,0,0
04/01/2008 10:00:00,0.71,32.704679,24.242932,1,0,0
04/01/2008 11:00:00,0.77,32.710425,24.245522,1,0,0
04/01/2008 12:00:00,0.81,32.716171,24.248112,1,0,0
04/01/2008 13:00:00,0.84,32.721917,24.250702,1,0,0
04/01/2008 14:00:00,0.9,32.727663,24.253292000000002,1,0,0
04/01/2008 15:00:00,0.95,32.733409,24.255881,1,0,0
04/01/2008 16:00:00,1.01,32.739155,24.258471,1,0,0
04/01/2008 17:00:00,1.08,32.744901,24.261060999999998,1,0,0
04/01/2008 18:00:00,1.14,32.750648,24.263651,1,0,0
04/01/2008 19:00:00,1.18,32.756394,24.266241,1,0,0
04/01/2008 20:00:00,1.23,32.76214,24.268831,1,0,0
04/01/2008 21:00:00,1.22,32.767886,24.271421,1,0,0
04/01/2008 22:00:00,1.19,32.773632,24.274010999999998,1,0,0
04/01/2008 23:00:00,1.14,32.779378,24.276601,1,0,0
05/01/2008 00:00:00,1.06,32.785123999999996,24.279191,1,0,0
05/01/2008 01:00:00,1.0,32.79087,24.281781,1,0,0
05/01/2008 02:00:00,0.92,32.796616,24.284371,1,0,0
05/01/2008 03:00:00,0.84,32.802362,24.286960999999998,1,0,0
05/01/2008 04:00:00,0.76,32.808108000000004,24.289551,1,0,0
05/01/2008 05:00:00,0.7,32.813854,24.292141,1,0,0
05/01/2008 06:00:00,0.63,32.8196,24.294729999999998,1,0,0
05/01/2008 07:00:00,0.59,32.825346,24.297320000000003,1,0,0
05/01/2008 08:00:00,0.55,32.831092,24.29991,1,0,0
05/01/2008 09:00:00,0.53,32.836838,24.3025,1,0,0
05/01/2008 10:00:00,0.55,32.842584,24.30509,1,0,0
05/01/2008 11:00:00,0.61,32.84833,24.307679999999998,1,0,0
05/01/2008 12:00:00,0.65,32.854076,24.310270000000003,1,0,0
05/01/2008 13:00:00,0.72,32.859821999999994,24.31286,1,0,0
05/01/2008 14:00:00,0.77,32.865567999999996,24.31545,1,0,0
05/01/2008 15:00:00,0.82,32.871314,24.31804,1,0,0
05/01/2008 16:00:00,0.89,32.877061,24.320629999999998,1,0,0
05/01/2008 17:00:00,0.93,32.882807,24.323220000000003,1,0,0
05/01/2008 18:00:00,1.0,32.888553,24.32581,1,0,0
05/01/2008 19:00:00,1.04,32.894299,24.3284,1,0,0
05/01/2008 20:00:00,1.09,32.900045,24.33099,1,0,0
05/01/2008 21:00:00,1.11,32.905791,24.333579999999998,1,0,0
05/01/2008 22:00:00,1.1,32.911537,24.336169,1,0,0
05/01/2008 23:00:00,1.04,32.917283000000005,24.338759,1,0,0
06/01/2008 00:00:00,0.98,32.923029,24.341348999999997,1,0,0
06/01/2008 01:00:00,0.9,32.928775,24.343939000000002,1,0,0
06/01/2008 02:00:00,0.82,32.934521000000004,24.346529,1,0,0
06/01/2008 03:00:00,0.74,32.940267,24.349119,1,0,0
06/01/2008 04:00:00,0.66,32.946013,24.351709,1,0,0
06/01/2008 05:00:00,0.58,32.951759,24.354298999999997,1,0,0
06/01/2008 06:00:00,0.51,32.957505,24.356889000000002,1,0,0
06/01/2008 07:00:00,0.46,32.963251,24.359479,1,0,0
06/01/2008 08:00:00,0.43,32.968996999999995,24.362069,1,0,0
06/01/2008 09:00:00,0.42,32.974743,24.364659,1,0,0
06/01/2008 10:00:00,0.46,32.980489,24.367248999999997,1,0,0
06/01/2008 11:00:00,0.49,32.986235,24.369839000000002,1,0,0
06/01/2008 12:00:00,0.56,32.991981,24.372429,1,0,0
06/01/2008 13:00:00,0.59,32.997727000000005,24.375019,1,0,0
06/01/2008 14:00:00,0.64,33.003474,24.377608,1,0,0
06/01/2008 15:00:00,0.71,33.00922,24.380198,1,0,0
06/01/2008 16:00:00,0.76,33.014965999999994,24.382788,1,0,0
06/01/2008 17:00:00,0.81,33.020711999999996,24.385378,1,0,0
06/01/2008 18:00:00,0.87,33.026458,24.387968,1,0,0
06/01/2008 19:00:00,0.95,33.032204,24.390558,1,0,0
06/01/2008 20:00:00,1.0,33.03795,24.393148,1,0,0
06/01/2008 21:00:00,1.04,33.043696000000004,24.395738,1,0,0
06/01/2008 22:00:00,1.06,33.049442,24.398328,1,0,0
06/01/2008 23:00:00,1.02,33.055188,24.400918,1,0,0
07/01/2008 00:00:00,0.96,33.060934,24.403508,1,0,0
07/01/2008 01:00:00,0.9,33.06668,24.406098,1,0,0
07/01/2008 02:00:00,0.82,33.072426,24.408688,1,0,0
07/01/2008 03:00:00,0.74,33.078171999999995,24.411278,1,0,0
07/01/2008 04:00:00,0.65,33.083918,24.413868,1,0,0
07/01/2008 05:00:00,0.57,33.089664,24.416458,1,0,0
07/01/2008 06:00:00,0.52,33.09541,24.419047,1,0,0
07/01/2008 07:00:00,0.45,33.101156,24.421637,1,0,0
07/01/2008 08:00:00,0.4,33.106902000000005,24.424227,1,0,0
07/01/2008 09:00:00,0.4,33.112648,24.426817,1,0,0
07/01/2008 10:00:00,0.42,33.118394,24.429407,1,0,0
07/01/2008 11:00:00,0.45,33.122847,24.427547,1,0,0
07/01/2008 12:00:00,0.5,33.126915999999994,24.424366,1,0,0
07/01/2008 13:00:00,0.54,33.130984999999995,24.421184,1,0,0
07/01/2008 14:00:00,0.6,33.135054,24.418003,1,0,0
07/01/2008 15:00:00,0.63,33.139123,24.414822,1,0,0
07/01/2008 16:00:00,0.68,33.143192,24.411641,1,0,0
07/01/2008 17:00:00,0.75,33.147261,24.408459,1,0,0
07/01/2008 18:00:00,0.81,33.15133,24.405278,1,0,0
07/01/2008 19:00:00,0.86,33.155398,24.402097,1,0,0
07/01/2008 20:00:00,0.94,33.159467,24.398916,1,0,0
07/01/2008 21:00:00,1.0,33.163536,24.395734,1,0,0
07/01/2008 22:00:00,1.04,33.167605,24.392553,1,0,0
07/01/2008 23:00:00,1.06,33.171673999999996,24.389372,1,0,0
08/01/2008 00:00:00,1.02,33.175743,24.386191,1,0,0
08/01/2008 01:00:00,0.96,33.179812,24.383009,1,0,0
08/01/2008 02:00:00,0.89,33.183881,24.379828,1,0,0
08/01/2008 03:00:00,0.81,33.18795,24.376647,1,0,0
08/01/2008 04:00:00,0.73,33.192019,24.373466,1,0,0
08/01/2008 05:00:00,0.65,33.196087,24.370283999999998,1,0,0
08/01/2008 06:00:00,0.58,33.200156,24.367103,1,0,0
08/01/2008 07:00:00,0.52,33.204225,24.363922,1,0,0
08/01/2008 08:00:00,0.49,33.208294,24.360741,1,0,0
08/01/2008 09:00:00,0.47,33.212363,24.357559,1,0,0
08/01/2008 10:00:00,0.5,33.216432,24.354378,1,0,0
08/01/2008 11:00:00,0.54,33.220501,24.351197,1,0,0
08/01/2008 12:00:00,0.59,33.22457,24.348015,1,0,0
08/01/2008 13:00:00,0.64,33.228639,24.344834,1,0,0
08/01/2008 14:00:00,0.69,33.232708,24.341653,1,0,0
08/01/2008 15:00:00,0.72,33.236776,24.338472,1,0,0
08/01/2008 16:00:00,0.76,33.240845,24.33529,1,0,0
08/01/2008 17:00:00,0.82,33.244914,24.332109,1,0,0
08/01/2008 18:00:00,0.88,33.248983,24.328928,1,0,0
08/01/2008 19:00:00,0.96,33.253052000000004,24.325747,1,0,0
08/01/2008 20:00:00,1.03,33.257121000000005,24.322565,1,0,0
08/01/2008 21:00:00,1.1,33.26119,24.319384,1,0,0
08/01/2008 22:00:00,1.15,33.265259,24.316203,1,0,0
08/01/2008 23:00:00,1.18,33.269328,24.313022,1,0,0
09/01/2008 00:00:00,1.18,33.273396999999996,24.309839999999998,1,0,0
09/01/2008 01:00:00,1.11,33.277465,24.306659,1,0,0
09/01/2008 02:00:00,1.05,33.281534,24.303478,1,0,0
09/01/2008 03:00:00,0.98,33.285603,24.300297,1,0,0
09/01/2008 04:00:00,0.89,33.289671999999996,24.297114999999998,1,0,0
09/01/2008 05:00:00,0.81,33.293741,24.293934,1,0,0
09/01/2008 06:00:00,0.74,33.29781,24.290753,1,0,0
09/01/2008 07:00:00,0.68,33.301879,24.287572,1,0,0
09/01/2008 08:00:00,0.61,33.305948,24.28439,1,0,0
09/01/2008 09:00:00,0.58,33.310016999999995,24.281209,1,0,0
09/01/2008 10:00:00,0.57,33.314085999999996,24.278028,1,0,0
09/01/2008 11:00:00,0.61,33.318154,24.274847,1,0,0
09/01/2008 12:00:00,0.66,33.322223,24.271665,1,0,0
09/01/2008 13:00:00,0.7,33.326291999999995,24.268484,1,0,0
09/01/2008 14:00:00,0.74,33.330360999999996,24.265303,1,0,0
09/01/2008 15:00:00,0.78,33.33443,24.262122,1,0,0
09/01/2008 16:00:00,0.78,33.338499,24.25894,1,0,0
09/01/2008 17:00:00,0.85,33.342568,24.255759,1,0,0
09/01/2008 18:00:00,0.9,33.346637,24.252578,1,0,0
09/01/2008 19:00:00,0.96,33.350706,24.249397000000002,1,0,0
09/01/2008 20:00:00,1.02,33.354775,24.246215,1,0,0
09/01/2008 21:00:00,1.09,33.358843,24.243033999999998,1,0,0
09/01/2008 22:00:00,1.13,33.362912,24.239853,1,0,0
09/01/2008 23:00:00,1.18,33.366981,24.236672,1,0,0
10/01/2008 00:00:00,1.18,33.37105,24.23349,1,0,0
10/01/2008 01:00:00,1.16,33.375119,24.230309,1,0,0
10/01/2008 02:00:00,1.1,33.379188,24.227128,1,0,0
10/01/2008 03:00:00,1.02,33.383257,24.223945999999998,1,0,0
10/01/2008 04:00:00,0.93,33.387326,24.220765,1,0,0
10/01/2008 05:00:00,0.84,33.391395,24.217584,1,0,0
10/01/2008 06:00:00,0.76,33.395464000000004,24.214403,1,0,0
10/01/2008 07:00:00,0.68,33.399532,24.211221,1,0,0
10/01/2008 08:00:00,0.62,33.403601,24.20804,1,0,0
10/01/2008 09:00:00,0.58,33.40767,24.204859,1,0,0
10/01/2008 10:00:00,0.55,33.411739000000004,24.201678,1,0,0
10/01/2008 11:00:00,0.54,33.415808,24.198496,1,0,0
10/01/2008 12:00:00,0.58,33.419877,24.195315,1,0,0
10/01/2008 13:00:00,0.62,33.423946,24.192134,1,0,0
10/01/2008 14:00:00,0.66,33.428015,24.188953,1,0,0
10/01/2008 15:00:00,0.7,33.432084,24.185771,1,0,0
10/01/2008 16:00:00,0.71,33.436153000000004,24.18259,1,0,0
10/01/2008 17:00:00,0.75,33.440221,24.179409,1,0,0
10/01/2008 18:00:00,0.78,33.44429,24.176228,1,0,0
10/01/2008 19:00:00,0.82,33.448359,24.173046,1,0,0
10/01/2008 20:00:00,0.88,33.452428000000005,24.169864999999998,1,0,0
10/01/2008 21:00:00,0.93,33.456497,24.166684,1,0,0
10/01/2008 22:00:00,0.99,33.460566,24.163503,1,0,0
10/01/2008 23:00:00,1.04,33.464634999999994,24.160321,1,0,0
11/01/2008 00:00:00,1.04,33.468703999999995,24.15714,1,0,0
11/01/2008 01:00:00,1.02,33.472773,24.153959,1,0,0
11/01/2008 02:00:00,0.96,33.476842,24.150778,1,0,0
11/01/2008 03:00:00,0.9,33.480909999999994,24.147596,1,0,0
11/01/2008 04:00:00,0.82,33.484978999999996,24.144415,1,0,0
11/01/2008 05:00:00,0.74,33.489048,24.141234,1,0,0
11/01/2008 06:00:00,0.66,33.493117,24.138053,1,0,0
11/01/2008 07:00:00,0.59,33.497186,24.134871,1,0,0
11/01/2008 08:00:00,0.54,33.501255,24.13169,1,0,0
11/01/2008 09:00:00,0.48,33.505324,24.128509,1,0,0
11/01/2008 10:00:00,0.46,33.509392999999996,24.125328,1,0,0
11/01/2008 11:00:00,0.48,33.513462,24.122146,1,0,0
11/01/2008 12:00:00,0.51,33.517531,24.118965,1,0,0
11/01/2008 13:00:00,0.57,33.5216,24.115783999999998,1,0,0
11/01/2008 14:00:00,0.61,33.525667999999996,24.112602,1,0,0
11/01/2008 15:00:00,0.65,33.529737,24.109420999999998,1,0,0
11/01/2008 16:00:00,0.68,33.533806,24.10624,1,0,0
11/01/2008 17:00:00,0.7,33.537875,24.103059,1,0,0
11/01/2008 18:00:00,0.72,33.541944,24.099877,1,0,0
11/01/2008 19:00:00,0.76,33.546013,24.096695999999998,1,0,0
11/01/2008 20:00:00,0.8,33.550082,24.093515,1,0,0
11/01/2008 21:00:00,0.84,33.554151,24.090334,1,0,0
11/01/2008 22:00:00,0.89,33.55822,24.087152,1,0,0
11/01/2008 23:00:00,0.93,33.562289,24.083971,1,0,0
12/01/2008 00:00:00,0.96,33.566357,24.08079,1,0,0
12/01/2008 01:00:00,0.98,33.570426,24.077609,1,0,0
12/01/2008 02:00:00,0.94,33.574495,24.074427,1,0,0
12/01/2008 03:00:00,0.88,33.578564,24.071246,1,0,0
12/01/2008 04:00:00,0.82,33.582633,24.068065,1,0,0
12/01/2008 05:00:00,0.73,33.586702,24.064884,1,0,0
12/01/2008 06:00:00,0.67,33.590771000000004,24.061702,1,0,0
12/01/2008 07:00:00,0.6,33.594840000000005,24.058521,1,0,0
12/01/2008 08:00:00,0.54,33.598909,24.05534,1,0,0
12/01/2008 09:00:00,0.5,33.602978,24.052159,1,0,0
12/01/2008 10:00:00,0.46,33.607046000000004,24.048977,1,0,0
12/01/2008 11:00:00,0.47,33.611115000000005,24.045796,1,0,0
12/01/2008 12:00:00,0.49,33.615184,24.042614999999998,1,0,0
12/01/2008 13:00:00,0.55,33.619253,24.039434,1,0,0
12/01/2008 14:00:00,0.61,33.623321999999995,24.036251999999998,1,0,0
12/01/2008 15:00:00,0.63,33.627390999999996,24.033071,1,0,0
12/01/2008 16:00:00,0.65,33.63146,24.029889999999998,1,0,0
12/01/2008 17:00:00,0.68,33.635529,24.026709,1,0,0
12/01/2008 18:00:00,0.68,33.639598,24.023526999999998,1,0,0
12/01/2008 19:00:00,0.7,33.643667,24.020346,1,0,0
12/01/2008 20:00:00,0.74,33.647735,24.017165,1,0,0
12/01/2008 21:00:00,0.78,33.651804,24.013984,1,0,0
12/01/2008 22:00:00,0.81,33.655873,24.010801999999998,1,0,0
12/01/2008 23:00:00,0.85,33.659942,24.007621,1,0,0
13/01/2008 00:00:00,0.86,33.664011,24.00444,1,0,0
13/01/2008 01:00:00,0.87,33.668079999999996,24.001259,1,0,0
13/01/2008 02:00:00,0.87,33.672149,23.998077,1,0,0
13/01/2008 03:00:00,0.82,33.676218,23.994896,1,0,0
13/01/2008 04:00:00,0.77,33.680287,23.991715,1,0,0
13/01/2008 05:00:00,0.71,33.684356,23.988533,1,0,0
13/01/2008 06:00:00,0.65,33.688424,23.985352,1,0,0
13/01/2008 07:00:00,0.6,33.692493,23.982170999999997,1,0,0
13/01/2008 08:00:00,0.55,33.696562,23.97899,1,0,0
13/01/2008 09:00:00,0.51,33.700631,23.975807999999997,1,0,0
13/01/2008 10:00:00,0.5,33.7047,23.972627,1,0,0
13/01/2008 11:00:00,0.53,33.708769000000004,23.969445999999998,1,0,0
13/01/2008 12:00:00,0.57,33.712838,23.966265,1,0,0
13/01/2008 13:00:00,0.62,33.716907,23.963082999999997,1,0,0
13/01/2008 14:00:00,0.67,33.720976,23.959902,1,0,0
13/01/2008 15:00:00,0.72,33.725045,23.956720999999998,1,0,0
13/01/2008 16:00:00,0.76,33.729113,23.95354,1,0,0
13/01/2008 17:00:00,0.79,33.733182,23.950357999999998,1,0,0
13/01/2008 18:00:00,0.77,33.737251,23.947177,1,0,0
13/01/2008 19:00:00,0.76,33.74132,23.943996,1,0,0
13/01/2008 20:00:00,0.76,33.745389,23.940815,1,0,0
13/01/2008 21:00:00,0.78,33.749458000000004,23.937632999999998,1,0,0
13/01/2008 22:00:00,0.81,33.753527000000005,23.934452,1,0,0
13/01/2008 23:00:00,0.83,33.757596,23.931271,1,0,0
14/01/2008 00:00:00,0.84,33.761665,23.92809,1,0,0
14/01/2008 01:00:00,0.86,33.765734,23.924908,1,0,0
14/01/2008 02:00:00,0.86,33.769802,23.921727,1,0,0
14/01/2008 03:00:00,0.82,33.773871,23.918546,1,0,0
14/01/2008 04:00:00,0.78,33.77794,23.915364999999998,1,0,0
14/01/2008 05:00:00,0.73,33.782009,23.912183,1,0,0
14/01/2008 06:00:00,0.68,33.786078,23.909001999999997,1,0,0
14/01/2008 07:00:00,0.64,33.790147,23.905821,1,0,0
14/01/2008 08:00:00,0.59,33.794216,23.902639999999998,1,0,0
14/01/2008 09:00:00,0.58,33.797636,23.900291,1,0,0
14/01/2008 10:00:00,0.58,33.797897999999996,23.902001000000002,1,0,0
14/01/2008 11:00:00,0.64,33.798159000000005,23.903710999999998,1,0,0
14/01/2008 12:00:00,0.68,33.79842,23.905421,1,0,0
14/01/2008 13:00:00,0.73,33.798681,23.907131,1,0,0
14/01/2008 14:00:00,0.78,33.798942,23.908841,1,0,0
14/01/2008 15:00:00,0.81,33.799203000000006,23.910551,1,0,0
14/01/2008 16:00:00,0.83,33.799464,23.912260999999997,1,0,0
14/01/2008 17:00:00,0.84,33.799725,23.913972,1,0,0
14/01/2008 18:00:00,0.83,33.799987,23.915682,1,0,0
14/01/2008 19:00:00,0.81,33.800247999999996,23.917392,1,0,0
14/01/2008 20:00:00,0.78,33.800509000000005,23.919102,1,0,0
14/01/2008 21:00:00,0.77,33.80077,23.920811999999998,1,0,0
14/01/2008 22:00:00,0.77,33.801031,23.922522,1,0,0
14/01/2008 23:00:00,0.73,33.801292,23.924232,1,0,0
15/01/2008 00:00:00,0.7,33.801553000000006,23.925942000000003,1,0,0
15/01/2008 01:00:00,0.68,33.801814,23.927652,1,0,0
15/01/2008 02:00:00,0.64,33.802076,23.929362,1,0,0
15/01/2008 03:00:00,0.62,33.802337,23.931072,1,0,0
15/01/2008 04:00:00,0.56,33.802597999999996,23.932782,1,0,0
15/01/2008 05:00:00,0.53,33.802859000000005,23.934492000000002,1,0,0
15/01/2008 06:00:00,0.5,33.80312,23.936201999999998,1,0,0
15/01/2008 07:00:00,0.46,33.803381,23.937912,1,0,0
15/01/2008 08:00:00,0.44,33.803641999999996,23.939622,1,0,0
15/01/2008 09:00:00,0.44,33.803903999999996,23.941332,1,0,0
15/01/2008 10:00:00,0.47,33.804165000000005,23.943042000000002,1,0,0
15/01/2008 11:00:00,0.5,33.804426,23.944751999999998,1,0,0
15/01/2008 12:00:00,0.56,33.804687,23.946462,1,0,0
15/01/2008 13:00:00,0.6,33.804947999999996,23.948172,1,0,0
15/01/2008 14:00:00,0.66,33.805209000000005,23.949882000000002,1,0,0
15/01/2008 15:00:00,0.71,33.80547,23.951592,1,0,0
15/01/2008 16:00:00,0.75,33.805731,23.953303,1,0,0
15/01/2008 17:00:00,0.77,33.805993,23.955013,1,0,0
15/01/2008 18:00:00,0.79,33.806253999999996,23.956723,1,0,0
15/01/2008 19:00:00,0.77,33.806515000000005,23.958433,1,0,0
15/01/2008 20:00:00,0.74,33.806776,23.960143,1,0,0
15/01/2008 21:00:00,0.69,33.807037,23.961853,1,0,0
15/01/2008 22:00:00,0.64,33.807297999999996,23.963563,1,0,0
15/01/2008 23:00:00,0.59,33.807559000000005,23.965273,1,0,0
16/01/2008 00:00:00,0.57,33.80782,23.966983,1,0,0
16/01/2008 01:00:00,0.51,33.808082,23.968693,1,0,0
16/01/2008 02:00:00,0.47,33.808343,23.970403,1,0,0
16/01/2008 03:00:00,0.44,33.808603999999995,23.972113,1,0,0
16/01/2008 04:00:00,0.41,33.808865000000004,23.973823,1,0,0
16/01/2008 05:00:00,0.4,33.809126,23.975533,1,0,0
16/01/2008 06:00:00,0.37,33.809387,23.977242999999998,1,0,0
16/01/2008 07:00:00,0.36,33.809647999999996,23.978953,1,0,0
16/01/2008 08:00:00,0.37,33.809909999999995,23.980663,1,0,0
16/01/2008 09:00:00,0.39,33.810171000000004,23.982373000000003,1,0,0
16/01/2008 10:00:00,0.44,33.810432,23.984083,1,0,0
16/01/2008 11:00:00,0.49,33.810693,23.985793,1,0,0
16/01/2008 12:00:00,0.54,33.810953999999995,23.987503,1,0,0
16/01/2008 13:00:00,0.6,33.811215000000004,23.989213,1,0,0
16/01/2008 14:00:00,0.66,33.811476,23.990923000000002,1,0,0
16/01/2008 15:00:00,0.71,33.811737,23.992632999999998,1,0,0
16/01/2008 16:00:00,0.78,33.811999,23.994344,1,0,0
16/01/2008 17:00:00,0.82,33.812259999999995,23.996054,1,0,0
16/01/2008 18:00:00,0.88,33.812521000000004,23.997764,1,0,0
16/01/2008 19:00:00,0.9,33.812782,23.999474,1,0,0
16/01/2008 20:00:00,0.89,33.813043,24.001184,1,0,0
16/01/2008 21:00:00,0.87,33.813303999999995,24.002894,1,0,0
16/01/2008 22:00:00,0.82,33.813565000000004,24.004604,1,0,0
16/01/2008 23:00:00,0.77,33.813826,24.006314,1,0,0
17/01/2008 00:00:00,0.72,33.814088,24.008024,1,0,0
17/01/2008 01:00:00,0.67,33.814349,24.009733999999998,1,0,0
17/01/2008 02:00:00,0.62,33.814609999999995,24.011444,1,0,0
17/01/2008 03:00:00,0.57,33.814871000000004,24.013154,1,0,0
17/01/2008 04:00:00,0.52,33.815132,24.014864000000003,1,0,0
17/01/2008 05:00:00,0.5,33.815393,24.016574,1,0,0
17/01/2008 06:00:00,0.48,33.815653999999995,24.018284,1,0,0
17/01/2008 07:00:00,0.48,33.815915999999994,24.019994,1,0,0
17/01/2008 08:00:00,0.51,33.816177,24.021704,1,0,0
17/01/2008 09:00:00,0.54,33.816438,24.023414000000002,1,0,0
17/01/2008 10:00:00,0.6,33.816699,24.025123999999998,1,0,0
17/01/2008 11:00:00,0.66,33.816959999999995,24.026834,1,0,0
17/01/2008 12:00:00,0.73,33.817221,24.028544,1,0,0
17/01/2008 13:00:00,0.79,33.817482,24.030254,1,0,0
17/01/2008 14:00:00,0.85,33.817743,24.031964000000002,1,0,0
17/01/2008 15:00:00,0.92,33.818005,24.033675,1,0,0
17/01/2008 16:00:00,0.97,33.818265999999994,24.035385,1,0,0
17/01/2008 17:00:00,1.04,33.818527,24.037095,1,0,0
17/01/2008 18:00:00,1.09,33.818788,24.038805,1,0,0
17/01/2008 19:00:00,1.12,33.819049,24.040515,1,0,0
17/01/2008 20:00:00,1.14,33.819309999999994,24.042225,1,0,0
17/01/2008 21:00:00,1.09,33.819571,24.043935,1,0,0
17/01/2008 22:00:00,1.05,33.819832,24.045645,1,0,0
