Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2018 00:00:00,0.00,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.25,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.50,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.75,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.00,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.25,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.50,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.75,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.00,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.25,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.50,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-2.75,0.0000,0.0000,8.9947,24.6949,8.8468,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 04:00:01,0.00,-0.0870,-0.0146,9.3569,24.1294,9.0745,114.3764,17.8797,4.0262,0.0000,0.0000,
15-03-2018 04:00:01,-0.25,-0.0922,-0.0168,9.4124,24.3368,9.1186,115.4070,18.0213,4.0578,0.0000,0.0000,
15-03-2018 04:00:01,-0.50,-0.0922,-0.0168,9.4124,24.3368,9.1186,115.4070,18.0213,4.0578,0.0000,0.0000,
15-03-2018 04:00:01,-0.75,-0.0948,-0.0179,9.7134,24.5547,9.2401,117.6145,18.5727,4.1949,0.0000,0.0000,
15-03-2018 04:00:01,-1.00,-0.0889,-0.0199,10.0307,24.7177,9.2515,118.3230,18.8148,4.2984,0.0000,0.0000,
15-03-2018 04:00:01,-1.25,-0.0889,-0.0199,10.0307,24.7177,9.2515,118.3230,18.8148,4.2984,0.0000,0.0000,
15-03-2018 04:00:01,-1.50,-0.0757,-0.0198,10.1078,24.7712,9.1553,117.2592,18.6586,4.2948,0.0000,0.0000,
15-03-2018 04:00:01,-1.75,-0.0628,-0.0159,10.1159,24.7757,9.1274,116.9162,18.5799,4.2817,0.0000,0.0000,
15-03-2018 04:00:01,-2.00,-0.0506,-0.0100,10.1338,24.7788,9.0843,116.3827,18.4524,4.2578,0.0000,0.0000,
15-03-2018 04:00:01,-2.25,-0.0506,-0.0100,10.1338,24.7788,9.0843,116.3827,18.4524,4.2578,0.0000,0.0000,
