Variable Name,Min Date,Max Date,Number of Samples
SAL,27/10/2004 15:12:00,15/04/2016 09:15:00,84.000
WQ_DIAG_OXY_OXY_SAT,27/10/2004 15:12:00,15/04/2016 09:15:00,84.000
WQ_OXY_OXY,27/10/2004 15:12:00,15/04/2016 09:15:00,84.000
WQ_CAR_PH,27/10/2004 15:12:00,15/04/2016 09:15:00,83.000
TEMP,27/10/2004 15:12:00,15/04/2016 09:15:00,82.000
Flow,08/09/2004 00:00:00,28/08/2007 00:00:00,1034.000
minFlow,07/09/2004 00:00:00,28/08/2007 00:00:00,1037.000
Flow_ML,08/09/2004 00:00:00,28/08/2007 00:00:00,1034.000
Level,08/09/2004 00:00:00,28/08/2007 00:00:00,1034.000
