Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2015 00:00:00,0.00,0.0000,0.0000,17.4825,25.1379,3.5181,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.25,0.0000,0.0000,17.4825,25.1379,3.5181,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.50,0.0000,0.0000,17.4825,25.1379,3.5181,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.75,0.0000,0.0000,17.4825,25.1379,3.5181,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.00,0.0000,0.0000,17.4825,25.1379,3.5181,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 04:00:02,0.00,0.0009,-0.0712,15.4024,23.7256,3.9039,50.5678,11.9469,2.5943,1.7338,0.7802,
15-03-2015 04:00:02,-0.25,-0.0007,-0.0496,15.5020,23.8019,3.8863,50.4380,11.9152,2.5869,1.1141,0.5014,
15-03-2015 04:00:02,-0.50,-0.0007,-0.0496,15.5020,23.8019,3.8863,50.4380,11.9152,2.5869,1.1141,0.5014,
15-03-2015 04:00:02,-0.75,-0.0087,-0.0224,15.6927,23.9061,3.8543,50.1724,11.8498,2.5721,0.7186,0.3234,
15-03-2015 04:00:02,-1.00,-0.0214,0.0064,15.9085,24.0035,3.8121,49.7737,11.6279,2.5475,0.4668,0.2101,
15-03-2015 08:00:03,0.00,0.0056,-0.0164,13.3589,23.1273,4.3448,55.0127,12.4635,2.7558,75.9425,34.1741,
15-03-2015 08:00:03,-0.25,-0.0024,-0.0020,13.4089,23.1418,4.3330,54.8936,12.4436,2.7512,46.9013,21.1056,
15-03-2015 08:00:03,-0.50,-0.0024,-0.0020,13.4089,23.1418,4.3330,54.8936,12.4436,2.7512,46.9013,21.1056,
15-03-2015 08:00:03,-0.75,-0.0024,0.0184,13.7102,23.2183,4.2464,53.9663,12.2775,2.7228,29.1952,13.1378,
15-03-2015 08:00:03,-1.00,0.0063,0.0326,15.4355,23.9043,3.6443,47.3683,10.9750,2.5474,19.1119,8.6004,
15-03-2015 12:00:01,0.00,0.0155,0.0157,13.4821,23.8386,4.7692,61.2245,12.3162,2.7457,380.6036,171.2716,
15-03-2015 12:00:01,-0.25,0.0060,0.0223,13.4821,23.8372,4.7783,61.3400,12.3139,2.7453,220.7207,99.3243,
15-03-2015 12:00:01,-0.50,0.0060,0.0223,13.4821,23.8372,4.7783,61.3400,12.3139,2.7453,220.7207,99.3243,
