Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2018 00:00:00,0.00,0.0000,0.0000,6.3076,24.1263,3.4563,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.25,0.0000,0.0000,6.3076,24.1263,3.4563,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.50,0.0000,0.0000,6.3076,24.1263,3.4563,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-0.75,0.0000,0.0000,6.3076,24.1263,3.4563,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.00,0.0000,0.0000,6.3076,24.1263,3.4563,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 00:00:00,-1.25,0.0000,0.0000,6.3076,24.1263,3.4563,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2018 04:00:01,0.00,-0.0059,-0.0689,6.0701,23.6588,3.5155,43.1045,7.7267,1.0123,0.0000,0.0000,
15-03-2018 04:00:01,-0.25,-0.0081,-0.0612,6.0751,23.6774,3.5116,43.0732,7.7170,1.0110,0.0000,0.0000,
15-03-2018 04:00:01,-0.50,-0.0081,-0.0612,6.0751,23.6774,3.5116,43.0732,7.7170,1.0110,0.0000,0.0000,
15-03-2018 04:00:01,-0.75,-0.0129,-0.0511,6.0867,23.6989,3.5039,42.9993,7.6978,1.0084,0.0000,0.0000,
15-03-2018 04:00:01,-1.00,-0.0129,-0.0511,6.0867,23.6989,3.5039,42.9993,7.6978,1.0084,0.0000,0.0000,
15-03-2018 08:00:01,0.00,-0.0022,-0.0357,5.0883,22.9584,3.9699,47.7703,8.1804,1.1870,23.5513,10.5981,
15-03-2018 08:00:01,-0.25,-0.0035,-0.0306,5.0949,22.9881,3.9643,47.7305,8.1727,1.1853,10.7311,4.8290,
15-03-2018 08:00:01,-0.50,-0.0035,-0.0306,5.0949,22.9881,3.9643,47.7305,8.1727,1.1853,10.7311,4.8290,
15-03-2018 08:00:01,-0.75,-0.0072,-0.0198,5.1571,23.1067,3.9299,47.4401,8.1149,1.1742,4.8967,2.2035,
15-03-2018 08:00:01,-1.00,-0.0080,-0.0116,5.3854,23.3633,3.7816,45.9303,7.6491,1.1215,2.2545,1.0145,
15-03-2018 12:00:00,0.00,0.0077,0.0132,5.1047,23.5649,4.2564,51.8089,8.0127,1.1763,520.6682,234.3007,
15-03-2018 12:00:00,-0.25,0.0014,0.0137,5.1085,23.5322,4.2342,51.5086,7.9964,1.1750,222.3333,100.0500,
15-03-2018 12:00:00,-0.50,0.0014,0.0137,5.1085,23.5322,4.2342,51.5086,7.9964,1.1750,222.3333,100.0500,
15-03-2018 12:00:00,-0.75,-0.0002,0.0158,5.1956,23.4285,4.0071,48.6760,7.7104,1.1498,95.5133,42.9810,
15-03-2018 12:00:00,-1.00,0.0040,0.0164,5.5084,23.5077,3.5261,42.9743,6.7181,1.0597,41.8776,18.8449,
15-03-2018 16:00:02,0.00,0.0011,-0.0138,5.0271,25.3855,4.8313,60.7903,7.9314,1.1868,548.9719,247.0374,
15-03-2018 16:00:02,-0.25,-0.0052,-0.0134,5.0564,25.3539,4.7795,60.1140,7.9068,1.1809,227.4970,102.3737,
15-03-2018 16:00:02,-0.50,-0.0052,-0.0134,5.0564,25.3539,4.7795,60.1140,7.9068,1.1809,227.4970,102.3737,
15-03-2018 16:00:02,-0.75,-0.0035,-0.0087,5.1892,24.9915,4.4784,55.9970,7.6089,1.1464,95.0293,42.7632,
15-03-2018 16:00:02,-1.00,-0.0006,-0.0016,5.5192,24.1820,3.6016,44.4510,6.2126,1.0324,40.8932,18.4019,
15-03-2018 20:00:01,0.00,0.0066,0.0120,4.8144,24.6752,5.1354,63.7038,7.8647,1.2199,3.4733,1.5630,
15-03-2018 20:00:01,-0.25,0.0016,0.0180,4.8243,24.8055,5.1680,64.2663,7.8513,1.2177,1.3730,0.6179,
15-03-2018 20:00:01,-0.50,0.0016,0.0180,4.8243,24.8055,5.1680,64.2663,7.8513,1.2177,1.3730,0.6179,
