Variable Name,Min Date,Max Date,Number of Samples
Flow,01/01/1988 00:00:00,30/10/2020 00:00:00,9247.000
minFlow,01/01/1988 00:00:00,31/10/2020 00:00:00,9253.000
Flow_ML,01/01/1988 00:00:00,30/10/2020 00:00:00,9247.000
Level,01/01/1988 00:00:00,01/02/2021 00:00:00,9435.000
WQ_OGM_DOC,02/06/1998 09:00:00,20/01/2021 11:17:01,670.000
SAL,02/06/1998 09:00:00,20/01/2021 11:17:03,593.000
ON,01/10/2020 12:40:01,20/01/2021 11:17:01,20.000
WQ_OGM_DON,31/10/2006 13:06:00,16/09/2020 13:10:01,374.000
WQ_NIT_NIT,02/06/1998 09:00:00,20/01/2021 11:17:01,668.000
WQ_NIT_AMM,02/06/1998 09:00:00,20/01/2021 11:17:01,603.000
WQ_DIAG_OXY_OXY_SAT,22/07/2004 12:45:00,20/01/2021 11:17:03,390.000
WQ_OXY_OXY,22/07/2004 12:45:00,20/01/2021 11:17:03,391.000
WQ_DIAG_TOT_TP,02/06/1998 09:00:00,20/01/2021 11:17:01,669.000
WQ_CAR_PH,22/07/2004 12:45:00,20/01/2021 11:17:03,295.000
WQ_PHS_FRP,02/06/1998 09:00:00,20/01/2021 11:17:01,666.000
TEMP,02/06/1998 09:00:00,20/01/2021 11:17:03,661.000
WQ_DIAG_TOT_TSS,02/06/1998 09:00:00,20/01/2021 11:17:01,652.000
WQ_DIAG_TOT_TURBIDITY,17/10/2006 11:15:53,23/12/2020 11:58:11,3.000
WQ_OGM_POC,02/06/1998 09:00:00,20/01/2021 11:17:01,670.000
WQ_DIAG_TOT_TKN,02/06/1998 09:00:00,03/10/2019 13:44:00,606.000
WQ_DIAG_TOT_TN,02/06/1998 09:00:00,03/10/2019 13:44:00,613.000
Na,05/07/2011 13:01:00,05/07/2011 13:01:00,1.000
SO4,05/07/2011 13:01:00,05/07/2011 13:01:00,1.000
WQ_SIL_RSI,02/06/1998 09:00:00,30/06/1998 08:40:00,5.000
