Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,05/08/1997 08:15:00,03/10/2019 12:13:00,263.000
SAL,09/09/1997 10:00:00,31/10/2018 11:28:46,229.000
WQ_DIAG_TOT_TMN,07/07/1999 17:13:00,07/07/1999 17:13:00,1.000
WQ_OGM_DON,10/07/2007 11:51:00,03/10/2019 12:13:00,121.000
WQ_NIT_NIT,05/08/1997 08:15:00,03/10/2019 12:13:00,264.000
WQ_DIAG_TOT_TKN,05/08/1997 08:15:00,03/10/2019 12:13:00,264.000
WQ_DIAG_TOT_TN,05/08/1997 08:15:00,03/10/2019 12:13:00,271.000
WQ_NIT_AMM,05/08/1997 08:15:00,03/10/2019 12:13:00,237.000
WQ_DIAG_OXY_OXY_SAT,22/09/2003 07:15:00,31/10/2018 11:28:46,117.000
WQ_OXY_OXY,02/11/1998 15:20:00,31/10/2018 11:28:46,120.000
WQ_DIAG_TOT_TP,05/08/1997 08:15:00,03/10/2019 12:13:00,263.000
WQ_CAR_PH,02/11/1998 15:20:00,31/10/2018 11:28:46,88.000
WQ_PHS_FRP,05/08/1997 08:15:00,03/10/2019 12:13:00,126.000
TEMP,05/08/1997 08:15:00,31/10/2018 11:28:46,258.000
TRC_SS1,05/08/1997 08:15:00,03/10/2019 12:13:00,233.000
WQ_OGM_POC,05/08/1997 08:15:00,03/10/2019 12:13:00,263.000
WQ_NCS_SS1,05/08/1997 08:15:00,03/10/2019 12:13:00,233.000
WQ_SIL_RSI,05/08/1997 08:15:00,30/06/1998 10:15:00,18.000
Flow,03/05/1997 00:00:00,15/10/2019 00:00:00,8205.000
minFlow,02/05/1997 00:00:00,15/10/2019 00:00:00,8206.000
Flow_ML,03/05/1997 00:00:00,15/10/2019 00:00:00,8205.000
Level,03/05/1997 00:00:00,15/10/2019 00:00:00,8205.000
