Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,10/05/2011 12:30:00,20/01/2021 08:10:01,272.000
SAL,10/05/2011 12:30:31,20/01/2021 08:10:49,263.000
ON,01/10/2020 13:22:01,20/01/2021 08:10:01,20.000
WQ_OGM_DON,10/05/2011 12:30:00,16/09/2020 13:54:01,251.000
WQ_NIT_NIT,10/05/2011 12:30:00,20/01/2021 08:10:01,271.000
WQ_NIT_AMM,10/05/2011 12:30:00,20/01/2021 08:10:01,257.000
WQ_DIAG_OXY_OXY_SAT,10/05/2011 12:30:31,20/01/2021 08:10:49,261.000
WQ_OXY_OXY,10/05/2011 12:30:31,20/01/2021 08:10:49,261.000
WQ_DIAG_TOT_TP,10/05/2011 12:30:00,20/01/2021 08:10:01,272.000
WQ_CAR_PH,10/05/2011 12:30:31,20/01/2021 08:10:49,164.000
WQ_PHS_FRP,10/05/2011 12:30:00,20/01/2021 08:10:01,272.000
TEMP,10/05/2011 12:30:31,20/01/2021 08:10:49,263.000
WQ_DIAG_TOT_TSS,10/05/2011 12:30:00,20/01/2021 08:10:01,239.000
WQ_DIAG_TOT_TURBIDITY,23/12/2020 12:36:10,23/12/2020 12:36:10,2.000
WQ_OGM_POC,10/05/2011 12:30:00,20/01/2021 08:10:01,272.000
WQ_DIAG_TOT_TKN,10/05/2011 12:30:00,03/10/2019 14:25:00,218.000
WQ_DIAG_TOT_TN,10/05/2011 12:30:00,03/10/2019 14:25:00,218.000
