Date,NIT (mg/L) Surface MIN,NIT (mg/L) Surface MEAN,NIT (mg/L) Surface MEDIAN,NIT (mg/L) Surface MAX,NIT (mg/L) Bottom MIN,NIT (mg/L) Bottom MEAN,NIT (mg/L) Bottom MEDIAN,NIT (mg/L) Bottom MAX,AMM (mg/L) Surface MIN,AMM (mg/L) Surface MEAN,AMM (mg/L) Surface MEDIAN,AMM (mg/L) Surface MAX,AMM (mg/L) Bottom MIN,AMM (mg/L) Bottom MEAN,AMM (mg/L) Bottom MEDIAN,AMM (mg/L) Bottom MAX,FRP (mg/L) Surface MIN,FRP (mg/L) Surface MEAN,FRP (mg/L) Surface MEDIAN,FRP (mg/L) Surface MAX,FRP (mg/L) Bottom MIN,FRP (mg/L) Bottom MEAN,FRP (mg/L) Bottom MEDIAN,FRP (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0538,0.0673,0.0752,0.0000,0.0538,0.0673,0.0752,0.0000,0.0453,0.0532,0.0720,0.0000,0.0453,0.0532,0.0720,0.0000,0.0675,0.0736,0.1317,0.0000,0.0675,0.0736,0.1317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7395,22.6595,23.9624,0.0000,17.7395,22.6595,23.9624,0.0000,8.3309,10.2205,14.1778,0.0000,8.3309,10.2205,14.1778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8666,4.8397,5.6697,0.0000,3.8666,4.8397,5.6697,
15/03/2015 04:00:00,0.0000,0.0595,0.0729,0.0843,0.0000,0.0600,0.0739,0.0843,0.0000,0.0482,0.0549,0.0767,0.0000,0.0490,0.0577,0.0767,0.0000,0.0675,0.0677,0.1260,0.0000,0.0644,0.0677,0.1260,0.0000,5.6679,7.2076,8.4339,0.0000,5.5296,7.0673,7.8637,0.0000,3.0005,3.2918,5.5268,0.0000,2.8979,3.2590,5.5137,0.0000,18.1081,22.4128,23.3533,0.0000,18.3557,22.4189,24.8979,0.0000,8.2155,10.2205,12.7192,0.0000,8.9945,10.2332,17.6441,0.0000,1.4389,1.6861,2.4737,0.0000,1.3978,1.6539,2.4655,0.0000,0.1436,0.1457,0.2961,0.0000,0.1357,0.1427,0.2955,0.0000,4.2706,5.1043,5.9562,0.0000,4.0290,5.1045,5.9562,
15/03/2015 08:00:01,0.0000,0.0650,0.0776,0.0963,0.0000,0.0653,0.0777,0.0963,0.0000,0.0531,0.0627,0.0801,0.0000,0.0544,0.0639,0.0801,0.0000,0.0708,0.0752,0.1252,0.0000,0.0669,0.0752,0.1252,0.0000,5.2696,6.5833,8.5357,0.0000,5.1199,6.4542,7.9062,0.0000,3.0142,3.1343,5.3510,0.0000,2.8929,3.1251,5.3191,0.0000,18.3929,22.2463,23.4788,0.0000,18.7029,22.2467,24.9700,0.0000,8.4357,10.2541,12.8880,0.0000,9.4652,10.2546,18.2062,0.0000,1.4260,1.6152,2.4189,0.0000,1.3772,1.5918,2.4025,0.0000,0.1442,0.1330,0.2887,0.0000,0.1347,0.1326,0.2873,0.0000,4.9143,5.9945,7.5267,0.0000,4.5367,6.0069,7.5267,
15/03/2015 12:00:02,0.0000,0.0681,0.0738,0.0908,0.0000,0.0694,0.0768,0.0909,0.0000,0.0540,0.0576,0.0756,0.0000,0.0560,0.0633,0.0756,0.0000,0.0650,0.0552,0.1219,0.0000,0.0619,0.0515,0.1219,0.0000,5.5833,6.5562,7.5637,0.0000,5.3653,6.4720,7.4771,0.0000,2.9044,2.9592,5.1662,0.0000,2.7997,2.8082,5.1573,0.0000,20.4751,23.1271,24.2870,0.0000,20.6826,23.1144,24.9347,0.0000,10.3848,11.1506,14.7865,0.0000,11.3120,11.1217,18.0994,0.0000,1.4149,1.5370,2.3407,0.0000,1.3736,1.4793,2.3367,0.0000,0.1311,0.1183,0.2781,0.0000,0.1230,0.1071,0.2777,0.0000,5.4425,5.7125,7.4810,0.0000,4.9195,5.5478,7.4810,
15/03/2015 16:00:04,0.0000,0.0678,0.0679,0.0865,0.0000,0.0705,0.0744,0.0942,0.0000,0.0514,0.0539,0.0682,0.0000,0.0543,0.0554,0.0804,0.0000,0.0594,0.0504,0.1113,0.0000,0.0573,0.0494,0.1113,0.0000,6.2449,7.3452,7.9937,0.0000,5.8714,6.5219,7.8108,0.0000,2.8270,2.8385,4.8205,0.0000,2.7430,2.8237,4.8126,0.0002,22.8907,24.5220,25.0302,0.0002,22.9359,24.5796,25.0365,0.0001,11.9291,13.6978,14.7447,0.0001,12.6844,14.0967,18.0271,0.0000,1.3972,1.4815,2.1881,0.0000,1.3663,1.4659,2.1835,0.0000,0.1195,0.1084,0.2515,0.0000,0.1135,0.1063,0.2511,0.0000,5.9402,6.1839,7.3663,0.0000,5.3284,6.1891,7.3663,
15/03/2015 20:00:02,0.0000,0.0689,0.0686,0.0886,0.0000,0.0734,0.0745,0.1119,0.0000,0.0514,0.0538,0.0647,0.0000,0.0560,0.0558,0.1018,0.0000,0.0564,0.0490,0.1029,0.0000,0.0552,0.0489,0.1029,0.0000,6.3711,7.3865,8.0219,0.0000,5.9049,6.5464,7.8089,0.0000,2.7580,2.8151,4.6042,0.0000,2.6846,2.8102,4.5900,0.0003,23.2339,24.3280,24.9144,0.0003,23.3596,24.5460,24.9518,0.0001,12.6126,14.0801,14.9277,0.0001,13.2997,14.4011,18.0414,0.0000,1.3746,1.4595,2.0607,0.0000,1.3515,1.4570,2.0524,0.0000,0.1126,0.1055,0.2296,0.0000,0.1080,0.1054,0.2289,0.0001,5.9190,6.2019,7.0028,0.0001,5.2094,6.1683,7.0028,
16/03/2015 00:00:02,0.0006,0.0743,0.0751,0.0940,0.0006,0.0787,0.0818,0.1019,0.0004,0.0556,0.0563,0.0676,0.0004,0.0609,0.0593,0.1135,0.0006,0.0599,0.0501,0.1072,0.0006,0.0588,0.0501,0.1070,0.0000,5.9867,6.9262,7.6396,0.0000,5.5458,6.0828,7.3037,0.0000,2.8241,2.8086,4.5867,0.0000,2.7460,2.8043,4.5740,0.1734,22.7984,23.8240,24.2747,0.1734,22.9877,23.9326,24.9460,0.0742,12.5155,14.1657,14.9421,0.0742,13.1191,14.1945,17.9383,0.0000,1.3956,1.4585,2.0284,0.0000,1.3705,1.4563,2.0230,0.0000,0.1178,0.1061,0.2374,0.0000,0.1132,0.1059,0.2366,0.0482,5.7340,5.9327,6.8961,0.0482,5.0249,5.9156,6.8827,
16/03/2015 04:00:01,0.0006,0.0822,0.0878,0.1005,0.0006,0.0850,0.0886,0.1053,0.0004,0.0622,0.0615,0.0823,0.0004,0.0684,0.0703,0.1431,0.0006,0.0753,0.0689,0.1344,0.0006,0.0742,0.0688,0.1344,0.0000,5.3429,5.8685,7.1329,0.0000,4.9550,5.4379,7.0069,0.0000,3.2512,3.1934,5.8992,0.0000,3.1618,3.1799,5.8879,0.1736,22.0706,22.9176,23.8897,0.1736,22.3016,23.0037,24.9434,0.0743,11.1495,11.8089,14.9138,0.0743,11.7059,11.9702,17.8434,0.0000,1.5145,1.5885,2.2132,0.0000,1.4866,1.5825,2.2074,0.0000,0.1482,0.1345,0.2991,0.0000,0.1433,0.1337,0.2987,0.0482,5.7593,5.8666,7.0319,0.0482,5.0548,5.8510,7.0319,
16/03/2015 08:00:02,0.0006,0.0881,0.0952,0.1069,0.0006,0.0903,0.0958,0.1069,0.0004,0.0684,0.0719,0.0871,0.0004,0.0761,0.0761,0.1579,0.0006,0.0886,0.0914,0.1470,0.0006,0.0872,0.0913,0.1470,0.0000,4.8651,5.3203,7.1329,0.0000,4.4922,4.9659,6.7598,0.0000,3.7811,3.8399,8.4323,0.0000,3.6613,3.8288,8.4169,0.1736,21.3746,21.8862,23.7128,0.1736,21.7545,22.0569,24.9387,0.0743,9.9888,9.8367,14.9215,0.0743,10.6516,9.9873,17.7577,0.0000,1.5775,1.7879,2.1500,0.0000,1.5438,1.7821,2.1450,0.0000,0.1737,0.1808,0.3230,0.0000,0.1676,0.1802,0.3226,0.0482,5.7033,5.7475,7.0317,0.0482,4.8904,5.6093,7.0317,
16/03/2015 12:00:02,0.0006,0.0833,0.0843,0.1032,0.0006,0.0864,0.0901,0.1032,0.0004,0.0653,0.0629,0.0874,0.0004,0.0715,0.0725,0.1681,0.0006,0.0741,0.0583,0.1400,0.0006,0.0733,0.0589,0.1400,0.0000,5.1285,5.6036,7.1329,0.0000,4.7841,5.1857,6.8692,0.0000,3.1924,2.8909,6.7804,0.0000,3.1069,2.8886,6.7513,0.1791,22.3541,23.1669,24.0699,0.1791,22.5647,23.2788,25.1953,0.0762,11.5331,12.6033,15.2675,0.0762,12.0706,12.9459,17.9736,0.0000,1.4692,1.4668,2.1057,0.0000,1.4444,1.4654,2.1027,0.0000,0.1423,0.1115,0.3045,0.0000,0.1383,0.1115,0.3034,0.0498,5.6209,5.8154,6.7020,0.0498,4.9338,5.8171,6.7020,
