Date,NIT (mg/L) Surface MIN,NIT (mg/L) Surface MEAN,NIT (mg/L) Surface MEDIAN,NIT (mg/L) Surface MAX,NIT (mg/L) Bottom MIN,NIT (mg/L) Bottom MEAN,NIT (mg/L) Bottom MEDIAN,NIT (mg/L) Bottom MAX,AMM (mg/L) Surface MIN,AMM (mg/L) Surface MEAN,AMM (mg/L) Surface MEDIAN,AMM (mg/L) Surface MAX,AMM (mg/L) Bottom MIN,AMM (mg/L) Bottom MEAN,AMM (mg/L) Bottom MEDIAN,AMM (mg/L) Bottom MAX,FRP (mg/L) Surface MIN,FRP (mg/L) Surface MEAN,FRP (mg/L) Surface MEDIAN,FRP (mg/L) Surface MAX,FRP (mg/L) Bottom MIN,FRP (mg/L) Bottom MEAN,FRP (mg/L) Bottom MEDIAN,FRP (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,
15/03/2017 00:00:00,0.0351,0.0785,0.0808,0.0932,0.0351,0.0785,0.0808,0.0932,0.0444,0.0813,0.0813,0.1200,0.0444,0.0813,0.0813,0.1200,0.0194,0.0338,0.0306,0.0804,0.0194,0.0338,0.0306,0.0804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7288,21.9247,21.9373,22.1366,21.7288,21.9247,21.9373,22.1366,21.2885,24.8184,25.2057,26.9486,21.2885,24.8184,25.2057,26.9486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7073,7.4700,7.5751,8.0474,6.7073,7.4700,7.5751,8.0474,
15/03/2017 04:00:01,0.0420,0.0751,0.0770,0.0890,0.0422,0.0790,0.0798,0.0896,0.0588,0.0871,0.0871,0.1196,0.0463,0.0838,0.0847,0.1234,0.0260,0.0384,0.0352,0.0754,0.0192,0.0344,0.0333,0.0749,34.1856,39.6056,39.1851,45.5541,33.2810,38.5566,37.7825,45.2813,1.6839,2.2291,2.1172,3.0109,1.6880,2.2411,2.1813,2.9019,20.9250,21.5340,21.5177,21.8351,20.9480,21.7577,21.7865,22.0622,21.6096,24.0656,24.1440,26.9193,21.6060,25.0760,25.3872,27.2690,2.1592,2.3550,2.3631,2.5438,2.1542,2.3195,2.3060,2.5207,0.1211,0.1443,0.1418,0.1793,0.1027,0.1380,0.1360,0.1786,6.8244,7.3993,7.5265,7.7941,6.6810,7.3496,7.4003,7.8051,
15/03/2017 08:00:00,0.0472,0.0717,0.0731,0.0815,0.0554,0.0750,0.0752,0.0870,0.0722,0.0981,0.0944,0.1672,0.0470,0.0845,0.0903,0.1229,0.0300,0.0400,0.0379,0.0657,0.0178,0.0351,0.0366,0.0629,36.9681,39.6242,38.6120,44.4921,31.1117,36.6675,35.9380,43.9513,1.8837,2.3927,2.1524,3.9595,1.7240,2.1822,2.1239,3.5424,20.5619,21.0600,21.0898,21.4523,20.6475,21.6972,21.7479,21.9848,19.4634,22.5705,22.5662,25.6491,21.2840,25.4615,25.6108,27.9587,2.0082,2.3677,2.3887,2.8216,2.1434,2.2946,2.2953,2.6838,0.1356,0.1498,0.1458,0.1726,0.0965,0.1357,0.1388,0.1717,6.8113,7.3700,7.4190,7.6344,6.4476,7.1704,7.1463,7.6398,
15/03/2017 12:00:00,0.0529,0.0702,0.0711,0.0770,0.0522,0.0696,0.0698,0.0839,0.0662,0.0869,0.0868,0.1162,0.0473,0.0814,0.0854,0.1132,0.0288,0.0369,0.0362,0.0494,0.0164,0.0345,0.0362,0.0537,35.1999,39.6522,38.9850,46.4974,27.4583,35.0881,35.2289,44.9502,2.0814,2.3678,2.1581,4.4342,1.6361,2.1118,2.0897,3.7329,21.5680,21.8847,21.8880,22.1399,21.1637,21.7429,21.7424,22.1181,16.8551,23.3420,23.4812,25.2911,20.2342,25.8548,25.7761,28.3307,2.1187,2.3258,2.2435,2.9822,2.0843,2.2697,2.2773,2.7483,0.1229,0.1443,0.1441,0.1737,0.0882,0.1314,0.1401,0.1663,7.3317,7.4979,7.4951,7.6537,6.2862,7.0616,7.1227,7.6545,
15/03/2017 16:00:01,0.0455,0.0645,0.0659,0.0713,0.0401,0.0649,0.0655,0.0817,0.0556,0.0753,0.0770,0.0889,0.0497,0.0774,0.0740,0.1095,0.0267,0.0345,0.0349,0.0401,0.0152,0.0325,0.0330,0.0525,34.6861,41.9263,41.3210,49.1079,21.4197,33.2430,33.5985,44.1380,2.0667,2.5642,2.2257,4.6035,1.4796,2.0435,2.0447,3.6303,22.3061,22.8990,22.8931,23.4031,21.5272,21.8783,21.7532,23.1678,16.2311,23.3527,24.0712,25.8816,20.1834,26.1419,25.8918,28.6044,2.1920,2.3973,2.2813,3.0401,1.9864,2.2337,2.2240,2.7278,0.1219,0.1456,0.1446,0.1784,0.0767,0.1254,0.1303,0.1641,7.3807,7.5945,7.5862,7.8069,5.8445,6.9808,7.1321,7.8094,
15/03/2017 20:00:01,0.0463,0.0621,0.0635,0.0690,0.0359,0.0622,0.0628,0.0789,0.0563,0.0811,0.0798,0.1261,0.0518,0.0749,0.0711,0.1132,0.0278,0.0371,0.0369,0.0565,0.0148,0.0313,0.0319,0.0498,34.7393,41.1938,41.0681,47.9812,19.3209,33.2141,33.0769,46.8327,2.0247,2.5416,2.2864,4.5656,1.4271,2.0885,2.0349,4.3264,21.3441,22.2669,22.3122,22.8982,21.3441,22.0221,21.7995,23.1879,16.5349,23.3339,23.8686,25.9908,17.2688,25.8007,25.8993,28.6832,2.0460,2.3930,2.3432,3.0239,1.9529,2.2313,2.2066,2.9405,0.1202,0.1482,0.1468,0.1781,0.0730,0.1246,0.1263,0.1739,6.6232,7.4318,7.4498,7.6817,5.8243,6.9969,7.0545,7.6496,
16/03/2017 00:00:00,0.0435,0.0583,0.0595,0.0674,0.0284,0.0588,0.0610,0.0764,0.0636,0.0839,0.0823,0.1119,0.0534,0.0749,0.0730,0.1104,0.0297,0.0371,0.0368,0.0500,0.0138,0.0308,0.0317,0.0504,35.4230,41.9487,41.4706,47.3184,15.7765,30.7233,30.7086,41.0680,2.0300,2.9315,2.5772,4.6478,1.3150,1.9976,1.9663,3.6096,20.8352,21.7441,21.8152,22.2291,21.4011,21.9071,21.7735,22.9402,16.0704,21.8915,23.1121,25.4555,20.2245,26.1045,26.3311,28.8644,2.0836,2.5083,2.4141,3.0496,1.8901,2.1912,2.1850,2.6917,0.1246,0.1541,0.1502,0.1790,0.0654,0.1196,0.1226,0.1643,7.1495,7.4033,7.4012,7.5720,5.4574,6.8084,6.8625,7.4864,
16/03/2017 04:00:01,0.0437,0.0578,0.0585,0.0652,0.0249,0.0556,0.0587,0.0734,0.0704,0.0863,0.0851,0.1235,0.0542,0.0752,0.0728,0.1184,0.0316,0.0372,0.0369,0.0554,0.0132,0.0299,0.0303,0.0531,35.4551,41.0295,41.5817,46.0555,13.9112,28.3366,28.4508,42.3145,2.0539,2.9623,2.8905,4.5966,1.2550,1.9302,1.9025,3.6396,19.6452,21.3278,21.3299,22.2793,19.6452,21.8073,21.7168,22.7166,16.2708,21.7914,22.1214,25.1868,19.9369,26.3671,26.6222,28.9722,2.0524,2.5114,2.5129,3.0307,1.8579,2.1563,2.1541,2.7328,0.1278,0.1543,0.1550,0.1777,0.0612,0.1146,0.1151,0.1661,6.9474,7.3548,7.3565,7.4819,4.8376,6.6268,6.6870,7.3766,
16/03/2017 08:00:00,0.0455,0.0570,0.0578,0.0675,0.0238,0.0518,0.0555,0.0701,0.0709,0.0917,0.0926,0.1352,0.0555,0.0744,0.0703,0.1069,0.0309,0.0391,0.0383,0.0609,0.0133,0.0285,0.0270,0.0483,32.8398,38.7624,38.4742,43.5187,13.3905,26.4137,26.5186,41.5468,2.0365,2.7934,2.5640,4.4571,1.2425,1.8791,1.8340,3.8465,19.8680,21.1891,21.1592,21.9240,19.8680,21.6874,21.6748,22.4740,16.8292,22.2700,23.1081,25.4393,18.9614,26.5912,26.9812,28.9695,2.0170,2.4351,2.3997,2.9712,1.8484,2.1306,2.1212,2.7936,0.1243,0.1518,0.1509,0.1745,0.0605,0.1092,0.1077,0.1678,6.5725,7.2371,7.2549,7.3937,5.0271,6.5347,6.5697,7.3740,
16/03/2017 12:00:00,0.0356,0.0537,0.0543,0.0624,0.0224,0.0469,0.0491,0.0670,0.0614,0.0836,0.0856,0.1030,0.0568,0.0713,0.0651,0.1041,0.0279,0.0373,0.0378,0.0494,0.0133,0.0260,0.0228,0.0461,31.1914,39.2979,39.1578,43.5904,12.6748,24.0637,23.8863,42.4341,1.9490,2.7543,2.5214,4.2592,1.2209,1.7723,1.7157,3.8419,21.2006,22.0576,22.0715,22.6828,20.9163,21.7399,21.6742,22.4937,17.3994,22.5999,23.4656,26.0715,19.0576,26.9922,27.5124,28.9781,2.0765,2.4223,2.3841,2.8941,1.8357,2.0792,2.0677,2.7852,0.1161,0.1492,0.1485,0.1696,0.0594,0.1012,0.0965,0.1676,6.7789,7.3674,7.3914,7.5805,5.5305,6.4515,6.4516,7.5281,
