Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2016 00:00:00,0.00,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.25,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.50,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.75,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.00,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.25,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.50,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.75,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.00,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.25,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.50,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-2.75,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.00,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.25,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.50,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-3.75,0.0000,0.0000,37.6352,24.9564,6.3327,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 04:00:01,0.00,-0.0242,-0.0304,37.4881,24.9152,6.3504,95.3156,3.7478,0.5767,0.0000,0.0000,
15-03-2016 04:00:01,-0.25,-0.0242,-0.0299,37.4885,24.9234,6.3501,95.3251,3.7473,0.5767,0.0000,0.0000,
15-03-2016 04:00:01,-0.50,-0.0242,-0.0292,37.4891,24.9292,6.3498,95.3298,3.7466,0.5766,0.0000,0.0000,
15-03-2016 04:00:01,-0.75,-0.0242,-0.0282,37.4899,24.9342,6.3493,95.3313,3.7456,0.5766,0.0000,0.0000,
15-03-2016 04:00:01,-1.00,-0.0242,-0.0265,37.4913,24.9399,6.3484,95.3279,3.7438,0.5765,0.0000,0.0000,
15-03-2016 04:00:01,-1.25,-0.0240,-0.0233,37.4941,24.9481,6.3468,95.3178,3.7406,0.5763,0.0000,0.0000,
