Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8871,6.0316,6.0185,6.1689,5.8871,6.0316,6.0185,6.1689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.5276,24.6061,24.6077,24.6991,24.5276,24.6061,24.6077,24.6991,35.7694,35.9304,35.9243,36.1048,35.7694,35.9304,35.9243,36.1048,
15/03/2015 04:00:01,0.7222,0.8118,0.8311,0.8837,0.7209,0.8114,0.8310,0.8826,0.0522,0.0535,0.0536,0.0552,0.0520,0.0535,0.0535,0.0550,5.8137,5.9669,5.9603,6.1418,5.7878,5.9506,5.9509,6.1341,6.5166,9.3876,9.8547,12.0671,6.4601,9.3269,9.8213,11.9949,1.7172,1.7322,1.7344,1.7459,1.7154,1.7305,1.7324,1.7449,24.3275,24.4461,24.4541,24.5466,24.3428,24.4758,24.4823,24.6014,35.6994,35.8889,35.9086,36.0711,35.6956,35.8917,35.9112,36.0707,
15/03/2015 08:00:02,0.7247,0.8184,0.8382,0.8798,0.7233,0.8167,0.8365,0.8784,0.0526,0.0537,0.0537,0.0556,0.0523,0.0536,0.0536,0.0554,5.8288,5.9915,5.9809,6.2255,5.8055,5.9729,5.9686,6.2176,6.5219,9.4031,9.7810,11.6061,6.4674,9.2891,9.6239,11.4434,1.7153,1.7307,1.7322,1.7570,1.7138,1.7288,1.7301,1.7514,24.2029,24.3345,24.3369,24.4724,24.2137,24.3581,24.3577,24.4939,35.7009,35.8861,35.8966,36.0384,35.6936,35.8852,35.8981,36.0383,
15/03/2015 12:00:02,0.7498,0.8345,0.8569,0.8743,0.7474,0.8344,0.8524,0.8732,0.0532,0.0539,0.0538,0.0553,0.0529,0.0539,0.0537,0.0551,5.9694,6.1128,6.1141,6.3223,5.9183,6.0733,6.0792,6.3182,7.4635,10.2021,10.8470,12.0626,7.3320,10.0421,10.5256,11.6825,1.7185,1.7458,1.7357,1.9548,1.7164,1.7405,1.7322,1.9746,24.3876,24.4614,24.4641,24.5107,24.3679,24.4433,24.4463,24.5242,35.7911,35.8914,35.9028,35.9793,35.7854,35.8916,35.9030,35.9946,
15/03/2015 16:00:00,0.7766,0.8446,0.8602,0.8701,0.7611,0.8377,0.8504,0.8673,0.0534,0.0543,0.0542,0.0569,0.0524,0.0541,0.0540,0.0562,6.0802,6.2288,6.2429,6.4178,5.7219,6.1255,6.1269,6.3939,8.8645,11.2127,11.7592,12.5798,7.9586,10.5547,10.8553,12.1480,1.7225,1.7703,1.7466,2.1461,1.7125,1.7594,1.7340,2.0993,24.7039,24.7899,24.7929,24.8638,24.4164,24.6282,24.5947,24.8633,35.6973,35.8891,35.9024,35.9294,35.7325,35.8815,35.8971,35.9378,
15/03/2015 20:00:03,0.7631,0.8431,0.8554,0.8665,0.7831,0.8410,0.8500,0.8660,0.0536,0.0547,0.0544,0.0601,0.0535,0.0545,0.0543,0.0588,6.0198,6.2200,6.2351,6.4710,5.2928,6.1565,6.1902,6.4352,9.1963,11.2590,11.7587,12.4606,8.9819,10.9865,11.2404,12.3554,1.7219,1.7985,1.7612,2.5242,1.7079,1.7834,1.7458,2.3611,24.5776,24.7103,24.7160,24.8129,24.4855,24.7168,24.7245,24.8781,35.4527,35.8707,35.8892,35.9308,35.5543,35.8759,35.8903,35.9301,
16/03/2015 00:00:01,0.7399,0.8297,0.8423,0.8637,0.7561,0.8310,0.8445,0.8628,0.0538,0.0546,0.0543,0.0609,0.0536,0.0544,0.0542,0.0601,5.9933,6.1353,6.1392,6.4199,4.2367,6.1037,6.1281,6.3991,7.8116,10.5029,10.8181,11.8690,7.6393,10.4560,10.8066,11.7995,1.7130,1.7879,1.7384,2.6220,1.7049,1.7677,1.7358,2.5237,24.4149,24.5639,24.5670,24.6764,24.4366,24.5947,24.5949,24.7997,35.3740,35.8671,35.8959,35.9305,35.4381,35.8780,35.8947,35.9300,
16/03/2015 04:00:04,0.7286,0.8113,0.8205,0.8583,0.7392,0.8135,0.8238,0.8574,0.0539,0.0546,0.0542,0.0607,0.0537,0.0544,0.0542,0.0604,5.9079,6.0487,6.0307,6.3470,5.3121,6.0292,6.0276,6.3446,7.3388,9.6099,9.8606,11.4300,7.3050,9.6001,9.8577,11.3920,1.7076,1.7719,1.7257,2.6298,1.7059,1.7472,1.7243,2.5773,24.1632,24.4165,24.4357,24.5255,24.2519,24.4540,24.4662,24.7136,35.3786,35.8558,35.8915,35.9273,35.4019,35.8696,35.8930,35.9267,
16/03/2015 08:00:04,0.7315,0.8060,0.8101,0.8470,0.7320,0.8137,0.8239,0.8504,0.0540,0.0552,0.0546,0.0597,0.0538,0.0545,0.0544,0.0596,5.8870,6.0325,5.9941,6.2286,5.7256,5.9704,5.9657,6.2161,7.4478,9.4805,9.7130,10.9847,7.3553,9.4664,9.7776,10.9397,1.7056,1.8533,1.7364,2.5511,1.7036,1.7609,1.7305,2.5321,23.9478,24.2782,24.2746,24.4023,23.9784,24.3401,24.3557,24.5095,35.4594,35.8109,35.8570,35.9243,35.4610,35.8677,35.8876,35.9241,
16/03/2015 12:00:01,0.7736,0.8190,0.8209,0.8427,0.7679,0.8161,0.8197,0.8391,0.0541,0.0555,0.0555,0.0584,0.0526,0.0550,0.0548,0.0584,5.9555,6.1075,6.1247,6.2423,5.7305,5.9744,5.9550,6.2314,8.6418,10.3368,10.5670,11.3773,8.3268,9.8293,9.9210,11.1133,1.7125,1.8798,1.8775,2.3039,1.7084,1.8287,1.7980,2.3187,24.2757,24.4211,24.4254,24.4640,24.2681,24.4075,24.4074,24.4952,35.5940,35.8186,35.8254,35.9160,35.5860,35.8461,35.8675,35.9419,
16/03/2015 16:00:00,0.7907,0.8198,0.8212,0.8325,0.7601,0.8095,0.8138,0.8297,0.0542,0.0554,0.0554,0.0577,0.0488,0.0548,0.0551,0.0577,6.0247,6.1711,6.1654,6.3622,5.5670,6.0152,6.0273,6.3710,9.6367,10.9125,11.0949,11.7532,8.8472,10.2006,10.1747,11.3742,1.7240,1.8691,1.8729,2.1696,1.7096,1.8604,1.8520,2.1923,24.6998,24.7772,24.7695,24.8846,24.3593,24.5967,24.5591,24.8953,35.6745,35.8392,35.8424,35.9076,35.6559,35.8487,35.8464,36.0992,
16/03/2015 20:00:02,0.7792,0.8164,0.8191,0.8250,0.7460,0.8073,0.8124,0.8232,0.0534,0.0554,0.0555,0.0575,0.0499,0.0548,0.0551,0.0574,5.9800,6.1610,6.1684,6.3159,4.7544,5.9775,6.0569,6.3145,9.2855,10.9627,11.0902,11.6771,7.4604,10.3106,10.4373,11.5250,1.7192,1.8820,1.8944,2.1322,1.6986,1.8565,1.8570,2.1293,24.5504,24.6928,24.6983,24.8099,24.4541,24.6709,24.6671,24.8335,35.6866,35.8386,35.8376,35.9206,35.6856,35.8602,35.8591,36.0745,
17/03/2015 00:00:00,0.7719,0.8097,0.8166,0.8211,0.7365,0.8060,0.8122,0.8194,0.0542,0.0554,0.0554,0.0572,0.0525,0.0551,0.0552,0.0571,5.9729,6.0819,6.0919,6.2339,3.8763,6.0014,6.0397,6.2310,8.5679,10.3841,10.7020,11.2258,6.2935,10.1315,10.2717,11.0330,1.7076,1.8517,1.8860,2.1087,1.6980,1.8391,1.8564,2.1048,24.4147,24.5690,24.5821,24.6790,24.4329,24.5883,24.5989,24.6984,35.6990,35.8398,35.8404,35.8993,35.6986,35.8515,35.8508,36.0611,
17/03/2015 04:00:04,0.7650,0.7963,0.8047,0.8174,0.7306,0.7952,0.8039,0.8167,0.0548,0.0553,0.0553,0.0570,0.0544,0.0553,0.0552,0.0598,5.8595,5.9796,5.9863,6.1412,2.9627,5.9585,5.9799,6.1387,7.7190,9.5129,9.8314,10.7577,5.3128,9.4386,9.7753,10.5998,1.6947,1.7899,1.7905,2.0769,1.6595,1.7886,1.7910,2.0736,24.3817,24.4732,24.4789,24.5298,24.4029,24.4947,24.5005,24.5773,35.7141,35.8363,35.8423,35.8823,35.7139,35.8384,35.8429,36.0444,
