Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8451,6.1886,6.2090,6.6720,5.8451,6.1886,6.2090,6.6720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6663,24.6925,24.7341,24.9972,23.6663,24.6925,24.7341,24.9972,31.8658,35.8728,36.2107,36.3809,31.8658,35.8728,36.2107,36.3809,
15/03/2015 04:00:01,0.5942,0.7663,0.7509,0.9044,0.5072,0.7496,0.7673,0.9042,0.0457,0.0604,0.0585,0.0794,0.0406,0.0499,0.0496,0.0721,5.8488,6.1963,6.2317,6.3338,5.5858,6.0522,6.0862,6.3223,4.9017,10.2116,11.5336,13.7909,4.5622,9.5302,10.3952,13.8132,1.7355,2.4389,2.5441,3.5430,1.7338,2.3068,2.2508,3.5284,23.8890,24.4122,24.4632,24.8914,23.8890,24.6829,24.6761,24.9469,34.3204,35.4557,35.5471,36.3654,34.7781,36.1143,36.1916,36.3675,
15/03/2015 08:00:02,0.4732,0.7250,0.7216,0.8864,0.4707,0.7617,0.7902,0.8934,0.0377,0.0551,0.0550,0.0678,0.0375,0.0515,0.0509,0.0674,5.8332,6.1622,6.1988,6.3187,5.0085,6.0198,6.0769,6.3187,4.1100,8.9993,9.5313,12.5574,3.9687,9.4455,10.5758,12.9976,1.7321,2.4674,2.4751,3.4100,1.7289,2.2546,2.0819,3.4091,23.8621,24.3874,24.3650,24.7582,23.8621,24.5542,24.5880,24.8618,34.9674,35.7556,35.7935,36.3574,34.9628,36.0132,36.1123,36.3574,
15/03/2015 12:00:02,0.4684,0.7304,0.7284,0.8722,0.4668,0.7435,0.7611,0.8807,0.0372,0.0526,0.0531,0.0648,0.0371,0.0520,0.0514,0.0647,5.9246,6.2117,6.2400,6.4989,5.0643,6.1046,6.1176,6.4989,4.4410,9.3698,9.9323,12.5647,4.3485,9.2536,10.2146,12.4853,1.5815,2.3037,2.1952,3.3010,1.5858,2.2530,2.0160,3.3074,24.1198,24.5498,24.5316,24.8147,24.1198,24.5480,24.5431,24.8236,35.1466,35.9094,35.9375,36.3670,35.1417,35.9516,36.0382,36.3670,
15/03/2015 16:00:00,0.4518,0.7271,0.7217,0.8642,0.4506,0.7283,0.7322,0.8670,0.0360,0.0517,0.0522,0.0632,0.0359,0.0512,0.0504,0.0632,6.0352,6.2900,6.3033,6.6244,4.9583,6.1285,6.1383,6.6296,4.6590,9.9066,10.2366,13.2659,4.5887,9.2930,9.8323,13.1078,1.3373,2.2174,2.1155,3.2580,1.4594,2.2054,2.0107,3.2536,24.7216,24.8942,24.8874,25.1663,24.4012,24.7198,24.6966,25.1796,35.2030,35.9617,35.9969,36.3816,35.2010,35.9792,36.0670,36.3805,
15/03/2015 20:00:03,0.4479,0.7271,0.7206,0.8612,0.4470,0.7155,0.7031,0.8572,0.0359,0.0517,0.0522,0.0627,0.0358,0.0502,0.0495,0.0623,5.9682,6.2741,6.2842,6.6084,4.9810,6.1219,6.1415,6.6082,4.7115,9.9193,10.0136,13.3063,4.6492,9.2887,9.4850,13.1641,1.3347,2.1912,2.0894,3.2298,1.4272,2.1357,1.9760,3.2241,24.6182,24.7958,24.7792,25.0123,24.4052,24.7702,24.7958,25.0487,35.2776,35.9600,35.9883,36.3893,35.2765,36.0263,36.1040,36.3886,
16/03/2015 00:00:01,0.5009,0.7335,0.7184,0.8579,0.5005,0.7111,0.7001,0.8571,0.0387,0.0528,0.0531,0.0618,0.0386,0.0501,0.0499,0.0617,5.9349,6.2025,6.2185,6.4773,5.1953,6.0654,6.0919,6.4768,5.4962,9.6453,9.7583,12.8246,5.4233,9.0392,9.2205,12.6894,1.6627,2.2646,2.1485,3.1838,1.4737,2.1488,2.0262,3.1821,24.1809,24.6139,24.6115,24.8541,24.2035,24.6763,24.6891,24.9881,35.3341,35.9108,35.9342,36.3629,35.3337,36.0398,36.0883,36.3635,
16/03/2015 04:00:04,0.4550,0.7304,0.7108,0.8557,0.4533,0.7038,0.6916,0.8552,0.0365,0.0534,0.0538,0.0613,0.0364,0.0502,0.0501,0.0613,5.8940,6.1355,6.1483,6.3886,4.8948,5.9878,6.0292,6.3877,4.5389,9.1976,9.4364,12.2656,4.4310,8.5748,8.7667,12.1463,1.6299,2.3338,2.2014,3.1609,1.5023,2.1990,2.0657,3.1555,23.7822,24.4601,24.4574,24.7109,23.7822,24.5691,24.5908,24.9114,35.3538,35.8847,35.8821,36.3864,35.3490,36.0318,36.0700,36.3864,
16/03/2015 08:00:04,0.4572,0.7289,0.7107,0.8434,0.4557,0.6944,0.6860,0.8473,0.0366,0.0531,0.0542,0.0605,0.0365,0.0497,0.0493,0.0604,5.8745,6.0864,6.1126,6.2842,4.9736,5.9411,5.9739,6.2708,4.5043,9.0219,9.2061,11.6940,4.4180,8.3000,8.5353,11.5754,1.6038,2.2976,2.1713,3.1430,1.4625,2.1636,2.0606,3.1411,23.6801,24.3264,24.3143,24.6193,23.6834,24.4645,24.5192,24.8039,35.4497,35.8913,35.8584,36.3830,35.4497,36.0466,36.1041,36.3827,
16/03/2015 12:00:01,0.4527,0.7286,0.7164,0.8362,0.4515,0.6888,0.6812,0.8327,0.0357,0.0521,0.0529,0.0592,0.0356,0.0491,0.0486,0.0591,5.9431,6.1471,6.1839,6.3592,4.8071,5.9231,5.9426,6.3626,4.8359,9.4970,9.5783,11.8856,4.7674,8.3261,8.3369,11.7972,1.4481,2.1832,2.0805,3.0316,1.3979,2.0896,2.0123,3.0338,24.0194,24.4902,24.4956,24.6909,24.0292,24.5147,24.5358,24.7746,35.5235,35.9489,35.9305,36.3932,35.5212,36.0629,36.1223,36.3922,
