Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1451,-0.0110,-0.0122,1.9767,31.3413,25.6348,95.1046,4.3831,0.2556,32.2709,0.9347,0.2099,0.0000,0.0000,0.0000,64.3129,-0.0170,33.8711,0.0000,0.0000,
08-03-2009 00:00:02,-1.98,1.1451,-0.0074,-0.0017,1.9767,31.6406,26.2230,93.5863,3.2323,0.2483,29.5907,0.8937,0.2181,0.0000,-40.5615,1.3588,47.9853,-0.0086,31.1366,694.8141,0.0308,
09-03-2009 00:00:01,0,1.2511,-0.0089,-0.0135,2.0826,31.4239,25.7851,95.4402,4.2972,0.2481,31.5904,0.9073,0.2124,0.0000,0.0000,0.0000,63.2435,-0.0179,33.1582,0.0000,0.0000,
09-03-2009 00:00:01,-2.08,1.2511,-0.0069,0.0019,2.0826,31.6986,26.2663,93.7904,3.0010,0.2386,28.7226,0.8528,0.2183,0.0000,-39.1940,0.8279,44.5986,-0.0088,30.2185,694.3142,0.0324,
13-03-2009 00:00:02,0,0.9718,0.0068,-0.0028,1.8034,31.2114,25.4912,99.1930,3.8345,0.2319,35.2691,0.8385,0.2050,0.0000,0.0000,0.0000,56.0837,-0.0172,36.7445,0.0000,0.0000,
13-03-2009 00:00:02,-1.80,0.9718,0.0167,0.0079,1.8034,31.5226,26.5673,97.8005,2.6539,0.2228,32.5121,0.7936,0.2127,0.0000,-37.5765,14.8379,39.6017,-0.0091,33.9266,683.2844,0.0306,
26-03-2009 00:00:02,0,0.9081,0.0107,-0.0052,1.7397,30.9294,23.4867,105.4642,4.0823,0.2086,41.4128,0.6216,0.2151,0.0000,0.0000,0.0000,57.5714,-0.0193,42.6581,0.0000,0.0000,
26-03-2009 00:00:02,-1.74,0.9081,0.0138,0.0144,1.7397,31.4149,24.5517,103.9056,2.9563,0.2002,37.8257,0.5867,0.2306,0.0000,-34.0826,0.8259,42.5941,-0.0103,39.0283,663.5655,0.0305,
27-03-2009 00:00:01,0,0.8161,0.0111,-0.0030,1.6477,30.5578,23.0344,106.5980,4.2743,0.2112,43.1944,0.5871,0.2159,0.0000,0.0000,0.0000,59.6699,0.0000,44.4086,0.0000,0.0000,
27-03-2009 00:00:01,-1.65,0.8161,0.0165,0.0139,1.6477,31.3465,24.4891,104.5573,2.8933,0.2001,38.0869,0.5590,0.2407,0.0000,-33.5390,1.5336,41.6246,0.0000,39.2720,664.4186,0.0000,
28-03-2009 00:00:01,0,0.8121,0.0122,0.0027,1.6437,30.7107,23.5122,106.8211,4.1751,0.2136,43.2592,0.5918,0.2175,0.0000,0.0000,0.0000,58.8325,-0.0058,44.4821,0.0000,0.0000,
28-03-2009 00:00:01,-1.64,0.8121,0.0204,0.0120,1.6437,31.2412,24.7041,105.1829,2.8358,0.2002,38.9033,0.5461,0.2438,0.0000,-33.7396,1.8312,40.9257,-0.0000,40.0784,664.8068,0.0090,
29-03-2009 00:00:02,0,0.6717,-0.0038,-0.0004,1.5033,30.2585,23.5096,107.7127,4.1944,0.2166,45.4549,0.5401,0.2701,0.0000,0.0000,0.0000,58.9480,-0.0230,46.6816,0.0000,0.0000,
29-03-2009 00:00:02,-1.50,0.6717,0.0248,0.0089,1.5033,31.0855,24.8882,106.2035,2.8668,0.2003,40.5317,0.5322,0.2418,0.0000,-34.4181,31.0008,41.4678,-0.0127,41.6905,664.7077,0.0352,
31-03-2009 00:00:03,0,0.5841,-0.0173,-0.0154,1.4156,30.2615,21.7195,108.2146,4.1450,0.2171,46.9035,0.5205,0.3091,0.0000,0.0000,0.0000,56.4154,-0.0255,48.1501,0.0000,0.0000,
31-03-2009 00:00:03,-1.42,0.5841,0.0011,-0.0087,1.4156,30.8762,22.7126,107.3376,3.2343,0.2014,43.7525,0.5153,0.2691,0.0000,-30.9680,4.1221,44.9757,-0.0146,44.9215,653.7299,0.0392,
31-03-2009 00:00:03,0,0.5829,-0.0129,-0.0135,1.4145,30.9208,21.6238,15.7428,4.6171,0.4216,1.8711,5.2628,1.0825,0.0000,0.0000,0.0000,62.9734,-0.0030,8.8380,0.0000,0.0000,
31-03-2009 00:00:03,-1.41,0.5829,-0.0033,-0.0102,1.4145,31.0806,21.9935,15.7730,4.4062,0.4220,1.8893,5.2719,1.0780,0.0000,-33.7673,3.4801,60.5571,-0.0017,8.8343,347.4565,0.0374,
05-04-2009 00:00:01,0,0.8367,-0.0237,-0.0175,1.6683,31.4198,21.1811,20.7667,4.7826,0.3170,1.7887,4.1150,0.8772,0.0000,0.0000,0.0000,64.8959,-0.0015,7.2979,0.0000,0.0000,
05-04-2009 00:00:01,-1.67,0.8367,-0.0011,-0.0042,1.6683,31.7723,21.5478,20.8439,3.9070,0.3136,1.8037,3.9697,0.9986,0.0000,-30.9643,23.5744,53.4805,-0.0005,7.2652,422.5156,0.0235,
06-04-2009 00:00:03,0,0.9328,-0.0143,-0.0123,1.7643,31.6977,21.0339,21.8225,5.0053,0.3010,1.7402,3.9257,0.8874,0.0000,0.0000,0.0000,67.8454,0.0000,7.0543,0.0000,0.0000,
06-04-2009 00:00:03,-1.76,0.9328,-0.0077,-0.0056,1.7643,31.9146,21.6531,21.8651,4.1338,0.2953,1.7463,3.7684,0.9555,0.0000,-32.0068,19.5148,56.7398,-0.0011,6.9464,438.1141,0.0320,
07-04-2009 00:00:00,0,0.9954,-0.0037,-0.0091,1.8270,31.5707,20.9217,22.7816,5.2617,0.2696,1.6531,3.4893,0.8448,0.0000,0.0000,0.0000,71.1206,-0.0018,6.4570,0.0000,0.0000,
07-04-2009 00:00:00,-1.83,0.9954,-0.0034,0.0012,1.8270,31.9639,21.4640,22.8688,4.4331,0.2716,1.6889,3.4790,0.9538,0.0000,-32.5017,6.4691,60.6563,-0.0010,6.5756,453.2553,0.0316,
09-04-2009 00:00:00,0,1.0001,0.0119,-0.0012,1.8317,31.6274,20.7711,24.7622,5.0678,0.2495,1.7881,3.5275,0.7629,0.0000,0.0000,0.0000,68.3340,-0.0031,6.5280,0.0000,0.0000,
09-04-2009 00:00:00,-1.83,1.0001,0.0160,0.0107,1.8317,31.9150,21.5782,24.8301,4.3370,0.2373,1.6871,3.1768,0.9200,0.0000,-32.4870,0.2209,59.4483,-0.0017,6.2049,479.5812,0.0538,
13-04-2009 00:00:01,0,0.7797,-0.0294,-0.0013,1.6112,30.9905,22.5914,28.2286,4.8009,0.2141,1.9632,2.9920,0.8921,0.0000,0.0000,0.0000,66.6603,-0.0027,6.2616,0.0000,0.0000,
13-04-2009 00:00:01,-1.61,0.7797,0.0168,-0.0034,1.6112,32.2321,23.0582,28.7559,3.3154,0.2294,2.1231,3.6087,0.8336,0.0000,-32.1945,45.1918,46.7528,-0.0018,6.9765,522.2840,0.0510,
14-04-2009 00:00:04,0,0.7849,-0.0068,-0.0070,1.6165,31.3903,21.2678,29.3557,4.1726,0.2167,2.0425,3.0946,0.8355,0.0000,0.0000,0.0000,56.6979,0.0000,6.3893,0.0000,0.0000,
14-04-2009 00:00:04,-1.62,0.7849,0.0082,-0.0028,1.6165,31.9323,22.3336,29.5687,2.9314,0.2137,2.0771,3.1139,0.7837,0.0000,-28.6079,6.9181,40.7374,0.0000,6.3724,506.0189,0.0000,
15-04-2009 00:00:01,0,0.7948,-0.0214,-0.0153,1.6264,31.3236,20.7008,30.2574,3.7989,0.2308,2.3838,3.2096,0.8506,0.0000,0.0000,0.0000,51.0661,0.0000,6.8748,0.0000,0.0000,
15-04-2009 00:00:01,-1.63,0.7948,0.0105,-0.0053,1.6264,31.8618,21.3552,30.4978,3.1430,0.2262,2.3704,3.2855,0.8154,0.0000,-27.4989,26.0421,42.8942,0.0000,6.8806,507.5457,0.0024,
17-04-2009 00:00:03,0,0.7857,-0.0175,-0.0157,1.6173,31.3546,19.9432,32.1736,3.8373,0.2714,3.3410,4.1219,0.8395,0.0000,0.0000,0.0000,50.8717,-0.0029,8.7739,0.0000,0.0000,
17-04-2009 00:00:03,-1.62,0.7857,0.0005,-0.0088,1.6173,31.7886,20.5740,32.3863,3.2268,0.2547,3.1302,3.9253,0.8582,0.0000,-26.2382,1.4158,43.3935,-0.0017,8.3482,525.3325,0.0389,
20-04-2009 00:00:04,0,0.9382,-0.0173,-0.0132,1.7698,31.4137,19.9310,35.0370,3.5151,0.3183,4.5893,5.0318,0.7675,0.0000,0.0000,0.0000,46.6068,-0.0017,10.9069,0.0000,0.0000,
20-04-2009 00:00:04,-1.77,0.9382,0.0045,-0.0037,1.7698,32.0619,20.6651,35.2964,2.4553,0.2767,3.9031,4.1952,0.8330,0.0000,-22.8481,0.6515,33.1269,-0.0006,9.3861,529.5313,0.0179,
22-04-2009 00:00:04,0,0.9472,-0.0057,-0.0107,1.7787,31.3909,20.0752,36.8981,3.6641,0.3699,6.1560,6.0000,0.7626,0.0000,0.0000,0.0000,48.7061,-0.0091,13.4885,0.0000,0.0000,
22-04-2009 00:00:04,-1.78,0.9472,0.0036,0.0027,1.7787,31.8562,20.8981,37.1167,2.5201,0.3105,5.1695,4.8632,0.8724,0.0000,-23.6051,9.0894,34.1064,-0.0047,11.3901,542.5231,0.0736,
23-04-2009 00:00:03,0,0.7451,-0.0070,-0.0087,1.5767,31.2485,19.2132,37.7339,3.4351,0.3784,7.0247,5.6709,0.8816,0.0000,0.0000,0.0000,44.8924,0.0000,14.1555,0.0000,0.0000,
23-04-2009 00:00:03,-1.58,0.7451,-0.0005,-0.0041,1.5767,31.2680,19.2805,37.7511,3.4250,0.3779,7.0000,5.6862,0.8759,0.0000,-24.4565,2.1754,44.8218,0.0000,14.1097,543.7550,0.0021,
26-04-2009 00:00:00,0,0.6123,0.0167,0.0064,1.4438,30.2569,15.6781,39.7362,3.1887,0.4318,10.5295,5.1420,1.0914,0.0000,0.0000,0.0000,38.6679,-0.0009,17.3954,0.0000,0.0000,
26-04-2009 00:00:00,-1.44,0.6123,0.0213,0.0133,1.4438,31.4112,17.8717,40.6543,2.4970,0.3732,8.5491,5.2481,0.8710,0.0000,-18.6040,0.4915,31.8384,-0.0000,15.2128,542.1920,0.0083,
27-04-2009 00:00:01,0,0.5780,-0.0002,-0.0030,1.4095,30.1464,16.2834,40.5349,3.1205,0.4395,11.3043,5.1913,1.0922,0.0000,0.0000,0.0000,38.2765,-0.0047,18.2274,0.0000,0.0000,
27-04-2009 00:00:01,-1.41,0.5780,0.0160,0.0057,1.4095,31.4197,17.7670,41.5305,2.3845,0.3776,9.0883,5.3042,0.9416,0.0000,-17.9781,1.3771,30.3436,-0.0028,15.8828,544.7982,0.0314,
01-05-2009 00:00:01,0,0.6435,-0.0324,-0.0284,1.4751,30.4219,16.6372,44.1703,2.9161,0.4509,13.5648,5.8205,1.0025,0.0000,0.0000,0.0000,36.0804,-0.0000,21.0388,0.0000,0.0000,
01-05-2009 00:00:01,-1.48,0.6435,-0.0032,-0.0135,1.4751,31.5199,18.1450,44.9574,2.2874,0.3906,10.8421,5.7181,0.8625,0.0000,-18.0695,9.6572,29.3388,0.0000,17.9817,548.1368,0.0042,
03-05-2009 00:00:00,0,0.8409,-0.0210,-0.0175,1.6724,30.8960,16.3574,46.3220,3.3603,0.4507,14.1080,6.5920,0.8249,0.0000,0.0000,0.0000,41.4668,-0.0027,22.1755,0.0000,0.0000,
03-05-2009 00:00:00,-1.67,0.8409,-0.0002,-0.0076,1.6724,31.7104,17.3686,46.7859,2.6099,0.3765,10.7965,5.9268,0.7790,0.0000,-18.3430,0.7363,33.0137,-0.0011,18.0462,552.1347,0.0135,
