Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1369,0.0009,-0.0481,3.8484,33.0188,26.9406,78.1965,4.3243,0.3129,17.6066,1.1820,0.2074,0.0000,0.0000,0.0000,65.4797,-0.0102,19.5089,0.0000,0.0000,
08-03-2009 00:00:02,-3.85,1.1369,0.0116,-0.0050,3.8484,33.1138,26.7283,76.4552,2.9662,0.2868,15.6209,1.0241,0.2125,0.0000,-40.3683,1.3252,44.7808,-0.0029,17.3126,596.0907,0.0229,
09-03-2009 00:00:01,0,1.2421,-0.0009,-0.0428,3.9536,33.1558,27.0291,76.3389,4.3048,0.3081,16.2094,1.1542,0.2069,0.0000,0.0000,0.0000,65.3316,-0.0101,18.0787,0.0000,0.0000,
09-03-2009 00:00:01,-3.95,1.2421,0.0050,-0.0106,3.9536,33.1024,26.6361,77.4313,2.3920,0.2726,15.8410,0.9644,0.2095,0.0000,-35.6427,0.7864,36.0539,-0.0032,17.4567,596.3325,0.0245,
13-03-2009 00:00:02,0,0.9698,0.0052,-0.0009,3.6813,32.9515,26.9258,82.3227,3.5364,0.2927,21.1721,1.0972,0.2072,0.0000,0.0000,0.0000,53.5161,-0.0113,22.9691,0.0000,0.0000,
13-03-2009 00:00:02,-3.68,0.9698,0.0086,0.0076,3.6813,33.4984,27.5326,69.9148,0.8067,0.2567,14.6614,0.7649,0.2195,0.0000,-17.9751,15.8578,12.3694,-0.0027,16.0757,589.0787,0.0228,
26-03-2009 00:00:02,0,0.9045,0.0011,-0.0013,3.6159,32.9598,25.4913,89.6640,3.7107,0.2313,24.6012,0.9138,0.2056,0.0000,0.0000,0.0000,54.8142,-0.0133,26.1518,0.0000,0.0000,
26-03-2009 00:00:02,-3.62,0.9045,0.0069,0.0070,3.6159,33.1789,25.5328,85.4206,2.3739,0.2110,20.3378,0.7820,0.2008,0.0000,-32.5990,0.8912,35.1362,-0.0037,21.6997,569.9036,0.0222,
27-03-2009 00:00:01,0,0.8161,0.0029,0.0063,3.5276,32.9194,25.4940,90.9843,3.7151,0.2247,25.2592,0.8864,0.2065,0.0000,0.0000,0.0000,54.8698,0.0000,26.7768,0.0000,0.0000,
27-03-2009 00:00:01,-3.53,0.8161,0.0092,0.0117,3.5276,33.1448,25.4999,86.7376,2.0689,0.2045,21.0938,0.7599,0.2040,0.0000,-29.9792,1.7452,30.5988,0.0000,22.4299,570.1894,0.0000,
28-03-2009 00:00:01,0,0.8143,0.0040,0.0128,3.5258,32.9109,25.7339,91.6423,3.6549,0.2180,25.1112,0.8556,0.2061,0.0000,0.0000,0.0000,54.1985,-0.0039,26.5909,0.0000,0.0000,
28-03-2009 00:00:01,-3.53,0.8143,0.0099,0.0164,3.5258,33.1592,25.8028,86.6527,1.9244,0.2023,20.8021,0.7389,0.2045,0.0000,-29.3481,2.0685,28.6112,0.0000,22.1161,570.6995,0.0065,
29-03-2009 00:00:02,0,0.6742,0.0052,0.0105,3.3856,32.8411,25.8284,93.2191,3.6657,0.2100,25.8524,0.8095,0.2056,0.0000,0.0000,0.0000,54.4249,-0.0153,27.2774,0.0000,0.0000,
29-03-2009 00:00:02,-3.39,0.6742,0.0123,0.0111,3.3856,33.2203,26.1240,85.5759,1.3353,0.2004,20.0821,0.6808,0.2043,0.0000,-23.5848,34.8917,19.9675,-0.0041,21.3389,571.5398,0.0254,
31-03-2009 00:00:03,0,0.5785,0.0097,-0.0354,3.2900,32.8082,24.4704,94.2634,3.7323,0.2072,27.0476,0.7703,0.2044,0.0000,0.0000,0.0000,54.1290,-0.0180,28.4294,0.0000,0.0000,
31-03-2009 00:00:03,-3.29,0.5785,0.0068,-0.0107,3.2900,33.1270,24.9890,89.6025,2.1641,0.2008,22.6500,0.7003,0.2014,0.0000,-29.6143,4.4166,31.7251,-0.0053,23.9207,561.9294,0.0290,
31-03-2009 00:00:03,0,0.5776,0.0094,-0.0356,3.2890,32.7154,23.8363,15.9671,4.4196,0.5030,2.0627,6.2783,1.1216,0.0000,0.0000,0.0000,63.3598,-0.0038,10.1656,0.0000,0.0000,
31-03-2009 00:00:03,-3.29,0.5776,0.0069,-0.0107,3.2890,32.9512,24.1312,15.9554,3.2238,0.4597,1.9795,5.3967,1.1036,0.0000,-34.4848,3.4995,46.5180,-0.0005,9.0577,190.6867,0.0142,
05-04-2009 00:00:01,0,0.8282,0.0010,-0.0460,3.5396,32.9884,22.9992,20.9587,4.6260,0.3760,1.6189,4.7618,0.8591,0.0000,0.0000,0.0000,65.4515,-0.0016,7.8159,0.0000,0.0000,
05-04-2009 00:00:01,-3.54,0.8282,0.0091,-0.0118,3.5396,33.0080,22.7685,20.9541,3.5630,0.3451,1.5802,4.1663,0.8789,0.0000,-32.5970,23.4870,50.2111,-0.0001,7.1073,222.0350,0.0097,
06-04-2009 00:00:03,0,0.9244,0.0006,-0.0433,3.6359,33.0769,22.7449,21.9608,4.7557,0.3549,1.5354,4.5114,0.8212,0.0000,0.0000,0.0000,67.0192,-0.0022,7.4229,0.0000,0.0000,
06-04-2009 00:00:03,-3.64,0.9244,0.0022,-0.0171,3.6359,33.1398,22.8448,21.9515,4.0908,0.3336,1.4775,4.0960,0.8178,0.0000,-34.9209,20.2627,57.7719,-0.0003,6.8630,229.5758,0.0136,
07-04-2009 00:00:00,0,0.9878,0.0015,-0.0332,3.6993,33.0931,22.5588,22.9636,4.8810,0.3403,1.5029,4.3971,0.7830,0.0000,0.0000,0.0000,68.5628,-0.0021,7.2233,0.0000,0.0000,
07-04-2009 00:00:00,-3.70,0.9878,0.0018,-0.0122,3.6993,33.2090,22.5659,22.9470,3.4881,0.2975,1.3929,3.5521,0.7727,0.0000,-31.7699,7.1136,49.0361,-0.0003,6.1613,237.1511,0.0139,
09-04-2009 00:00:00,0,0.9997,0.0035,0.0056,3.7111,33.0825,22.4132,24.9537,4.7889,0.3163,1.4900,4.2378,0.7381,0.0000,0.0000,0.0000,67.0916,-0.0034,6.9822,0.0000,0.0000,
