Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1470,0.0528,0.0543,1.9663,29.4229,24.9494,99.5547,4.1872,0.2131,40.9247,0.6437,0.2266,0.0000,0.0000,0.0000,60.0603,-0.0206,42.2086,0.0000,0.0000,
08-03-2009 00:00:02,-1.97,1.1470,-0.0000,0.0414,1.9663,29.5663,25.0178,99.8705,4.1756,0.2123,40.9427,0.6487,0.2201,0.0000,-41.6494,1.5275,60.0145,-0.0102,42.2066,683.0171,0.0273,
09-03-2009 00:00:01,0,1.2531,0.0482,0.0664,2.0724,29.6775,25.2213,99.4792,4.0579,0.2151,39.6272,0.6659,0.2305,0.0000,0.0000,0.0000,58.5638,-0.0216,40.9395,0.0000,0.0000,
09-03-2009 00:00:01,-2.07,1.2531,-0.0026,0.0406,2.0724,29.8382,25.2875,99.8962,4.0405,0.2134,39.7190,0.6681,0.2221,0.0000,-41.9146,0.9378,58.4336,-0.0105,41.0058,682.0432,0.0289,
13-03-2009 00:00:02,0,0.9732,0.0483,0.0412,1.7925,28.5241,24.2272,101.7878,3.3262,0.2196,44.5585,0.5020,0.2879,0.0000,0.0000,0.0000,46.8726,-0.0200,45.7705,0.0000,0.0000,
13-03-2009 00:00:02,-1.79,0.9732,-0.0013,0.0255,1.7925,28.7736,24.3027,102.6965,3.2644,0.2137,44.9772,0.4966,0.2655,0.0000,-35.1607,17.9902,46.1278,-0.0102,46.1354,670.5491,0.0254,
26-03-2009 00:00:02,0,0.9100,0.0347,0.0509,1.7293,28.1832,22.3962,106.1937,3.6945,0.2394,49.0923,0.4310,0.4717,0.0000,0.0000,0.0000,50.2928,-0.0212,50.4397,0.0000,0.0000,
26-03-2009 00:00:02,-1.73,0.9100,0.0100,0.0128,1.7293,28.5827,22.6656,107.0476,3.6008,0.2261,49.2109,0.4274,0.4223,0.0000,-32.5012,0.9739,49.3693,-0.0109,50.4681,649.8951,0.0262,
27-03-2009 00:00:01,0,0.8171,0.0364,0.0426,1.6364,27.9159,22.3665,107.1083,3.7599,0.2434,50.2514,0.3998,0.5054,0.0000,0.0000,0.0000,51.0759,0.0000,51.6062,0.0000,0.0000,
27-03-2009 00:00:01,-1.64,0.8171,0.0088,0.0111,1.6364,28.2651,22.5573,108.0166,3.6861,0.2298,50.5088,0.3922,0.4577,0.0000,-32.5865,1.8819,50.3482,0.0000,51.7697,651.0197,0.0000,
28-03-2009 00:00:01,0,0.8128,0.0333,0.0367,1.6321,27.8757,22.9943,106.9532,3.6809,0.2473,49.4775,0.3991,0.5340,0.0000,0.0000,0.0000,50.5594,-0.0064,50.8647,0.0000,0.0000,
28-03-2009 00:00:01,-1.63,0.8128,0.0137,0.0011,1.6321,28.2537,23.1986,107.9282,3.5784,0.2318,49.7202,0.3897,0.4800,0.0000,-33.7632,2.2320,49.4400,-0.0000,51.0032,652.3276,0.0079,
29-03-2009 00:00:02,0,0.6713,0.0455,0.0240,1.4906,27.6352,22.6308,109.2978,3.9211,0.2456,51.9869,0.3548,0.5310,0.0000,0.0000,0.0000,53.4344,-0.0248,53.3292,0.0000,0.0000,
29-03-2009 00:00:02,-1.49,0.6713,0.0100,0.0223,1.4906,28.0054,22.8731,109.8147,3.8232,0.2314,51.7172,0.3529,0.4807,0.0000,-33.9542,35.4603,52.4395,-0.0134,52.9643,653.2226,0.0304,
