Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.0986,-0.5099,-0.1243,2.5209,35.1667,24.5910,21.8702,6.4215,0.2489,2.1017,1.1389,0.4153,0.0000,0.0000,0.0000,94.5902,-0.0016,4.1046,0.0000,0.0000,
08-03-2009 00:00:02,-2.52,1.0986,-0.2559,-0.0857,2.5209,35.3165,24.3406,18.7515,6.4740,0.2432,1.8304,1.1070,0.4227,0.0000,-18.6929,0.1970,95.0347,-0.0009,3.7965,712.0770,0.0321,
09-03-2009 00:00:01,0,1.2031,-0.3711,-0.1130,2.6253,36.0666,22.5588,1.8392,6.7737,0.2059,0.3408,0.7242,0.3720,0.0000,0.0000,0.0000,96.8038,-0.0006,1.8429,0.0000,0.0000,
09-03-2009 00:00:01,-2.63,1.2031,-0.2204,-0.0643,2.6253,36.0677,22.5712,1.8080,6.7732,0.2058,0.3377,0.7228,0.3717,0.0000,-16.5550,0.0664,96.8195,-0.0003,1.8337,712.5297,0.0308,
13-03-2009 00:00:02,0,0.9574,-0.0029,-0.0011,2.3797,35.1176,24.8290,26.8541,6.2400,0.2720,2.8093,1.0913,0.3241,0.0000,0.0000,0.0000,92.2664,-0.0018,4.6966,0.0000,0.0000,
13-03-2009 00:00:02,-2.38,0.9574,-0.0033,-0.0004,2.3797,35.1172,24.8582,26.8578,6.2373,0.2719,2.8096,1.0911,0.3241,0.0000,-19.2115,2.5119,92.2727,-0.0011,4.6896,705.6052,0.0321,
26-03-2009 00:00:02,0,0.8784,-0.0310,-0.0100,2.3007,35.9521,22.6251,8.9092,6.3609,0.2126,0.6733,1.1631,0.5421,0.0000,0.0000,0.0000,90.9504,-0.0008,2.7911,0.0000,0.0000,
26-03-2009 00:00:02,-2.30,0.8784,-0.0297,-0.0088,2.3007,35.9521,22.6498,8.9075,6.3569,0.2125,0.6732,1.1628,0.5421,0.0000,-16.3126,0.1675,90.9335,-0.0005,2.7841,691.1434,0.0324,
27-03-2009 00:00:01,0,0.8025,0.0928,0.0315,2.2247,35.9193,22.6952,9.7636,6.2885,0.2112,0.7037,1.0961,0.5060,0.0000,0.0000,0.0000,90.0109,0.0000,2.7169,0.0000,0.0000,
27-03-2009 00:00:01,-2.22,0.8025,0.0655,0.0161,2.2247,35.9169,22.7239,9.8542,6.2837,0.2110,0.7084,1.0949,0.5052,0.0000,-16.3422,0.3629,89.9855,0.0000,2.7133,692.6385,0.0000,
