Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1360,-0.0018,0.0495,5.1211,33.4883,27.3944,68.0513,4.5891,0.3207,12.3767,1.1460,0.2142,0.0000,0.0000,0.0000,70.2000,-0.0074,14.2577,0.0000,0.0000,
08-03-2009 00:00:02,-5.12,1.1360,0.0132,-0.0036,5.1211,33.5638,27.0779,65.7341,3.9696,0.3022,10.9977,1.0259,0.2283,0.0000,-33.4110,1.1490,60.4316,-0.0016,12.7411,498.8983,0.0186,
09-03-2009 00:00:01,0,1.2409,0.0001,0.0394,5.2261,33.5356,27.3053,67.5416,4.5502,0.3147,11.9673,1.1217,0.2163,0.0000,0.0000,0.0000,69.5207,-0.0077,13.8200,0.0000,0.0000,
09-03-2009 00:00:01,-5.23,1.2409,0.0051,0.0012,5.2261,33.6726,27.1609,63.6296,4.1335,0.3018,10.2390,1.0172,0.2304,0.0000,-34.2310,0.6927,63.0518,-0.0017,11.9758,500.0441,0.0203,
13-03-2009 00:00:02,0,0.9693,0.0020,0.0039,4.9544,33.3032,27.0902,75.0300,4.1310,0.2999,15.4857,1.1172,0.2091,0.0000,0.0000,0.0000,62.8086,-0.0085,17.3119,0.0000,0.0000,
13-03-2009 00:00:02,-4.95,0.9693,-0.0006,-0.0116,4.9544,33.8112,27.6043,61.6496,2.8791,0.2865,10.4431,0.8847,0.2287,0.0000,-29.7612,12.6897,44.2747,-0.0015,12.0313,498.7637,0.0184,
26-03-2009 00:00:02,0,0.9034,-0.0029,0.0039,4.8886,33.3612,26.0029,80.7143,4.0925,0.2452,17.9584,0.9746,0.2055,0.0000,0.0000,0.0000,61.1199,-0.0100,19.5837,0.0000,0.0000,
26-03-2009 00:00:02,-4.89,0.9034,-0.0028,-0.0086,4.8886,33.6413,26.0270,72.8278,3.4792,0.2350,13.4572,0.8520,0.2050,0.0000,-28.9915,0.7705,52.0649,-0.0020,14.9366,486.1065,0.0183,
27-03-2009 00:00:01,0,0.8158,-0.0024,-0.0012,4.8009,33.3303,25.9973,81.8803,4.0523,0.2408,18.6386,0.9594,0.2053,0.0000,0.0000,0.0000,60.5036,0.0000,20.2442,0.0000,0.0000,
27-03-2009 00:00:01,-4.80,0.8158,-0.0035,-0.0132,4.8009,33.5663,25.9799,75.5968,3.4880,0.2293,14.5404,0.8464,0.2027,0.0000,-28.9215,1.5344,52.1331,0.0000,16.0059,486.4584,0.0000,
28-03-2009 00:00:01,0,0.8142,0.0002,-0.0076,4.7993,33.2932,26.0602,83.3656,4.0373,0.2337,18.9854,0.9335,0.2051,0.0000,0.0000,0.0000,60.3317,-0.0030,20.5578,0.0000,0.0000,
28-03-2009 00:00:01,-4.80,0.8142,-0.0006,-0.0156,4.7993,33.6559,26.1862,73.4312,3.3319,0.2282,13.3954,0.8263,0.2030,0.0000,-28.7400,1.7954,49.9981,0.0000,14.8404,487.4162,0.0054,
