Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1941,-0.0349,-0.0813,2.3273,22.3195,28.7913,69.2095,4.6680,0.9460,25.7015,0.5005,4.6400,0.0000,0.0000,0.0000,68.6746,-0.0147,31.9880,0.0000,0.0000,
08-03-2009 00:00:02,-2.33,1.1941,-0.0220,-0.0126,2.3273,23.5182,29.7655,70.0643,3.5806,0.9842,38.2816,0.5440,5.4219,0.0000,-89.5727,1.3484,53.8877,-0.0063,45.4141,616.6143,0.0228,
09-03-2009 00:00:01,0,1.2964,-0.0105,-0.0305,2.4296,18.9382,26.5703,62.9415,4.6210,1.0527,24.9436,0.5185,3.2042,0.0000,0.0000,0.0000,64.2412,-0.0141,29.9204,0.0000,0.0000,
09-03-2009 00:00:01,-2.43,1.2964,-0.0051,-0.0029,2.4296,23.7506,29.6585,70.8383,3.4302,1.0518,53.3710,0.5537,5.4302,0.0000,-87.0378,0.8963,51.6001,-0.0003,60.5841,611.8774,0.0181,
13-03-2009 00:00:02,0,0.9802,0.0039,0.0046,2.1134,17.6238,27.1621,53.4984,5.0168,1.0878,41.3207,0.4194,3.9130,0.0000,0.0000,0.0000,69.9423,-0.0201,46.9422,0.0000,0.0000,
13-03-2009 00:00:02,-2.11,0.9802,0.0009,0.0031,2.1134,24.0850,30.1410,66.0223,7.9643,0.7371,59.9683,0.3342,3.8082,0.0000,-124.5537,11.5580,120.9761,-0.0002,65.0252,562.3241,0.0191,
26-03-2009 00:00:02,0,0.9077,0.0201,0.0343,2.0409,22.6330,28.4381,69.6190,6.2293,0.5933,70.1447,0.2030,2.5034,0.0000,0.0000,0.0000,91.2640,-0.0365,73.6439,0.0000,0.0000,
26-03-2009 00:00:02,-2.04,0.9077,0.0052,0.0119,2.0409,25.4189,30.8989,72.7727,2.6340,0.4168,55.6635,0.2000,2.2435,0.0000,-83.5650,0.1958,40.8007,-0.0064,58.7051,473.5093,0.0221,
27-03-2009 00:00:01,0,0.8142,0.0163,0.0319,1.9474,22.7871,28.4060,70.5881,6.1417,0.5576,70.1922,0.2004,2.4625,0.0000,0.0000,0.0000,90.0098,0.0000,73.6119,0.0000,0.0000,
27-03-2009 00:00:01,-1.95,0.8142,0.0032,0.0092,1.9474,25.2872,30.9311,73.2943,2.6925,0.4006,55.0013,0.2000,2.2006,0.0000,-84.7812,0.4380,41.6972,0.0000,57.9840,475.0267,0.0000,
28-03-2009 00:00:01,0,0.8010,0.0167,0.0358,1.9341,23.0877,29.0858,71.7236,5.8646,0.5062,66.2790,0.2000,2.3983,0.0000,0.0000,0.0000,87.0716,-0.0098,69.5832,0.0000,0.0000,
28-03-2009 00:00:01,-1.93,0.8010,0.0052,0.0138,1.9341,25.1229,30.9395,73.8457,2.7008,0.3808,53.0350,0.2000,2.1402,0.0000,-84.9788,0.6672,41.7944,0.0000,55.9383,476.7386,0.0069,
29-03-2009 00:00:02,0,0.6666,-0.0079,-0.0154,1.7997,23.3033,29.3423,71.9577,5.9758,0.4562,63.9486,0.2001,2.3059,0.0000,0.0000,0.0000,89.2055,-0.0359,67.1109,0.0000,0.0000,
29-03-2009 00:00:02,-1.80,0.6666,-0.0016,0.0028,1.7997,24.2430,30.3081,71.6335,5.5680,0.3653,51.7839,0.2000,2.0148,0.0000,-112.3114,9.4619,84.8806,-0.0085,54.5466,478.9277,0.0276,
31-03-2009 00:00:03,0,0.6133,-0.0258,-0.0660,1.7465,23.7913,27.8802,72.6152,7.1555,0.3772,59.9387,0.2073,1.9695,0.0000,0.0000,0.0000,104.5290,-0.0424,62.6926,0.0000,0.0000,
31-03-2009 00:00:03,-1.75,0.6133,-0.0236,-0.0201,1.7465,24.0070,28.1395,72.3492,7.5321,0.3527,55.3368,0.2043,1.8650,0.0000,-105.0449,-0.4928,110.6434,-0.0135,57.9395,472.1566,0.0324,
31-03-2009 00:00:03,0,0.6134,-0.0310,-0.0831,1.7465,20.4885,24.6838,15.3588,5.8221,1.5682,12.2141,8.0705,1.5061,0.0000,0.0000,0.0000,78.9943,-0.0112,23.5579,0.0000,0.0000,
31-03-2009 00:00:03,-1.75,0.6134,-0.0225,-0.0149,1.7465,22.3995,26.9246,14.5881,8.5446,1.1424,9.4796,5.7769,1.5698,0.0000,-99.1718,2.2292,121.8617,-0.0044,18.1350,221.9149,0.0293,
05-04-2009 00:00:01,0,0.8758,-0.0269,-0.0543,2.0090,23.1325,25.1075,20.2755,4.5017,1.4725,18.2757,6.8674,1.5342,0.0000,0.0000,0.0000,62.4719,-0.0091,28.3499,0.0000,0.0000,
05-04-2009 00:00:01,-2.01,0.8758,-0.0209,-0.0246,2.0090,23.1890,25.2297,20.2803,4.4413,1.4560,17.9388,6.8167,1.5227,0.0000,-69.5392,28.3277,61.7859,-0.0032,27.8920,293.1492,0.0174,
06-04-2009 00:00:03,0,0.9768,-0.0229,-0.0399,2.1099,23.4033,24.6417,21.3421,4.4080,1.3496,16.5623,6.3085,1.4275,0.0000,0.0000,0.0000,60.7651,-0.0109,25.8480,0.0000,0.0000,
06-04-2009 00:00:03,-2.11,0.9768,-0.0142,-0.0256,2.1099,23.4124,24.6895,21.3433,4.4011,1.3471,16.5002,6.3053,1.4237,0.0000,-66.4529,26.6437,60.7243,-0.0038,25.7374,307.8068,0.0235,
07-04-2009 00:00:00,0,1.0245,-0.0008,0.0026,2.1577,23.4812,24.4518,22.3739,4.3621,1.2672,15.7303,5.8507,1.3553,0.0000,0.0000,0.0000,59.9587,-0.0102,24.4035,0.0000,0.0000,
07-04-2009 00:00:00,-2.16,1.0245,0.0023,0.0020,2.1577,23.4888,24.5003,22.3746,4.3356,1.2646,15.6906,5.8423,1.3527,0.0000,-65.0786,10.0087,59.6471,-0.0036,24.3140,322.1340,0.0237,
09-04-2009 00:00:00,0,0.9963,0.0182,0.0356,2.1295,23.1608,24.0779,24.3164,4.1898,1.1756,16.0842,5.0032,1.3082,0.0000,0.0000,0.0000,57.1038,-0.0165,23.7712,0.0000,0.0000,
09-04-2009 00:00:00,-2.13,0.9963,0.0062,0.0150,2.1295,24.1063,25.0739,24.4168,3.1042,1.0351,13.2084,4.8503,1.2072,0.0000,-58.2100,0.3339,43.2916,-0.0063,20.4709,347.7158,0.0435,
13-04-2009 00:00:01,0,0.7983,-0.0264,-0.0531,1.9315,22.9854,24.3208,28.3252,4.2713,1.0220,17.9708,3.7150,1.3925,0.0000,0.0000,0.0000,58.4081,-0.0143,24.3004,0.0000,0.0000,
13-04-2009 00:00:01,-1.93,0.7983,-0.0148,-0.0077,1.9315,24.6725,25.3130,28.3830,2.9046,0.8789,13.6404,3.8226,1.0956,0.0000,-57.2927,61.3732,40.8091,-0.0054,19.6126,394.6016,0.0396,
14-04-2009 00:00:04,0,0.8016,-0.0236,-0.0601,1.9347,23.2661,22.3369,29.2440,3.9626,0.9480,17.7976,3.3532,1.3728,0.0000,0.0000,0.0000,52.3676,0.0000,23.6716,0.0000,0.0000,
14-04-2009 00:00:04,-1.93,0.8016,-0.0135,-0.0060,1.9347,24.8800,24.2285,29.3671,2.8777,0.8008,13.2159,3.3356,1.0554,0.0000,-52.4483,8.2196,39.7155,0.0000,18.5854,380.8599,0.0000,
15-04-2009 00:00:01,0,0.8249,-0.0348,-0.0903,1.9580,23.3569,21.9358,30.1400,3.8755,0.9429,19.0741,3.3368,1.3622,0.0000,0.0000,0.0000,50.8678,0.0000,24.9159,0.0000,0.0000,
15-04-2009 00:00:01,-1.96,0.8249,-0.0235,-0.0142,1.9580,25.2074,24.0836,30.3412,2.6904,0.7787,13.7499,3.2395,1.0568,0.0000,-50.0324,28.2740,37.1048,0.0000,19.0029,383.7225,0.0019,
17-04-2009 00:00:03,0,0.8191,-0.0305,-0.0862,1.9522,23.9954,22.3652,32.1404,3.6560,0.9068,20.4456,3.3442,1.2905,0.0000,0.0000,0.0000,48.5460,-0.0122,26.1869,0.0000,0.0000,
17-04-2009 00:00:03,-1.95,0.8191,-0.0226,-0.0146,1.9522,25.2699,23.6572,32.2838,2.8397,0.8073,16.6630,3.3075,1.1092,0.0000,-49.8411,1.6212,38.8824,-0.0050,22.0638,404.8409,0.0322,
20-04-2009 00:00:04,0,0.9680,-0.0257,-0.0655,2.1011,24.3793,22.0367,35.0857,3.5527,0.8467,21.4788,3.1284,1.1469,0.0000,0.0000,0.0000,46.9968,-0.0058,26.8008,0.0000,0.0000,
20-04-2009 00:00:04,-2.10,0.9680,-0.0157,-0.0095,2.1011,25.8520,23.1878,35.2158,2.3627,0.7354,17.3517,3.0138,1.0027,0.0000,-43.4270,0.7024,32.1875,-0.0021,22.2818,412.4142,0.0143,
22-04-2009 00:00:04,0,0.9790,-0.0190,-0.0381,2.1122,24.4792,22.3606,36.9577,3.6339,0.7984,21.9854,2.9048,1.1265,0.0000,0.0000,0.0000,48.3838,-0.0244,27.0150,0.0000,0.0000,
22-04-2009 00:00:04,-2.11,0.9790,-0.0123,-0.0089,2.1122,26.1837,23.7066,37.1119,2.0135,0.7054,18.7472,2.8939,0.9766,0.0000,-41.0956,9.9471,27.7384,-0.0102,23.5015,428.0486,0.0611,
23-04-2009 00:00:03,0,0.7683,0.0034,0.0072,1.9014,24.4594,21.6590,37.8954,3.5223,0.7718,23.2237,2.6520,1.2210,0.0000,0.0000,0.0000,46.2935,0.0000,28.0686,0.0000,0.0000,
23-04-2009 00:00:03,-1.90,0.7683,-0.0016,0.0019,1.9014,25.7151,23.6478,38.0031,1.9735,0.6972,20.7957,2.5986,1.0308,0.0000,-40.4073,2.3092,27.0857,0.0000,25.3014,430.2430,0.0020,
26-04-2009 00:00:00,0,0.5879,0.0091,0.0165,1.7210,24.9204,20.8993,40.7013,2.7884,0.7266,27.2450,2.3056,1.1697,0.0000,0.0000,0.0000,36.2328,-0.0032,31.6469,0.0000,0.0000,
26-04-2009 00:00:00,-1.72,0.5879,0.0065,0.0148,1.7210,25.1758,21.4745,40.7498,2.4034,0.7038,25.9364,2.3136,1.1182,0.0000,-38.4369,0.5728,31.6127,-0.0000,30.2508,432.1509,0.0074,
27-04-2009 00:00:01,0,0.5786,-0.0122,-0.0351,1.7118,25.1581,21.1686,41.6895,2.5385,0.7218,28.7789,2.3098,1.1332,0.0000,0.0000,0.0000,33.1977,-0.0134,33.1437,0.0000,0.0000,
27-04-2009 00:00:01,-1.71,0.5786,-0.0134,-0.0096,1.7118,25.2419,21.2823,41.6964,2.5483,0.7192,28.1025,2.3560,1.1097,0.0000,-39.1436,1.6571,33.4124,-0.0063,32.4653,436.0263,0.0274,
01-05-2009 00:00:01,0,0.6886,-0.0355,-0.0931,1.8218,25.5028,20.1922,45.5260,2.2794,0.6610,28.1870,2.3375,0.9730,0.0000,0.0000,0.0000,29.3290,-0.0000,32.3586,0.0000,0.0000,
