Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1248,-0.0039,-0.0206,3.0571,34.3356,25.3378,42.0292,6.0565,0.2717,3.7927,1.1701,0.3438,0.0000,0.0000,0.0000,89.9323,-0.0025,5.7783,0.0000,0.0000,
08-03-2009 00:00:02,-3.06,1.1248,0.0136,-0.0052,3.0571,34.6719,25.5258,34.4757,5.7850,0.2627,3.1526,1.2091,0.4148,0.2000,0.0000,0.3731,86.3413,-0.0012,5.2204,703.5380,0.0307,
09-03-2009 00:00:01,0,1.2294,0.0116,-0.0298,3.1616,34.3722,26.0219,41.5833,6.0916,0.2756,3.9379,1.1864,0.3508,0.0000,0.0000,0.0000,91.5266,-0.0029,5.9507,0.0000,0.0000,
09-03-2009 00:00:01,-3.16,1.2294,0.0078,-0.0018,3.1616,34.7078,25.4846,34.0391,5.6675,0.2627,3.2637,1.1616,0.3963,0.2000,0.0000,0.1873,84.5457,-0.0013,5.2659,703.1573,0.0324,
13-03-2009 00:00:02,0,0.9643,-0.0064,0.0094,2.8965,34.3816,26.1307,44.3410,6.1528,0.2639,3.7445,1.1434,0.2913,0.0000,0.0000,0.0000,92.6206,-0.0023,5.6431,0.0000,0.0000,
13-03-2009 00:00:02,-2.90,0.9643,0.0065,-0.0020,2.8965,34.4960,26.1750,40.7245,5.4054,0.2402,3.5100,1.0034,0.3272,0.2000,0.0000,2.4584,81.4834,-0.0013,5.2643,692.7723,0.0313,
26-03-2009 00:00:02,0,0.8948,-0.0055,0.0042,2.8270,34.4607,25.6158,47.7898,6.0968,0.2173,3.0579,0.9637,0.2171,0.0000,0.0000,0.0000,91.0244,-0.0020,4.6560,0.0000,0.0000,
26-03-2009 00:00:02,-2.83,0.8948,0.0002,0.0024,2.8270,34.5495,25.3248,45.2640,5.5470,0.2002,2.6872,0.8184,0.2726,0.2000,0.0000,0.1754,82.4496,-0.0011,4.1665,683.9316,0.0347,
27-03-2009 00:00:01,0,0.8122,-0.0063,0.0068,2.7444,34.4623,25.6735,48.4191,6.1562,0.2120,2.9213,0.9578,0.2147,0.0000,0.0000,0.0000,92.0021,0.0000,4.5058,0.0000,0.0000,
27-03-2009 00:00:01,-2.74,0.8122,0.0068,0.0005,2.7444,34.4975,25.3526,46.9509,5.6100,0.2001,2.6206,0.8124,0.2511,0.2000,0.0000,0.3065,83.4007,0.0000,4.0724,685.1694,0.0000,
28-03-2009 00:00:01,0,0.8124,-0.0038,0.0067,2.7446,34.4791,25.6580,49.0637,6.1879,0.2122,2.8280,0.9984,0.2053,0.0000,0.0000,0.0000,92.4599,-0.0005,4.4440,0.0000,0.0000,
28-03-2009 00:00:01,-2.74,0.8124,0.0073,-0.0015,2.7446,34.5542,25.3301,45.7636,5.5062,0.2000,2.4073,0.8097,0.2459,0.2000,0.0000,0.3361,81.8526,-0.0000,3.8514,686.1483,0.0101,
29-03-2009 00:00:02,0,0.6746,-0.0050,0.0072,2.6068,34.4615,25.6726,49.6099,6.2201,0.2064,2.7711,0.9578,0.2092,0.0000,0.0000,0.0000,92.9548,-0.0020,4.3445,0.0000,0.0000,
29-03-2009 00:00:02,-2.61,0.6746,0.0065,0.0008,2.6068,34.5629,25.3923,46.0370,5.5897,0.2002,2.3866,0.8472,0.2389,0.2000,0.0000,5.3153,83.1859,-0.0011,3.8608,686.9120,0.0389,
31-03-2009 00:00:03,0,0.5751,-0.0018,0.0047,2.5073,34.4685,24.7943,49.7378,6.0774,0.2039,2.8425,0.8851,0.2128,0.0000,0.0000,0.0000,89.4772,-0.0025,4.3443,0.0000,0.0000,
31-03-2009 00:00:03,-2.51,0.5751,0.0008,0.0032,2.5073,34.5254,24.8777,48.7140,5.8961,0.2012,2.7099,0.8633,0.2182,0.2000,0.0000,1.0051,86.9594,-0.0015,4.1791,676.8262,0.0470,
31-03-2009 00:00:03,0,0.5739,-0.0010,0.0041,2.5061,34.3260,23.5127,15.2913,7.2063,0.3683,1.0578,4.7672,0.3715,0.0000,0.0000,0.0000,103.6830,-0.0024,6.7648,0.0000,0.0000,
31-03-2009 00:00:03,-2.51,0.5739,0.0082,0.0027,2.5061,34.5794,23.6130,14.3683,6.7762,0.3260,0.9644,3.9911,0.4011,0.2000,0.0000,-0.3459,97.8083,-0.0012,5.8321,386.2631,0.0416,
05-04-2009 00:00:01,0,0.8169,-0.0247,-0.0159,2.7491,34.3939,21.7581,19.0034,6.8003,0.2749,0.7598,3.2800,0.3216,0.0000,0.0000,0.0000,94.8797,-0.0010,4.8362,0.0000,0.0000,
05-04-2009 00:00:01,-2.75,0.8169,0.0130,-0.0033,2.7491,34.5382,22.8084,17.7575,6.6272,0.2600,0.7014,2.9500,0.3385,0.2000,0.0000,3.3864,94.2919,-0.0002,4.4125,469.0656,0.0259,
06-04-2009 00:00:03,0,0.9145,-0.0019,-0.0093,2.8467,34.4240,22.8355,19.3136,6.7945,0.2643,0.7268,3.0893,0.3232,0.0000,0.0000,0.0000,96.6540,-0.0013,4.6036,0.0000,0.0000,
06-04-2009 00:00:03,-2.85,0.9145,0.0108,-0.0044,2.8467,34.4928,22.6436,18.7106,6.5856,0.2472,0.6872,2.7771,0.3329,0.2000,0.0000,2.0370,93.4027,-0.0007,4.2091,484.9546,0.0346,
07-04-2009 00:00:00,0,0.9784,0.0068,-0.0042,2.9106,34.3985,22.7246,20.3266,6.7407,0.2633,0.7429,3.0913,0.3308,0.0000,0.0000,0.0000,95.6863,-0.0013,4.6283,0.0000,0.0000,
07-04-2009 00:00:00,-2.91,0.9784,0.0034,-0.0014,2.9106,34.4460,22.7205,19.8433,6.3580,0.2315,0.6839,2.5676,0.3296,0.2000,0.0000,0.9685,90.2724,-0.0007,3.9799,499.7740,0.0345,
09-04-2009 00:00:00,0,0.9946,-0.0035,0.0044,2.9268,34.4326,22.8775,21.7390,6.7922,0.2471,0.6671,2.9647,0.3073,0.0000,0.0000,0.0000,96.6980,-0.0020,4.3862,0.0000,0.0000,
09-04-2009 00:00:00,-2.93,0.9946,0.0058,0.0012,2.9268,34.4817,22.7027,20.9749,6.5650,0.2144,0.6170,2.3444,0.3156,0.2000,0.0000,0.0232,93.2011,-0.0010,3.6615,524.6548,0.0576,
13-04-2009 00:00:01,0,0.7820,-0.0071,0.0165,2.7142,34.3993,23.0161,24.8539,6.7259,0.2298,0.6467,2.7205,0.2985,0.0000,0.0000,0.0000,95.9707,-0.0015,4.0954,0.0000,0.0000,
13-04-2009 00:00:01,-2.71,0.7820,0.0085,-0.0047,2.7142,34.4661,22.8417,24.1378,6.4149,0.2061,0.5718,2.3340,0.2962,0.2000,0.0000,5.3511,91.2864,-0.0008,3.5784,560.8463,0.0486,
14-04-2009 00:00:04,0,0.7795,0.0000,0.0032,2.7117,34.3756,22.2074,25.8111,6.5953,0.2192,0.6200,2.5592,0.2854,0.0000,0.0000,0.0000,92.7534,0.0000,3.8838,0.0000,0.0000,
14-04-2009 00:00:04,-2.71,0.7795,0.0001,0.0038,2.7117,34.3761,22.2370,25.8070,6.5930,0.2191,0.6200,2.5579,0.2854,0.2000,0.0000,1.1456,92.7706,0.0000,3.8500,542.6301,0.0000,
15-04-2009 00:00:01,0,0.7876,-0.0083,0.0094,2.7198,34.4484,22.0372,25.5886,6.6087,0.2154,0.5890,2.4416,0.2832,0.0000,0.0000,0.0000,92.6986,0.0000,3.7292,0.0000,0.0000,
15-04-2009 00:00:01,-2.72,0.7876,-0.0046,0.0056,2.7198,34.4571,22.0870,25.4653,6.5915,0.2143,0.5842,2.4137,0.2837,0.2000,0.0000,3.8613,92.5438,0.0000,3.6653,542.8253,0.0024,
17-04-2009 00:00:03,0,0.7746,-0.0101,-0.0009,2.7068,34.4723,21.9196,26.8371,6.5985,0.2191,0.6001,2.4958,0.2706,0.0000,0.0000,0.0000,92.3737,-0.0013,3.7856,0.0000,0.0000,
17-04-2009 00:00:03,-2.71,0.7746,0.0030,0.0002,2.7068,34.4931,21.8464,26.4855,6.2112,0.2006,0.5704,2.1006,0.2858,0.2000,0.0000,0.2203,86.8476,-0.0007,3.3316,559.2700,0.0407,
20-04-2009 00:00:04,0,0.9281,-0.0007,-0.0099,2.8603,34.4796,21.7281,28.5268,6.4683,0.2245,0.6286,2.5068,0.2323,0.0000,0.0000,0.0000,90.2431,-0.0006,3.7922,0.0000,0.0000,
20-04-2009 00:00:04,-2.86,0.9281,0.0059,-0.0023,2.8603,34.5111,21.5401,28.0270,6.2806,0.2010,0.5723,2.0441,0.2733,0.2000,0.0000,0.1191,87.3442,-0.0001,3.2650,559.8617,0.0188,
22-04-2009 00:00:04,0,0.9342,-0.0055,-0.0016,2.8664,34.4190,22.0246,30.4320,6.5124,0.2255,0.6450,2.6195,0.2404,0.0000,0.0000,0.0000,91.3107,-0.0026,3.9305,0.0000,0.0000,
22-04-2009 00:00:04,-2.87,0.9342,0.0024,-0.0038,2.8664,34.4474,21.7786,29.9135,6.1896,0.2006,0.5886,1.9869,0.2629,0.2000,0.0000,1.5438,86.4168,-0.0013,3.2144,571.6124,0.0779,
23-04-2009 00:00:03,0,0.7270,-0.0078,0.0050,2.6592,34.4061,21.4058,31.2755,6.4181,0.2256,0.6659,2.6055,0.2425,0.0000,0.0000,0.0000,88.9861,0.0000,3.9395,0.0000,0.0000,
23-04-2009 00:00:03,-2.66,0.7270,-0.0069,0.0038,2.6592,34.4060,21.4380,31.2753,6.4163,0.2255,0.6658,2.6046,0.2425,0.2000,0.0000,0.4369,89.0127,0.0000,3.9054,572.0934,0.0024,
26-04-2009 00:00:00,0,0.6194,0.0107,0.0020,2.5516,34.4877,20.8956,31.8344,6.3401,0.2149,0.5908,2.3459,0.2222,0.0000,0.0000,0.0000,87.1350,-0.0001,3.5738,0.0000,0.0000,
26-04-2009 00:00:00,-2.55,0.6194,0.0087,0.0008,2.5516,34.4876,20.9235,31.8361,6.3379,0.2148,0.5907,2.3452,0.2222,0.2000,0.0000,0.1073,87.1489,-0.0000,3.5431,569.4490,0.0098,
27-04-2009 00:00:01,0,0.5886,0.0030,0.0058,2.5208,34.5129,20.8605,31.9006,6.2099,0.2210,0.6081,2.2969,0.2201,0.0000,0.0000,0.0000,85.3037,-0.0010,3.5461,0.0000,0.0000,
27-04-2009 00:00:01,-2.52,0.5886,0.0025,0.0043,2.5208,34.5147,20.8930,31.8796,6.2070,0.2204,0.6055,2.2893,0.2201,0.2000,0.0000,0.3376,85.3151,-0.0007,3.5060,572.8239,0.0370,
01-05-2009 00:00:01,0,0.6221,-0.0045,-0.0039,2.5543,34.5867,20.4665,32.5460,5.9984,0.2491,0.7759,2.4950,0.2111,0.0000,0.0000,0.0000,81.8418,-0.0000,3.9311,0.0000,0.0000,
01-05-2009 00:00:01,-2.55,0.6221,-0.0034,-0.0040,2.5543,34.5866,20.5020,32.5432,5.9971,0.2490,0.7758,2.4937,0.2111,0.2000,0.0000,2.8001,81.8764,0.0000,3.8976,576.5621,0.0048,
03-05-2009 00:00:00,0,0.8278,-0.0079,-0.0142,2.7600,34.6166,19.3138,33.0395,6.0604,0.2607,0.8341,2.6428,0.2037,0.0000,0.0000,0.0000,80.9537,-0.0005,4.1413,0.0000,0.0000,
03-05-2009 00:00:00,-2.76,0.8278,0.0058,-0.0016,2.7600,34.6399,20.1964,32.6216,5.7165,0.2395,0.7844,2.2825,0.2075,0.2000,0.0000,0.2426,77.6332,-0.0002,3.6844,581.1960,0.0159,
05-05-2009 00:00:00,0,0.9185,0.0019,0.0008,2.8507,34.6373,20.0326,33.7468,6.0513,0.2716,0.8909,2.8226,0.2011,0.0000,0.0000,0.0000,81.9308,-0.0006,4.3863,0.0000,0.0000,
05-05-2009 00:00:00,-2.85,0.9185,-0.0034,-0.0060,2.8507,34.6392,20.1369,33.4936,5.8434,0.2430,0.8362,2.3643,0.2123,0.2000,0.0000,0.3518,79.2689,-0.0002,3.8254,581.4181,0.0155,
06-05-2009 00:00:00,0,0.9279,-0.0001,0.0044,2.8601,34.5877,19.9331,35.1048,6.0324,0.2786,0.9682,2.9985,0.2018,0.0000,0.0000,0.0000,81.5003,-0.0013,4.6470,0.0000,0.0000,
06-05-2009 00:00:00,-2.86,0.9279,-0.0014,-0.0035,2.8601,34.6068,20.0137,34.6031,5.8852,0.2451,0.8705,2.4581,0.2115,0.2000,0.0000,0.4701,79.6385,-0.0007,3.9536,582.3589,0.0330,
07-05-2009 00:00:02,0,0.8773,-0.0002,0.0076,2.8096,34.5652,19.6886,36.1039,6.0493,0.2810,0.9968,3.1212,0.2023,0.0000,0.0000,0.0000,81.3477,-0.0000,4.8013,0.0000,0.0000,
07-05-2009 00:00:02,-2.81,0.8773,-0.0035,-0.0056,2.8096,34.5744,19.8861,35.7290,5.9246,0.2375,0.9045,2.4063,0.2082,0.2000,0.0000,0.3565,79.9682,0.0000,3.9254,583.3550,0.0044,
