Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1392,-0.0363,0.0147,2.5700,32.4849,26.8658,54.6924,5.2114,0.4952,21.3926,0.9989,0.9911,0.0000,0.0000,0.0000,78.5783,-0.0123,24.0778,0.0000,0.0000,
08-03-2009 00:00:02,-2.57,1.1392,0.0001,0.0002,2.5700,33.5775,27.1243,47.2825,3.4627,0.3668,13.0696,0.8383,0.7139,0.0000,-31.4741,0.8246,52.7587,-0.0040,15.1794,676.1324,0.0328,
09-03-2009 00:00:01,0,1.2441,-0.0388,0.0177,2.6749,32.5817,26.8160,54.7435,5.2039,0.4709,19.9276,0.9675,0.9355,0.0000,0.0000,0.0000,78.4433,-0.0122,22.5016,0.0000,0.0000,
09-03-2009 00:00:01,-2.67,1.2441,0.0030,-0.0038,2.6749,33.6597,27.0295,46.9640,3.2911,0.3579,12.7073,0.8313,0.6712,0.0000,-30.4821,0.4893,50.0893,-0.0042,14.7587,677.7067,0.0345,
13-03-2009 00:00:02,0,0.9700,-0.0011,0.0025,2.4007,32.3940,26.2161,58.6577,5.4145,0.4143,17.4548,0.8337,0.7535,0.0000,0.0000,0.0000,80.7134,-0.0092,19.6562,0.0000,0.0000,
13-03-2009 00:00:02,-2.40,0.9700,0.0139,-0.0103,2.4007,33.5145,27.4050,49.3051,3.3054,0.3461,13.7294,0.8081,0.6595,0.0000,-31.4430,6.5309,50.5799,-0.0039,15.7338,673.0643,0.0311,
26-03-2009 00:00:02,0,0.9037,-0.0128,0.0012,2.3344,31.7975,24.8211,64.1699,5.4282,0.3369,19.6080,0.7163,0.5076,0.0000,0.0000,0.0000,78.7465,-0.0103,21.3688,0.0000,0.0000,
26-03-2009 00:00:02,-2.33,0.9037,0.0130,-0.0062,2.3344,33.4735,26.2164,52.3026,3.4716,0.2839,13.2914,0.6783,0.5299,0.0000,-29.3860,0.4187,52.0669,-0.0041,14.9753,662.9323,0.0336,
27-03-2009 00:00:01,0,0.8165,-0.0027,-0.0008,2.2472,31.7139,24.6708,64.9842,5.4747,0.3294,19.5266,0.6920,0.4848,0.0000,0.0000,0.0000,79.1779,0.0000,21.2329,0.0000,0.0000,
27-03-2009 00:00:01,-2.25,0.8165,0.0130,-0.0086,2.2472,33.4023,26.4397,53.0651,3.4018,0.2829,13.8443,0.6617,0.5337,0.0000,-29.6044,0.8028,51.1925,0.0000,15.5143,665.0127,0.0000,
28-03-2009 00:00:01,0,0.8142,0.0074,-0.0086,2.2450,31.8621,25.1293,64.7899,5.4901,0.3152,18.1834,0.6790,0.4447,0.0000,0.0000,0.0000,80.0982,-0.0027,19.8222,0.0000,0.0000,
28-03-2009 00:00:01,-2.24,0.8142,0.0153,-0.0094,2.2450,33.4643,26.5360,52.6003,3.4686,0.2787,13.1526,0.6450,0.5041,0.0000,-30.1055,0.8978,52.2996,-0.0000,14.7723,666.5989,0.0100,
