Date,Depth (m),H (mAHD),Vx (m/s),Vy (m/s),D (m),Salinity (psu),Temperature (C),Water Age (days),Oxygen (mg/L),GRN (mmol/m^3),CRYPT (mmol/m^3),DIATOM (mmol/m^3),DINO (mmol/m^3),MAC (mmol/m^3),Sed Oxy Demand (mmol/m^3),Atmos Oxy Flux (mmol/m^3),Oxy Sat (%),Phy GPP (mmol/m^3),TPHYS (mmol/m^3),Phy MPB (mmol/m^3),Phy BPP (mmol/m^3),
08-03-2009 00:00:02,0,1.1535,0.0434,-0.0773,3.9178,30.5652,27.7386,63.2723,5.5828,0.6064,29.8688,0.8687,1.8985,0.0000,0.0000,0.0000,84.4976,-0.0169,33.4423,0.0000,0.0000,
08-03-2009 00:00:02,-3.92,1.1535,0.0002,0.0081,3.9178,31.5713,28.3526,59.0997,4.6031,0.5286,26.1794,0.8664,1.5348,0.0000,-39.2671,0.6147,70.7737,-0.0001,29.2811,409.3738,0.0166,
09-03-2009 00:00:01,0,1.2568,0.0375,-0.0585,4.0211,30.8231,27.5888,63.0427,5.4886,0.5568,27.2120,0.8134,1.6474,0.0000,0.0000,0.0000,82.9848,-0.0165,30.4296,0.0000,0.0000,
09-03-2009 00:00:01,-4.02,1.2568,0.0154,0.0024,4.0211,31.6784,28.3654,59.2203,4.5237,0.4941,24.4748,0.8116,1.4365,0.0000,-39.0246,0.3966,69.6086,-0.0035,27.3907,413.9236,0.0185,
13-03-2009 00:00:02,0,0.9722,0.0058,-0.0052,3.7365,29.3519,27.7745,70.1897,5.8688,0.5228,27.6589,0.5500,1.8670,0.0000,0.0000,0.0000,88.2783,-0.0146,30.7986,0.0000,0.0000,
13-03-2009 00:00:02,-3.74,0.9722,0.0103,-0.0038,3.7365,31.5840,28.5969,61.5377,3.5819,0.4200,23.1644,0.6196,1.2344,0.0000,-35.8239,4.1700,55.2968,-0.0001,25.6152,424.7121,0.0171,
26-03-2009 00:00:02,0,0.9055,-0.0028,0.0049,3.6698,29.3851,26.4730,72.5554,5.3963,0.3273,22.0930,0.3987,0.9286,0.0000,0.0000,0.0000,79.4334,-0.0123,23.9476,0.0000,0.0000,
26-03-2009 00:00:02,-3.67,0.9055,0.0114,0.0001,3.6698,30.8033,27.0295,67.8230,2.8934,0.2931,24.2987,0.4174,0.8644,0.0000,-28.5476,0.4232,43.3356,-0.0037,26.0524,443.5662,0.0193,
27-03-2009 00:00:01,0,0.8153,-0.0116,0.0150,3.5796,29.2848,26.5088,73.2529,5.3636,0.3144,21.6596,0.3778,0.9116,0.0000,0.0000,0.0000,78.9547,0.0000,23.4635,0.0000,0.0000,
27-03-2009 00:00:01,-3.58,0.8153,0.0102,0.0022,3.5796,30.6852,27.0180,68.3815,3.8578,0.2997,22.9209,0.4475,0.8587,0.0000,-32.8328,0.8498,57.7310,0.0000,24.7061,448.4760,0.0000,
28-03-2009 00:00:01,0,0.8099,-0.0156,0.0223,3.5742,29.2588,26.6057,73.6411,5.2545,0.3028,21.3165,0.3664,0.8961,0.0000,0.0000,0.0000,77.4639,-0.0034,23.0818,0.0000,0.0000,
28-03-2009 00:00:01,-3.57,0.8099,0.0090,0.0064,3.5742,30.9433,26.9846,67.7552,3.9626,0.3024,22.2044,0.4970,0.7951,0.0000,-33.1458,1.0607,59.3511,0.0000,23.9782,452.9863,0.0059,
29-03-2009 00:00:02,0,0.6716,-0.0025,-0.0126,3.4359,28.9668,26.8672,74.7312,5.2985,0.2891,20.8271,0.3310,0.9038,0.0000,0.0000,0.0000,78.3294,-0.0127,22.5510,0.0000,0.0000,
29-03-2009 00:00:02,-3.44,0.6716,0.0024,0.0125,3.4359,31.0443,27.0349,67.9016,3.8816,0.2996,22.4649,0.5064,0.7487,0.0000,-32.9669,17.3693,58.2196,-0.0041,24.1985,457.2349,0.0232,
31-03-2009 00:00:03,0,0.5893,0.0578,-0.1045,3.3536,29.0954,25.3491,75.5810,5.1138,0.2801,21.5873,0.3326,0.8461,0.0000,0.0000,0.0000,73.7214,-0.0151,23.2462,0.0000,0.0000,
31-03-2009 00:00:03,-3.35,0.5893,-0.0075,0.0083,3.3536,31.5581,25.3049,66.2214,3.7350,0.3066,23.2808,0.5435,0.6567,0.0000,-28.3544,2.6360,54.5614,-0.0050,24.9657,453.4321,0.0267,
31-03-2009 00:00:03,0,0.5888,0.0584,-0.1054,3.3531,27.1687,24.2008,15.8910,5.8050,0.6527,2.2290,6.1335,0.4099,0.0000,0.0000,0.0000,81.1327,-0.0038,9.6251,0.0000,0.0000,
31-03-2009 00:00:03,-3.35,0.5888,-0.0064,0.0100,3.3531,31.0266,24.8948,15.9110,4.9168,0.4724,1.9898,4.6492,0.7119,0.0000,-30.9008,1.8896,71.1061,-0.0006,7.9748,231.2198,0.0207,
