Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,26/05/1997 13:16:00,01/10/2019 11:47:00,1187.000
WQ_DIAG_PHY_TCHLA,08/10/1992 09:35:00,07/10/2019 12:06:00,3005.000
Cloud,14/07/1997 12:35:00,01/10/2019 11:47:00,1439.000
SAL,09/05/1995 13:30:00,01/10/2019 11:50:53,14203.000
WQ_OGM_DON,19/02/2007 12:29:00,01/10/2019 11:50:00,852.000
WQ_NIT_NIT,08/10/1992 09:30:00,01/10/2019 11:50:00,2131.000
WQ_DIAG_TOT_TKN,17/10/1995 12:50:00,01/10/2019 11:50:00,1942.000
WQ_DIAG_TOT_TN,08/10/1992 09:30:00,01/10/2019 11:50:00,3030.000
WQ_NIT_AMM,08/10/1992 09:30:00,01/10/2019 11:50:00,2582.000
WQ_DIAG_OXY_OXY_SAT,09/05/1995 13:30:00,01/10/2019 11:50:53,14716.000
WQ_OXY_OXY,31/01/1995 13:35:00,01/10/2019 11:50:53,14850.000
WQ_DIAG_TOT_TP,08/10/1992 09:30:00,01/10/2019 11:50:00,3027.000
WQ_CAR_PH,13/10/1994 12:00:00,01/10/2019 11:50:53,14401.000
Phaeophytin,05/11/1992 00:00:00,07/10/2019 12:06:00,2530.000
WQ_PHS_FRP,08/10/1992 09:30:00,01/10/2019 11:50:00,2630.000
WQ_SIL_RSI,19/10/1994 12:00:00,01/10/2019 11:50:00,1234.000
TEMP,31/01/1995 13:35:00,01/10/2019 11:50:53,14870.000
TRC_SS1,18/07/1995 00:00:00,01/10/2019 11:47:00,1264.000
Wind_Dir,23/02/1998 12:42:00,23/09/2019 11:37:00,961.000
Wind_Speed,04/03/1998 13:30:00,01/10/2019 11:47:00,1342.000
WQ_OGM_POC,26/05/1997 13:16:00,01/10/2019 11:47:00,1187.000
WQ_NCS_SS1,18/07/1995 00:00:00,01/10/2019 11:47:00,1264.000
Na,19/02/2007 12:29:00,18/06/2007 12:13:00,4.000
SO4,19/02/2007 12:29:00,18/06/2007 12:13:00,4.000
WQ_DIAG_TOT_TMG,18/06/2007 12:13:00,18/06/2007 12:13:00,2.000
WQ_DIAG_TOT_TMN,18/06/2007 12:13:00,18/06/2007 12:13:00,2.000
