Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2017 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6273,7.1186,7.1256,7.5510,6.6273,7.1186,7.1256,7.5510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.6721,21.7245,21.7076,21.8577,21.6721,21.7245,21.7076,21.8577,21.3160,22.2820,22.2372,23.4476,21.3160,22.2820,22.2372,23.4476,
15/03/2017 04:00:00,1.9196,2.0287,2.0175,2.2028,1.9157,2.0790,2.0586,2.2181,0.1440,0.1707,0.1677,0.1937,0.1425,0.1582,0.1605,0.1933,6.5407,6.9508,6.9667,7.4488,6.4890,7.0181,7.0042,7.4543,38.2016,39.3890,39.1015,40.5857,35.8754,38.0764,38.0907,40.1494,2.0856,2.0910,2.0906,2.1000,2.0733,2.0862,2.0865,2.0960,21.0485,21.2658,21.2626,21.4404,21.1798,21.5567,21.6106,21.7796,19.5313,21.2966,21.6124,23.1221,19.5309,22.2236,22.1639,23.2052,
15/03/2017 08:00:01,1.9172,1.9552,1.9363,2.0426,1.9140,2.0830,2.0358,2.2404,0.1679,0.1854,0.1882,0.1963,0.1216,0.1539,0.1606,0.1957,6.4630,6.6862,6.6559,6.9831,6.3044,6.9744,6.8070,7.5961,38.6035,39.4920,39.6194,40.3401,32.6738,36.4858,36.5032,39.9288,2.0806,2.0843,2.0842,2.0881,2.0323,2.0793,2.0771,2.1076,20.7538,20.8924,20.8961,21.0145,20.9418,21.5298,21.5578,21.7753,19.3109,20.1206,19.9378,21.4055,19.3273,22.5358,22.0977,25.4185,
15/03/2017 12:00:00,1.9157,2.0489,1.9532,2.2361,1.9117,2.1002,2.0426,2.2306,0.1262,0.1668,0.1848,0.1961,0.1147,0.1460,0.1599,0.1956,6.7429,7.1403,6.9493,7.5434,6.3864,7.0231,7.0618,7.4966,35.5430,39.3391,40.5233,41.7954,32.6225,35.3966,35.2757,41.4496,2.0817,2.0905,2.0867,2.1032,2.0170,2.0744,2.0731,2.1050,21.4453,21.7348,21.6056,22.0622,21.2707,21.6225,21.5574,21.9396,19.3771,21.6212,20.3176,24.8615,19.3761,23.3630,22.0373,26.2698,
15/03/2017 16:00:00,1.9212,2.0228,1.9487,2.2128,1.9192,2.0904,2.0514,2.2087,0.1259,0.1713,0.1879,0.1960,0.1058,0.1425,0.1600,0.1926,7.1265,7.3394,7.2671,7.5988,6.4313,7.0255,7.1120,7.5109,35.7737,41.7929,43.4570,44.4502,29.4133,34.6373,34.6833,42.7926,2.0800,2.0937,2.0920,2.1033,1.8742,2.0366,2.0596,2.0969,22.2407,22.5343,22.5153,22.7881,21.4684,21.7826,21.7600,22.6889,19.3402,21.4377,20.0830,25.4261,19.6207,23.7158,22.1280,27.0383,
15/03/2017 20:00:01,1.9242,1.9721,1.9523,2.1110,1.9202,2.0707,2.0333,2.1904,0.1425,0.1805,0.1860,0.1935,0.1031,0.1425,0.1598,0.1932,7.1432,7.2731,7.2753,7.3953,6.4919,6.9499,7.0545,7.3054,36.6148,41.8916,42.3653,44.1057,27.6639,34.0027,34.3123,43.8102,2.0576,2.0819,2.0851,2.0907,1.8371,2.0047,2.0527,2.0877,21.6146,21.9691,21.9904,22.3231,21.5695,21.8282,21.7665,22.3319,19.3844,20.6097,20.1827,23.9492,19.4011,23.7193,22.0563,27.1588,
16/03/2017 00:00:01,1.9253,1.9764,1.9427,2.0929,1.9158,2.0658,2.0216,2.1866,0.1521,0.1790,0.1877,0.1922,0.1010,0.1418,0.1587,0.1885,7.1477,7.2395,7.2256,7.3848,6.0883,6.8215,6.8772,7.3596,38.0471,41.1432,42.0956,43.0442,23.1909,32.9915,33.5180,41.2781,2.0639,2.0791,2.0828,2.0859,1.7865,2.0036,2.0362,2.0773,20.6278,21.3590,21.5998,21.9332,21.5910,21.8419,21.7957,22.5485,19.4954,20.7009,19.9545,22.9663,19.8078,23.7545,22.0979,27.0898,
16/03/2017 04:00:00,1.9266,1.9676,1.9480,2.1454,1.9230,2.0475,2.0075,2.1777,0.1397,0.1801,0.1842,0.1908,0.1012,0.1455,0.1589,0.1904,7.0046,7.1631,7.1569,7.3418,5.3323,6.7259,6.7208,7.3197,36.9379,40.2255,40.3067,41.4685,19.6811,32.7827,32.8018,41.0459,2.0711,2.0755,2.0753,2.0828,1.7512,2.0083,2.0341,2.0774,20.2361,21.3133,21.3690,21.7745,20.1600,21.7928,21.8029,22.5261,19.6247,20.5754,20.2328,24.1399,19.6244,23.4046,22.1068,26.9986,
16/03/2017 08:00:01,1.9273,1.9919,1.9604,2.1483,1.9208,2.0366,2.0001,2.1630,0.1328,0.1720,0.1790,0.1878,0.0914,0.1405,0.1589,0.1874,6.8768,7.1278,7.1516,7.2693,6.1233,6.6880,6.6642,7.1730,34.1844,38.1242,38.2531,40.1267,23.3831,31.4912,32.4233,39.6908,2.0456,2.0646,2.0648,2.0740,1.6673,1.9603,2.0267,2.0698,20.7406,21.1081,21.0455,21.9333,20.7633,21.6962,21.7734,22.3105,19.6264,21.2220,20.5888,24.8265,19.6421,23.7904,22.0908,27.7957,
16/03/2017 12:00:00,1.9330,2.0333,1.9751,2.1578,1.9293,2.0443,2.0450,2.1380,0.1158,0.1590,0.1736,0.1859,0.0823,0.1265,0.1381,0.1847,6.9826,7.2724,7.2682,7.5855,6.3190,6.7224,6.7269,7.2651,31.2590,37.8883,38.9670,41.0650,19.8924,29.5414,32.4687,39.9201,1.9548,2.0463,2.0607,2.0730,1.5409,1.8818,1.9792,2.0662,21.5243,22.0946,22.0037,22.7204,21.4085,21.7507,21.7305,22.2682,19.9585,22.4265,21.0701,26.1832,20.0392,24.9491,24.1298,28.1735,
