Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2017 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1410,7.1098,7.7802,0.0000,7.1410,7.1098,7.7802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.3059,22.3383,22.9948,0.0000,22.3059,22.3383,22.9948,0.0000,20.4944,22.1413,24.9418,0.0000,20.4944,22.1413,24.9418,
15/03/2017 04:00:00,0.0000,2.8110,2.7711,3.3731,0.0000,2.6643,2.5903,3.3655,0.0000,0.1702,0.1717,0.1929,0.0000,0.1666,0.1670,0.1924,0.0000,7.2959,7.2647,7.6435,0.0000,7.0392,7.0750,7.6444,0.0000,45.9812,46.3275,56.0034,0.0000,44.2775,44.2726,55.6100,0.0000,3.9455,3.7800,5.6646,0.0000,3.5228,3.2320,5.6511,0.0000,21.7895,21.8049,22.5327,0.0000,22.0029,22.1294,22.8082,0.0000,19.3412,20.6047,23.4320,0.0000,20.4382,22.0838,24.0801,
15/03/2017 08:00:01,0.0000,3.0075,3.0189,3.3159,0.0000,2.6176,2.5755,3.3112,0.0000,0.1730,0.1740,0.1908,0.0000,0.1636,0.1642,0.1895,0.0000,7.3846,7.4320,7.5826,0.0000,6.8420,6.8629,7.5014,0.0000,45.7693,45.6322,52.5228,0.0000,41.6442,41.6929,51.6395,0.0000,4.5796,4.6115,5.4715,0.0000,3.4404,3.2364,5.4259,0.0000,21.2071,21.1771,22.1681,0.0000,21.8547,22.0314,22.5937,0.0000,16.2347,16.7322,20.6375,0.0000,20.5881,22.0228,23.7992,
15/03/2017 12:00:00,0.0000,3.0571,3.0747,3.2445,0.0000,2.6074,2.5525,3.2198,0.0000,0.1755,0.1787,0.1862,0.0000,0.1622,0.1631,0.1856,0.0000,7.5461,7.5891,7.7843,0.0000,6.7667,6.6975,7.7843,0.0000,46.7831,47.1527,49.5805,0.0000,40.0122,39.9323,47.6548,0.0000,4.7167,4.7342,5.2790,0.0000,3.4252,3.2344,5.2247,0.0000,22.1137,22.1561,22.7556,0.0000,21.8637,21.9199,22.5682,0.0000,15.4155,15.6270,18.0043,0.0000,20.7020,22.0774,24.8613,
15/03/2017 16:00:00,0.0000,3.0615,3.0929,3.1667,0.0000,2.5566,2.4631,3.1444,0.0000,0.1766,0.1808,0.1841,0.0000,0.1596,0.1596,0.1834,0.0000,7.6996,7.7380,7.9297,0.0000,6.6544,6.5587,7.9297,0.0000,48.6001,49.3706,50.3719,0.0000,38.3226,37.9823,49.2838,0.0000,4.7333,4.7789,5.1013,0.0000,3.2459,2.9562,4.9336,0.0000,23.4939,23.5131,24.0272,0.0000,22.0241,21.8887,23.8325,0.0000,15.3403,15.6612,18.2029,0.0000,21.3373,22.9693,25.3809,
15/03/2017 20:00:01,0.0000,3.0505,3.0863,3.3225,0.0000,2.6010,2.5342,3.1894,0.0000,0.1757,0.1801,0.1825,0.0000,0.1599,0.1585,0.1819,0.0000,7.5934,7.6619,7.7694,0.0000,6.5455,6.3485,7.7694,0.0000,48.5509,49.0947,64.1783,0.0000,37.2664,35.9672,55.4704,0.0000,4.7025,4.7524,5.5652,0.0000,3.4457,3.2372,5.2989,0.0000,22.9484,23.0921,23.4464,0.0000,22.2329,22.1351,23.6023,0.0000,15.4408,15.7425,20.5541,0.0000,20.4028,21.7203,24.7228,
16/03/2017 00:00:01,0.0000,3.0862,3.0864,3.4142,0.0000,2.5436,2.4705,3.3220,0.0000,0.1770,0.1802,0.1817,0.0000,0.1570,0.1566,0.1791,0.0000,7.5064,7.5499,7.6521,0.0000,6.2733,6.1604,7.6521,0.0000,49.4081,48.0808,69.9689,0.0000,34.5929,33.8917,63.0808,0.0000,4.7993,4.7559,5.7377,0.0000,3.3109,3.0867,5.5667,0.0000,22.3076,22.4080,23.0372,0.0000,22.1269,22.0035,23.2878,0.0000,15.0056,15.7506,17.8111,0.0000,20.8807,22.2823,25.2839,
16/03/2017 04:00:00,0.0000,3.0348,3.0107,3.4321,0.0000,2.4984,2.3814,3.4074,0.0000,0.1740,0.1762,0.1817,0.0000,0.1546,0.1538,0.1785,0.0000,7.3334,7.3487,7.6247,0.0000,6.1237,5.9985,7.5630,0.0000,47.1177,44.9006,70.0207,0.0000,33.3786,32.2687,68.1780,0.0000,4.6812,4.5771,5.7713,0.0000,3.1528,2.7346,5.7281,0.0000,21.8133,21.9213,22.6999,0.0000,21.9963,21.8328,23.0881,0.0000,15.4101,16.3760,18.0019,0.0000,21.4270,23.5376,25.9512,
16/03/2017 08:00:01,0.0000,2.9893,2.9517,3.4107,0.0000,2.5030,2.3868,3.4040,0.0000,0.1701,0.1712,0.1817,0.0000,0.1537,0.1525,0.1785,0.0000,7.2700,7.2696,7.7312,0.0000,6.0464,5.8663,7.7202,0.0000,44.9186,42.4920,66.8360,0.0000,32.8407,30.8080,66.2585,0.0000,4.5959,4.4583,5.7427,0.0000,3.1756,2.7344,5.7314,0.0000,21.2649,21.3596,22.0351,0.0000,21.8751,21.8125,23.0006,0.0000,15.5189,16.6851,17.7966,0.0000,21.2462,23.4288,26.0502,
16/03/2017 12:00:00,0.0000,2.9552,2.9240,3.3849,0.0000,2.4130,2.2831,3.3482,0.0000,0.1693,0.1705,0.1817,0.0000,0.1455,0.1439,0.1785,0.0000,7.4192,7.4334,7.9173,0.0000,6.0075,5.9002,7.9173,0.0000,44.8940,42.8490,65.3453,0.0000,31.2259,29.2933,62.9694,0.0000,4.5095,4.3908,5.6881,0.0000,2.8253,2.3590,5.6204,0.0000,22.2264,22.2710,23.1389,0.0000,21.9287,21.8538,23.0676,0.0000,15.8707,16.8141,18.5100,0.0000,22.5572,24.8044,26.3784,
