Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2016 00:00:00,0.00,0.0000,0.0000,24.5406,26.8167,6.4673,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.25,0.0000,0.0000,24.5406,26.8167,6.4673,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.50,0.0000,0.0000,24.5406,26.8167,6.4673,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-0.75,0.0000,0.0000,24.5406,26.8167,6.4673,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.00,0.0000,0.0000,24.5406,26.8167,6.4673,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.25,0.0000,0.0000,24.5406,26.8167,6.4673,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.50,0.0000,0.0000,24.5406,26.8167,6.4673,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 00:00:00,-1.75,0.0000,0.0000,24.5406,26.8167,6.4673,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2016 04:00:01,0.00,0.0291,-0.0466,20.3945,25.4580,6.4033,88.0285,11.8682,2.3953,0.0000,0.0000,
15-03-2016 04:00:01,-0.25,0.0264,-0.0415,21.1917,26.1058,6.3984,89.3654,11.5679,2.2893,0.0000,0.0000,
15-03-2016 04:00:01,-0.50,0.0214,-0.0331,22.1921,26.4529,6.4153,90.6528,11.1284,2.1525,0.0000,0.0000,
15-03-2016 04:00:01,-0.75,0.0146,-0.0221,23.1196,26.6467,6.4311,91.6553,10.6826,2.0237,0.0000,0.0000,
15-03-2016 04:00:01,-1.00,0.0067,-0.0096,23.8183,26.7585,6.4266,92.1273,10.3047,1.9247,0.0000,0.0000,
15-03-2016 04:00:01,-1.25,-0.0018,0.0026,24.2532,26.7809,6.3860,91.8049,10.0099,1.8605,0.0000,0.0000,
15-03-2016 04:00:01,-1.50,-0.0097,0.0116,24.5434,26.7596,6.2631,90.1518,9.6893,1.8128,0.0000,0.0000,
15-03-2016 04:00:01,-1.75,-0.0134,0.0154,24.7051,26.7338,5.9566,85.7792,9.1240,1.7663,0.0000,0.0000,
15-03-2016 08:00:02,0.00,0.0137,-0.0213,21.0889,24.6748,6.3568,86.5314,11.4385,2.2772,106.4719,47.9123,
15-03-2016 08:00:02,-0.25,0.0116,-0.0182,21.9409,26.0829,6.3322,88.7800,11.0823,2.1660,76.2830,34.3274,
15-03-2016 08:00:02,-0.50,0.0082,-0.0139,22.7410,26.5852,6.3447,90.1366,10.6738,2.0588,54.5866,24.5640,
15-03-2016 08:00:02,-0.75,0.0041,-0.0079,23.4422,26.7161,6.3618,90.9397,10.2831,1.9632,39.0979,17.5940,
15-03-2016 08:00:02,-1.00,-0.0004,-0.0004,24.0181,26.7457,6.3472,91.0714,9.9312,1.8842,28.1255,12.6565,
