Date,NIT (mg/L) Surface MIN,NIT (mg/L) Surface MEAN,NIT (mg/L) Surface MEDIAN,NIT (mg/L) Surface MAX,NIT (mg/L) Bottom MIN,NIT (mg/L) Bottom MEAN,NIT (mg/L) Bottom MEDIAN,NIT (mg/L) Bottom MAX,AMM (mg/L) Surface MIN,AMM (mg/L) Surface MEAN,AMM (mg/L) Surface MEDIAN,AMM (mg/L) Surface MAX,AMM (mg/L) Bottom MIN,AMM (mg/L) Bottom MEAN,AMM (mg/L) Bottom MEDIAN,AMM (mg/L) Bottom MAX,FRP (mg/L) Surface MIN,FRP (mg/L) Surface MEAN,FRP (mg/L) Surface MEDIAN,FRP (mg/L) Surface MAX,FRP (mg/L) Bottom MIN,FRP (mg/L) Bottom MEAN,FRP (mg/L) Bottom MEDIAN,FRP (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0538,0.0673,0.0752,0.0000,0.0538,0.0673,0.0752,0.0000,0.0453,0.0532,0.0720,0.0000,0.0453,0.0532,0.0720,0.0000,0.0675,0.0736,0.1317,0.0000,0.0675,0.0736,0.1317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7395,22.6595,23.9624,0.0000,17.7395,22.6595,23.9624,0.0000,8.3309,10.2205,14.1778,0.0000,8.3309,10.2205,14.1778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8666,4.8397,5.6697,0.0000,3.8666,4.8397,5.6697,
15/03/2015 04:00:01,0.0000,0.0571,0.0729,0.0844,0.0000,0.0576,0.0739,0.0844,0.0000,0.0476,0.0575,0.0786,0.0000,0.0483,0.0588,0.0786,0.0000,0.0688,0.0770,0.1267,0.0000,0.0656,0.0761,0.1267,0.0000,5.3133,7.1678,8.3400,0.0000,5.1728,7.0075,8.0922,0.0000,2.9361,3.3529,5.5296,0.0000,2.8251,3.0890,5.4997,0.0000,17.3903,22.2318,23.0584,0.0000,17.6244,22.2347,24.7960,0.0000,7.8097,10.1487,11.8419,0.0000,8.5013,10.1539,17.2517,0.0000,1.3837,1.7020,2.4577,0.0000,1.3410,1.5843,2.4458,0.0000,0.1418,0.1498,0.2958,0.0000,0.1337,0.1301,0.2945,0.0000,4.2156,5.2785,6.2028,0.0000,3.9841,5.2731,6.2028,
15/03/2015 08:00:02,0.0000,0.0618,0.0761,0.0955,0.0000,0.0621,0.0772,0.0955,0.0000,0.0513,0.0592,0.0795,0.0000,0.0524,0.0642,0.0795,0.0000,0.0700,0.0665,0.1246,0.0000,0.0658,0.0665,0.1246,0.0000,4.9509,6.5280,8.2954,0.0000,4.8029,6.3925,8.0478,0.0000,2.9166,3.2870,5.3716,0.0000,2.7772,2.8657,5.3258,0.0000,17.5827,22.0440,23.3034,0.0000,17.9064,22.0440,24.9676,0.0000,7.8543,9.6032,12.4726,0.0000,8.8614,9.6003,18.0423,0.0000,1.3477,1.6613,2.4104,0.0000,1.2937,1.4606,2.4041,0.0000,0.1393,0.1422,0.2875,0.0000,0.1288,0.1116,0.2870,0.0000,4.8374,6.0859,7.5530,0.0000,4.4357,6.0859,7.5530,
15/03/2015 12:00:02,0.0000,0.0634,0.0739,0.0914,0.0000,0.0643,0.0770,0.0914,0.0000,0.0511,0.0582,0.0852,0.0000,0.0529,0.0634,0.0852,0.0000,0.0683,0.0603,0.1423,0.0000,0.0646,0.0577,0.1423,0.0000,5.0234,6.2769,7.4883,0.0000,4.8192,6.1590,7.3686,0.0000,2.9364,3.1278,5.9588,0.0000,2.8088,2.9677,5.9418,0.0000,19.0455,22.8121,24.1486,0.0000,19.2801,22.8115,24.9595,0.0000,8.8167,9.8682,14.2280,0.0000,9.7961,9.8628,18.1026,0.0000,1.3557,1.5856,2.6013,0.0000,1.3077,1.4698,2.5917,0.0000,0.1368,0.1290,0.3299,0.0000,0.1274,0.1178,0.3291,0.0000,5.5168,5.9463,8.1571,0.0000,4.9638,5.9144,8.1571,
15/03/2015 16:00:00,0.0000,0.0631,0.0688,0.0869,0.0000,0.0651,0.0732,0.0932,0.0000,0.0492,0.0558,0.0814,0.0000,0.0520,0.0578,0.0830,0.0000,0.0699,0.0561,0.1445,0.0000,0.0671,0.0546,0.1445,0.0000,5.5021,6.4182,7.8640,0.0000,5.1607,6.2096,7.7478,0.0000,3.1330,3.0122,6.9508,0.0000,3.0209,2.9096,6.9347,0.0000,21.0386,24.1793,24.8989,0.0000,21.0943,24.1696,24.9955,0.0000,9.5261,10.1433,14.2668,0.0000,10.3583,10.1485,18.0665,0.0000,1.4220,1.5360,2.5556,0.0000,1.3824,1.4858,2.5488,0.0000,0.1427,0.1210,0.3349,0.0000,0.1350,0.1119,0.3344,0.0000,5.9751,6.9194,8.0755,0.0000,5.3322,6.9202,8.0755,
15/03/2015 20:00:03,0.0000,0.0664,0.0692,0.0938,0.0000,0.0703,0.0776,0.1098,0.0000,0.0515,0.0562,0.0791,0.0000,0.0559,0.0594,0.1080,0.0000,0.0724,0.0554,0.1303,0.0000,0.0703,0.0551,0.1303,0.0000,5.5497,6.2373,7.8415,0.0000,5.1161,5.9151,7.7091,0.0000,3.3538,2.9577,8.3123,0.0000,3.2370,2.8994,8.2991,0.0000,21.5716,23.9547,24.6986,0.0000,21.7053,24.0216,24.9898,0.0000,9.7406,10.2079,14.5056,0.0000,10.5248,10.5857,18.0642,0.0000,1.4477,1.5146,2.2576,0.0000,1.4137,1.4834,2.2495,0.0000,0.1468,0.1156,0.2983,0.0000,0.1400,0.1108,0.2979,0.0000,6.0104,6.8462,7.7417,0.0000,5.2663,6.7861,7.7417,
16/03/2015 00:00:01,0.0000,0.0722,0.0768,0.0940,0.0000,0.0758,0.0826,0.1007,0.0000,0.0566,0.0595,0.0779,0.0000,0.0622,0.0662,0.1143,0.0000,0.0771,0.0821,0.1252,0.0000,0.0755,0.0821,0.1262,0.0000,5.1502,5.7383,7.4914,0.0000,4.7414,5.5256,7.2782,0.0000,3.9372,3.8467,10.1977,0.0000,3.8185,3.8352,10.1849,0.0000,21.2047,23.1519,24.2899,0.0000,21.4105,23.1987,24.9734,0.0000,8.9770,9.2198,14.4747,0.0000,9.6864,9.4327,18.0280,0.0000,1.4488,1.5406,2.1528,0.0000,1.4180,1.5349,2.1452,0.0000,0.1550,0.1652,0.2813,0.0000,0.1490,0.1657,0.2829,0.0000,5.8868,6.5246,7.4698,0.0000,5.1433,6.5057,7.4678,
16/03/2015 04:00:04,0.0000,0.0750,0.0843,0.1001,0.0000,0.0747,0.0835,0.1001,0.0000,0.0575,0.0635,0.0779,0.0000,0.0632,0.0656,0.1383,0.0000,0.0783,0.0839,0.1231,0.0000,0.0730,0.0735,0.1231,0.0000,4.5474,5.1761,6.9768,0.0000,4.3036,4.9946,6.8866,0.0000,5.1361,4.6910,11.2106,0.0000,4.8703,4.6805,11.1937,0.0000,20.3174,21.6698,23.7810,0.0000,20.6982,21.7175,24.9534,0.0000,6.7779,6.9516,14.3839,0.0000,7.7965,7.0449,17.9779,0.0000,1.3392,1.6532,2.1528,0.0000,1.2694,1.3514,2.1372,0.0000,0.1584,0.1721,0.2773,0.0000,0.1440,0.1307,0.2760,0.0000,5.9407,6.3725,7.4599,0.0000,5.1090,6.3702,7.4599,
16/03/2015 08:00:01,0.0000,0.0767,0.0866,0.0993,0.0000,0.0758,0.0815,0.0993,0.0000,0.0581,0.0666,0.0795,0.0000,0.0643,0.0696,0.1419,0.0000,0.0750,0.0848,0.1231,0.0000,0.0668,0.0546,0.1231,0.0000,4.1850,4.6866,6.6538,0.0000,4.0000,4.5417,6.3326,0.0000,5.9737,5.3538,11.3116,0.0000,5.5709,5.3053,11.2912,0.0000,19.5909,20.9303,23.4259,0.0000,20.1977,21.0265,24.9307,0.0000,5.4962,4.9376,12.4381,0.0000,6.9152,5.2141,17.9203,0.0000,1.2169,1.6772,2.1528,0.0000,1.1278,1.3373,2.1372,0.0000,0.1519,0.1796,0.2773,0.0000,0.1309,0.0972,0.2760,0.0000,5.8226,6.1025,7.4598,0.0000,4.9256,6.0000,7.4598,
16/03/2015 12:00:03,0.0000,0.0764,0.0800,0.1014,0.0000,0.0771,0.0809,0.1015,0.0000,0.0585,0.0657,0.0806,0.0000,0.0650,0.0695,0.1589,0.0000,0.0680,0.0731,0.1231,0.0000,0.0623,0.0546,0.1231,0.0000,4.2968,4.6292,6.6538,0.0000,3.9966,4.5171,6.3404,0.0000,5.3965,3.8306,11.2010,0.0000,5.1285,3.8192,11.1871,0.0000,20.7984,22.0995,23.7717,0.0000,21.0540,22.0916,24.9045,0.0000,6.8504,6.0240,13.0468,0.0000,7.8746,6.0903,17.7083,0.0000,1.1634,1.6135,2.1528,0.0000,1.0903,1.3311,2.1372,0.0000,0.1337,0.1530,0.2773,0.0000,0.1182,0.0960,0.2760,0.0000,5.8132,6.3081,7.4598,0.0000,4.9544,6.3014,7.4598,
16/03/2015 16:00:02,0.0000,0.0769,0.0732,0.1045,0.0000,0.0794,0.0832,0.1045,0.0000,0.0611,0.0642,0.0801,0.0000,0.0679,0.0659,0.1778,0.0000,0.0664,0.0649,0.1097,0.0000,0.0640,0.0649,0.1097,0.0000,4.7009,5.3951,7.0457,0.0000,4.2946,4.5563,6.9482,0.0000,4.6149,3.3451,10.8445,0.0000,4.4610,3.3402,10.8346,0.0006,22.6563,24.3265,24.8936,0.0006,22.6938,24.3260,24.9828,0.0001,8.8888,11.2333,14.1837,0.0001,9.5453,11.4037,17.4181,0.0000,1.2255,1.5353,1.8135,0.0000,1.1844,1.3398,1.8105,0.0000,0.1281,0.1341,0.2355,0.0000,0.1200,0.1317,0.2353,0.0002,6.0482,6.3085,7.4632,0.0002,5.2652,6.3023,7.4632,
16/03/2015 20:00:04,0.0000,0.0808,0.0752,0.1121,0.0000,0.0844,0.0872,0.1121,0.0000,0.0631,0.0646,0.0832,0.0000,0.0707,0.0667,0.1608,0.0000,0.0669,0.0645,0.1096,0.0000,0.0643,0.0645,0.1096,0.0000,4.6198,5.2503,7.1043,0.0000,4.2108,4.3834,7.0087,0.0000,4.7086,3.3385,10.8046,0.0000,4.5016,3.3334,10.7945,0.0006,22.8429,23.9682,24.6355,0.0006,22.9904,24.3682,24.9461,0.0001,8.9163,11.0235,14.2123,0.0001,9.6466,11.7734,17.2951,0.0000,1.2117,1.4994,1.7893,0.0000,1.1714,1.3384,1.7825,0.0000,0.1271,0.1290,0.2324,0.0000,0.1183,0.1249,0.2321,0.0002,6.1510,6.4891,7.3818,0.0002,5.2646,6.2828,7.3720,
17/03/2015 00:00:02,0.0001,0.0870,0.0894,0.1197,0.0001,0.0897,0.0909,0.1197,0.0001,0.0660,0.0680,0.0869,0.0001,0.0752,0.0707,0.1888,0.0001,0.0675,0.0653,0.1086,0.0001,0.0652,0.0654,0.1086,0.0000,4.2730,4.5258,6.7999,0.0000,3.9071,4.1004,6.6760,0.0000,5.1550,3.9480,11.0412,0.0000,4.8574,3.7597,11.0268,0.0279,22.3581,23.1514,24.2111,0.0279,22.6327,23.6320,24.9333,0.0032,8.2297,8.8987,14.2847,0.0032,9.0927,10.4535,17.2452,0.0000,1.1675,1.4844,1.7554,0.0000,1.1351,1.3310,1.7478,0.0000,0.1266,0.1258,0.2247,0.0000,0.1180,0.1173,0.2239,0.0083,5.9609,6.3093,7.2740,0.0083,5.0406,6.0876,7.2722,
17/03/2015 04:00:02,0.0001,0.0955,0.0988,0.1198,0.0001,0.0936,0.0959,0.1198,0.0001,0.0656,0.0717,0.0862,0.0001,0.0745,0.0731,0.2089,0.0001,0.0638,0.0664,0.1082,0.0001,0.0594,0.0545,0.1082,0.0000,3.5826,3.7263,5.8384,0.0000,3.3885,3.6388,5.7913,0.0000,6.7771,7.3832,11.2337,0.0000,6.4182,7.3626,11.2190,0.0279,21.6084,22.4234,23.9149,0.0279,21.9317,22.5049,24.9261,0.0028,5.4487,3.7113,14.0692,0.0028,6.5078,4.0118,17.1638,0.0000,0.9742,1.0489,1.7550,0.0000,0.9296,1.1535,1.7440,0.0000,0.1200,0.1305,0.2247,0.0000,0.1072,0.0926,0.2239,0.0073,5.7414,5.7699,7.1654,0.0073,4.9443,5.7262,7.1654,
