Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,04/08/1992 11:36:00,21/10/1999 13:38:00,11.000
SAL,03/08/1982 12:00:00,20/06/2001 10:00:00,24.000
WQ_DIAG_TOT_TMN,04/08/1992 11:36:00,28/03/2000 12:30:00,13.000
WQ_NIT_NIT,25/05/1995 15:42:00,21/10/1999 13:38:00,8.000
WQ_DIAG_TOT_TKN,03/09/1998 09:05:00,27/10/1998 11:20:00,2.000
WQ_DIAG_TOT_TN,03/09/1998 09:05:00,05/09/2000 11:42:00,8.000
Na,09/06/1981 11:04:00,21/10/1999 13:38:00,81.000
WQ_OXY_OXY,05/04/1988 13:54:00,20/06/2001 10:00:00,9.000
WQ_DIAG_TOT_TP,03/09/1998 09:05:00,05/09/2000 11:42:00,8.000
WQ_CAR_PH,25/05/1981 13:56:00,20/06/2001 10:00:00,344.000
WQ_SIL_RSI,09/06/1981 11:04:00,21/10/1999 13:38:00,79.000
SO4,21/10/1999 13:38:00,21/10/1999 13:38:00,1.000
TEMP,25/05/1981 13:56:00,20/06/2001 10:00:00,228.000
TRC_SS1,27/06/2000 12:25:00,05/09/2000 11:42:00,2.000
WQ_OGM_POC,04/08/1992 11:36:00,21/10/1999 13:38:00,11.000
WQ_NCS_SS1,27/06/2000 12:25:00,05/09/2000 11:42:00,2.000
Flow,23/05/1981 00:00:00,19/06/2001 00:00:00,7337.000
minFlow,22/05/1981 00:00:00,19/06/2001 00:00:00,7338.000
Flow_ML,23/05/1981 00:00:00,19/06/2001 00:00:00,7337.000
Level,23/05/1981 00:00:00,19/06/2001 00:00:00,7337.000
