Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2017 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8863,8.0025,8.8388,0.0000,7.8863,8.0025,8.8388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.1306,23.4547,23.7842,0.0000,23.1306,23.4547,23.7842,0.0000,8.9373,7.3305,16.3937,0.0000,8.9373,7.3305,16.3937,
15/03/2017 04:00:01,0.0000,3.2387,3.3085,3.6871,0.0000,3.1717,3.2803,3.6777,0.0000,0.1499,0.1480,0.1980,0.0000,0.1477,0.1460,0.1970,0.0000,7.8011,7.9611,8.4438,0.0000,7.6596,7.9535,8.4377,0.0000,56.3269,46.7128,108.9523,0.0000,54.7239,45.6322,108.1511,0.0000,5.3118,5.5806,6.1454,0.0000,5.1357,5.4616,6.1386,0.0000,22.5966,22.8798,23.3167,0.0000,22.6814,22.9751,23.3937,0.0000,8.6778,7.2853,15.8242,0.0000,9.0093,7.2874,15.8363,
15/03/2017 08:00:00,0.0000,3.2759,3.2718,3.6525,0.0000,3.1003,3.2308,3.6236,0.0000,0.1436,0.1371,0.1943,0.0000,0.1378,0.1365,0.1900,0.0000,7.7627,7.9097,8.1563,0.0000,7.4279,7.8763,8.1529,0.0000,52.0606,45.7364,100.0713,0.0000,45.0737,42.0516,96.5031,0.0000,5.3920,5.5417,6.1023,0.0000,4.9572,5.1312,6.0734,0.0000,22.3590,22.7119,23.4119,0.0000,22.5077,22.8299,23.4119,0.0000,7.7834,7.1817,11.9920,0.0000,8.9209,7.2011,15.5795,
15/03/2017 12:00:00,0.0000,3.2591,3.2844,3.5636,0.0000,3.0739,3.2297,3.5261,0.0000,0.1424,0.1376,0.1866,0.0000,0.1374,0.1380,0.1848,0.0000,7.6855,7.8014,8.0930,0.0000,7.1987,7.6321,8.0930,0.0000,50.8864,46.7895,85.9982,0.0000,43.6984,41.0739,81.8798,0.0000,5.3116,5.4781,6.0248,0.0000,4.8447,4.9641,5.9789,0.0000,22.8273,23.0718,24.2006,0.0000,22.6367,22.9154,24.2006,0.0000,7.7308,7.1859,12.3791,0.0000,9.0872,7.2109,15.4754,
15/03/2017 16:00:01,0.0000,3.2569,3.2717,3.5088,0.0000,3.0483,3.2134,3.4916,0.0000,0.1417,0.1366,0.1820,0.0000,0.1383,0.1432,0.1801,0.0000,7.6671,7.7623,8.0165,0.0000,6.9049,7.2403,8.0157,0.0000,50.3616,46.3937,81.0720,0.0000,43.2462,40.9467,78.7225,0.0000,5.2963,5.4775,5.9238,0.0000,4.7501,4.8339,5.8984,0.0000,23.6638,23.8909,24.6700,0.0000,22.9817,23.2163,24.6700,0.0000,7.6284,7.1841,11.6447,0.0000,9.3829,7.2752,15.3364,
15/03/2017 20:00:01,0.0000,3.2657,3.2832,3.4884,0.0000,3.0751,3.2291,3.4782,0.0000,0.1423,0.1389,0.1792,0.0000,0.1383,0.1422,0.1781,0.0000,7.4792,7.6262,7.8491,0.0000,6.8163,7.2628,7.8479,0.0000,50.6948,48.0780,77.5542,0.0000,43.8918,41.3852,76.9397,0.0000,5.1536,5.3873,5.8914,0.0000,4.6865,4.7675,5.8851,0.0000,23.2055,23.4759,23.7807,0.0000,23.0380,23.4647,23.8178,0.0000,7.5842,7.2114,10.4395,0.0000,9.0422,7.2468,15.1456,
16/03/2017 00:00:00,0.0000,3.2522,3.2670,3.4771,0.0000,3.0483,3.2254,3.4351,0.0000,0.1398,0.1354,0.1776,0.0000,0.1368,0.1396,0.1747,0.0000,7.2745,7.4614,7.7707,0.0000,6.4888,6.9357,7.7707,0.0000,48.6108,45.7090,75.2990,0.0000,41.8300,39.6427,71.0301,0.0000,5.0571,5.2737,5.8683,0.0000,4.5583,4.5615,5.8001,0.0000,22.8794,23.1539,23.8202,0.0000,22.8246,23.1951,23.8202,0.0000,7.4397,7.1728,9.5909,0.0000,9.1328,7.2305,15.0638,
16/03/2017 04:00:01,0.0000,3.2362,3.2540,3.4502,0.0000,3.0246,3.2106,3.4080,0.0000,0.1370,0.1322,0.1750,0.0000,0.1354,0.1382,0.1730,0.0000,7.1206,7.3172,7.7684,0.0000,6.2185,6.6636,7.7684,0.0000,46.0867,43.6334,71.3097,0.0000,39.8762,37.6172,67.8768,0.0000,4.9552,5.1393,5.8248,0.0000,4.4588,4.4265,5.7825,0.0000,22.4081,22.7293,23.1675,0.0000,22.5491,22.8470,23.3606,0.0000,7.4065,7.1684,9.4433,0.0000,9.2378,7.2240,14.9740,
16/03/2017 08:00:00,0.0000,3.1943,3.2244,3.4011,0.0000,3.0183,3.1732,3.3958,0.0000,0.1313,0.1290,0.1690,0.0000,0.1319,0.1335,0.1685,0.0000,7.0103,7.2009,8.1751,0.0000,6.1693,6.6122,8.1751,0.0000,42.2024,38.9874,65.6959,0.0000,38.1551,36.4693,65.2600,0.0000,4.7360,4.9259,5.7402,0.0000,4.3434,4.2410,5.7306,0.0000,21.8618,22.1979,23.1675,0.0000,22.0832,22.4368,23.1675,0.0000,7.3603,7.1842,9.2546,0.0000,9.0131,7.1934,14.8628,
16/03/2017 12:00:00,0.0000,3.1787,3.2124,3.3686,0.0000,2.9757,3.1240,3.3510,0.0000,0.1314,0.1285,0.1693,0.0000,0.1329,0.1352,0.1689,0.0000,7.0992,7.2385,8.2140,0.0000,5.9793,6.3748,8.2140,0.0000,41.8420,38.5701,64.3268,0.0000,36.8039,35.5082,63.7136,0.0000,4.7287,5.0015,5.7402,0.0000,4.3059,4.2599,5.7008,0.0000,22.6102,22.9123,24.1349,0.0000,22.2807,22.5312,24.1349,0.0000,7.4773,7.2089,10.2863,0.0000,9.4412,8.3265,14.5600,
