Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2017 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8703,7.5131,7.5222,7.9809,6.8703,7.5131,7.5222,7.9809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7149,21.7860,21.7619,22.0041,21.7149,21.7860,21.7619,22.0041,24.5924,27.4024,27.4487,29.3769,24.5924,27.4024,27.4487,29.3769,
15/03/2017 04:00:01,0.0000,2.0693,2.0433,2.2892,0.0000,2.0679,2.0855,2.2723,0.0000,0.1047,0.1060,0.1261,0.0000,0.0954,0.0963,0.1256,7.1180,7.4496,7.4080,7.7986,7.1148,7.4553,7.4667,7.7726,0.0000,30.0776,29.9939,37.4782,0.0000,28.2323,29.3124,36.9761,0.0000,1.7567,1.6582,2.1517,0.0000,1.6866,1.6551,2.1499,20.2661,21.3700,21.4061,21.7229,20.2661,21.6021,21.7355,21.8466,24.7955,26.7974,26.7960,28.6400,25.1487,27.6872,27.7552,29.4170,
15/03/2017 08:00:00,0.0000,2.1464,2.1614,2.3791,0.0000,2.0516,2.0580,2.3459,0.0000,0.1180,0.1180,0.1425,0.0000,0.0936,0.0958,0.1366,7.1097,7.4689,7.5314,7.6653,6.9158,7.3498,7.3478,7.6504,0.0000,33.0805,34.2528,38.4719,0.0000,26.8169,28.0429,36.9029,0.0000,1.9010,1.9657,2.2276,0.0000,1.6581,1.6462,2.1827,18.5798,20.9562,21.0039,21.2502,18.5798,21.4829,21.7016,21.8066,22.7965,25.4352,25.6047,28.6360,24.0395,27.6559,27.6649,29.3827,
15/03/2017 12:00:00,0.0000,2.1709,2.2239,2.3744,0.0000,2.0137,2.0140,2.3705,0.0000,0.1233,0.1258,0.1464,0.0000,0.0878,0.0908,0.1423,7.2793,7.5533,7.5841,7.7568,6.8582,7.2997,7.2839,7.7568,0.0000,35.1605,37.2989,39.9820,0.0000,24.4146,26.9593,39.6371,0.0000,1.9619,2.0785,2.2587,0.0000,1.5800,1.6345,2.2561,20.3495,21.6476,21.6908,21.9310,20.3495,21.6043,21.6914,21.8328,23.2728,25.0814,24.9490,28.5801,23.2673,27.7467,28.0858,29.3687,
15/03/2017 16:00:01,0.0000,2.1929,2.2387,2.3500,0.0000,1.9775,1.9852,2.3463,0.0000,0.1285,0.1336,0.1472,0.0000,0.0836,0.0845,0.1450,7.4241,7.6675,7.6904,7.9530,6.7452,7.2343,7.1572,7.9530,0.0000,38.1216,40.0595,42.3532,0.0000,22.7824,23.9435,41.9964,0.0000,2.0113,2.1061,2.2791,0.0000,1.5208,1.5737,2.2785,21.4486,22.7397,22.7663,22.9738,21.2021,21.8853,21.7097,22.9784,23.4316,24.8621,24.4978,28.2806,23.4541,27.8958,28.2626,29.3565,
15/03/2017 20:00:01,0.0000,2.1497,2.1635,2.3135,0.0000,1.9752,1.9792,2.3095,0.0000,0.1204,0.1196,0.1453,0.0000,0.0851,0.0831,0.1450,7.3451,7.5196,7.5181,7.8754,6.4266,7.1430,7.0383,7.8754,0.0000,35.4540,35.5634,41.5731,0.0000,22.9927,22.6511,41.2846,0.0000,1.9233,1.9381,2.2161,0.0000,1.5310,1.5466,2.2127,19.2675,22.1562,22.2152,22.6653,19.2675,21.8792,21.6961,22.7645,23.5507,25.5458,25.6843,28.1581,23.5494,27.7477,28.2207,29.3135,
16/03/2017 00:00:00,0.0000,2.1713,2.2043,2.2914,0.0000,1.9615,1.9693,2.2869,0.0000,0.1233,0.1249,0.1437,0.0000,0.0844,0.0827,0.1416,7.2164,7.4358,7.4390,7.8690,5.8612,7.0085,6.9208,7.8690,0.0000,35.5399,36.5236,40.3398,0.0000,22.0250,21.6069,39.4632,0.0000,1.9630,2.0117,2.1852,0.0000,1.5178,1.5406,2.1817,19.1644,21.7999,21.8737,22.4278,19.1644,21.7658,21.6757,22.6005,23.6511,25.2957,25.1827,28.0803,23.6500,27.7464,28.2222,29.3216,
16/03/2017 04:00:01,0.0000,2.1943,2.2209,2.4481,0.0000,1.9621,1.9634,2.4218,0.0000,0.1276,0.1292,0.1520,0.0000,0.0851,0.0817,0.1507,7.1712,7.3366,7.3365,7.8590,6.1182,6.8988,6.7946,7.8590,0.0000,35.6361,36.2440,40.7776,0.0000,21.6449,20.8352,39.9188,0.0000,2.0165,2.0476,2.6522,0.0000,1.5278,1.5192,2.5833,18.9967,21.4542,21.5152,22.4067,18.9967,21.6031,21.6499,22.4522,22.7762,25.0999,25.0028,27.6900,23.0353,27.6573,28.2427,29.3056,
16/03/2017 08:00:00,0.0000,2.2186,2.2218,2.5473,0.0000,1.9622,1.9522,2.5420,0.0000,0.1300,0.1312,0.1574,0.0000,0.0855,0.0785,0.1570,7.1822,7.2788,7.2785,7.8327,5.9621,6.8243,6.6840,7.8327,0.0000,35.2668,35.5877,40.8483,0.0000,21.2124,19.5420,40.4077,0.0000,2.0986,2.0604,2.9833,0.0000,1.5377,1.4858,2.9794,18.0910,21.1032,21.2224,22.3290,18.0910,21.4190,21.6147,22.3290,21.9388,24.8927,25.0630,27.4954,21.9364,27.5707,28.2920,29.3450,
16/03/2017 12:00:00,0.0000,2.2491,2.2373,2.6332,0.0000,1.9567,1.9322,2.5782,0.0000,0.1335,0.1341,0.1615,0.0000,0.0852,0.0767,0.1576,7.2927,7.3957,7.3840,7.9211,5.9177,6.7744,6.5746,7.9211,0.0000,36.9533,37.2691,42.6896,0.0000,20.9180,18.2977,40.7944,0.0000,2.1916,2.1184,3.3027,0.0000,1.5366,1.4556,3.1769,20.0952,21.8637,21.9155,22.1611,20.0952,21.5606,21.5952,22.1625,20.8948,24.5629,24.7323,27.0847,21.3443,27.5406,28.3087,29.3253,
