Zone1,Surface
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0896,0.0668,0.0472,0.0433,0.0580,0.0709,0.0562,0.0437,0.0457,0.0527,0.0573,0.0638,0.0701,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0886,0.0671,0.0485,0.0430,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0581,0.0495,0.0454,0.0432,0.0397,0.0340,0.0306,0.0392,0.0472,0.0611,0.0802,0.0813,0.0810,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0912,0.0655,0.0418,0.0365,0.0382,0.0511,0.0440,0.0370,0.0457,0.0587,0.0617,0.0703,0.0813,,




Zone8,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0537,0.0460,0.0476,0.0566,0.0518,0.0597,0.0402,0.0408,0.0362,0.0399,0.0519,0.0595,0.0702,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0536,0.0448,0.0425,0.0440,0.0327,0.0317,0.0275,0.0339,0.0332,0.0382,0.0508,0.0585,0.0690,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0529,0.0495,0.0477,0.0490,0.0449,0.0427,0.0343,0.0379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0536,0.0456,0.0451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0904,0.0642,0.0481,0.0460,0.0626,0.0735,0.0545,0.0414,0.0394,0.0414,0.0503,0.0519,0.0561,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0911,0.0665,0.0514,0.0458,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0524,0.0475,0.0434,0.0421,0.0387,0.0339,0.0294,0.0347,0.0361,0.0416,0.0534,0.0595,0.0630,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909,0.0608,0.0394,0.0346,0.0467,0.0525,0.0439,0.0342,0.0370,0.0417,0.0496,0.0527,0.0564,,


Zone8,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0522,0.0446,0.0432,0.0440,0.0392,0.0422,0.0329,0.0347,0.0331,0.0379,0.0497,0.0595,0.0693,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0523,0.0439,0.0404,0.0388,0.0288,0.0275,0.0250,0.0302,0.0307,0.0364,0.0489,0.0587,0.0685,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0522,0.0482,0.0453,0.0436,0.0405,0.0377,0.0315,0.0345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0521,0.0442,0.0422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0720,0.0506,0.0385,0.0337,0.0397,0.0524,0.0420,0.0329,0.0338,0.0385,0.0459,0.0492,0.0532,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0713,0.0510,0.0397,0.0347,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0520,0.0471,0.0424,0.0392,0.0359,0.0316,0.0275,0.0319,0.0346,0.0408,0.0551,0.0626,0.0686,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0727,0.0473,0.0335,0.0308,0.0328,0.0422,0.0371,0.0299,0.0334,0.0398,0.0458,0.0508,0.0559,,




Zone9,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0456,0.0448,0.0448,0.0500,0.0440,0.0452,0.0341,0.0322,0.0308,0.0328,0.0394,0.0475,0.0606,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0457,0.0438,0.0408,0.0401,0.0306,0.0312,0.0250,0.0277,0.0284,0.0315,0.0382,0.0466,0.0588,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0447,0.0452,0.0453,0.0455,0.0416,0.0377,0.0309,0.0322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0455,0.0441,0.0423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0809,0.0537,0.0437,0.0376,0.0494,0.0474,0.0435,0.0352,0.0334,0.0354,0.0448,0.0430,0.0450,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0822,0.0547,0.0474,0.0365,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0449,0.0430,0.0418,0.0392,0.0376,0.0378,0.0292,0.0288,0.0295,0.0331,0.0399,0.0484,0.0566,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0807,0.0468,0.0325,0.0290,0.0613,0.0488,0.0457,0.0331,0.0324,0.0343,0.0405,0.0413,0.0425,,


Zone9,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0450,0.0433,0.0403,0.0384,0.0315,0.0293,0.0254,0.0273,0.0289,0.0319,0.0383,0.0473,0.0571,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0452,0.0428,0.0387,0.0355,0.0257,0.0237,0.0212,0.0244,0.0270,0.0307,0.0374,0.0465,0.0561,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0446,0.0446,0.0431,0.0408,0.0379,0.0331,0.0275,0.0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0450,0.0428,0.0397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0542,0.0358,0.0312,0.0271,0.0265,0.0336,0.0295,0.0262,0.0280,0.0325,0.0413,0.0414,0.0437,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0544,0.0365,0.0319,0.0283,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0448,0.0428,0.0408,0.0368,0.0329,0.0285,0.0242,0.0260,0.0287,0.0327,0.0398,0.0487,0.0565,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0544,0.0345,0.0303,0.0265,0.0263,0.0322,0.0297,0.0257,0.0271,0.0311,0.0376,0.0395,0.0410,,




Zone10,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0396,0.0407,0.0427,0.0462,0.0400,0.0417,0.0315,0.0285,0.0276,0.0307,0.0351,0.0433,0.0487,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0397,0.0408,0.0402,0.0390,0.0292,0.0286,0.0239,0.0247,0.0258,0.0296,0.0344,0.0427,0.0483,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0387,0.0407,0.0419,0.0430,0.0386,0.0360,0.0297,0.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0396,0.0405,0.0412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0772,0.0505,0.0412,0.0343,0.0436,0.0500,0.0392,0.0327,0.0305,0.0309,0.0407,0.0394,0.0389,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0777,0.0517,0.0443,0.0340,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0392,0.0394,0.0383,0.0378,0.0351,0.0338,0.0271,0.0257,0.0265,0.0307,0.0358,0.0446,0.0503,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0773,0.0454,0.0312,0.0277,0.0467,0.0479,0.0400,0.0304,0.0296,0.0301,0.0365,0.0380,0.0377,,


Zone10,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0393,0.0395,0.0393,0.0364,0.0294,0.0287,0.0239,0.0229,0.0251,0.0285,0.0337,0.0419,0.0487,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0394,0.0399,0.0380,0.0333,0.0240,0.0229,0.0201,0.0205,0.0237,0.0277,0.0332,0.0417,0.0485,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0386,0.0405,0.0407,0.0403,0.0359,0.0308,0.0254,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0393,0.0393,0.0385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0492,0.0334,0.0306,0.0255,0.0271,0.0352,0.0262,0.0256,0.0244,0.0275,0.0367,0.0365,0.0374,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0494,0.0343,0.0313,0.0257,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0390,0.0394,0.0379,0.0362,0.0316,0.0265,0.0225,0.0219,0.0249,0.0292,0.0351,0.0444,0.0514,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0494,0.0312,0.0281,0.0250,0.0267,0.0325,0.0263,0.0249,0.0238,0.0267,0.0336,0.0351,0.0359,,




Zone11,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0312,0.0362,0.0387,0.0409,0.0368,0.0375,0.0296,0.0256,0.0256,0.0289,0.0317,0.0391,0.0458,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0313,0.0363,0.0373,0.0356,0.0280,0.0270,0.0233,0.0225,0.0241,0.0279,0.0312,0.0385,0.0453,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0308,0.0357,0.0308,0.0390,0.0362,0.0338,0.0284,0.0260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0312,0.0361,0.0366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0724,0.0450,0.0378,0.0298,0.0372,0.0478,0.0361,0.0312,0.0276,0.0279,0.0384,0.0368,0.0353,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0727,0.0462,0.0405,0.0308,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0309,0.0343,0.0291,0.0348,0.0333,0.0313,0.0260,0.0234,0.0245,0.0284,0.0315,0.0391,0.0471,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0725,0.0405,0.0294,0.0255,0.0367,0.0463,0.0370,0.0292,0.0269,0.0272,0.0345,0.0356,0.0348,,


Zone11,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0307,0.0348,0.0351,0.0297,0.0245,0.0248,0.0228,0.0192,0.0224,0.0248,0.0302,0.0364,0.0444,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0309,0.0352,0.0348,0.0275,0.0208,0.0213,0.0204,0.0178,0.0215,0.0242,0.0298,0.0362,0.0444,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0307,0.0359,0.0330,0.0378,0.0319,0.0270,0.0241,0.0211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0307,0.0346,0.0334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0381,0.0264,0.0262,0.0212,0.0238,0.0313,0.0205,0.0243,0.0203,0.0243,0.0327,0.0316,0.0326,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0384,0.0271,0.0266,0.0212,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0306,0.0343,0.0313,0.0340,0.0281,0.0237,0.0221,0.0190,0.0222,0.0251,0.0305,0.0375,0.0477,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0383,0.0250,0.0255,0.0218,0.0235,0.0302,0.0211,0.0238,0.0200,0.0238,0.0305,0.0307,0.0317,,




Zone12,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0185,0.0238,0.0255,0.0271,0.0261,0.0291,0.0254,0.0198,0.0211,0.0219,0.0286,0.0309,0.0414,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0185,0.0238,0.0250,0.0247,0.0213,0.0231,0.0219,0.0183,0.0204,0.0214,0.0284,0.0306,0.0410,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0178,0.0221,0.0202,0.0257,0.0245,0.0266,0.0247,0.0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0185,0.0237,0.0241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0450,0.0294,0.0279,0.0216,0.0300,0.0392,0.0246,0.0262,0.0196,0.0232,0.0306,0.0260,0.0240,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0453,0.0303,0.0295,0.0239,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0180,0.0222,0.0198,0.0236,0.0242,0.0254,0.0234,0.0187,0.0205,0.0215,0.0285,0.0306,0.0411,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0450,0.0262,0.0232,0.0193,0.0288,0.0373,0.0248,0.0253,0.0193,0.0229,0.0287,0.0254,0.0239,,


Zone12,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.0179,0.0216,0.0234,0.0215,0.0188,0.0218,0.0221,0.0170,0.0196,0.0197,0.0279,0.0293,0.0403,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.0179,0.0220,0.0235,0.0202,0.0167,0.0197,0.0208,0.0163,0.0192,0.0195,0.0277,0.0292,0.0401,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.0177,0.0224,0.0222,0.0252,0.0210,0.0224,0.0223,0.0177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.0179,0.0216,0.0226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0280,0.0207,0.0223,0.0177,0.0240,0.0292,0.0162,0.0232,0.0163,0.0220,0.0279,0.0225,0.0223,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0281,0.0210,0.0226,0.0187,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.0175,0.0218,0.0216,0.0233,0.0198,0.0210,0.0215,0.0168,0.0194,0.0197,0.0279,0.0294,0.0403,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0281,0.0194,0.0210,0.0173,0.0238,0.0289,0.0166,0.0229,0.0161,0.0218,0.0269,0.0222,0.0222,,




