ISOTime,Flow,Sal,Temp,TRACE_1,TRACE_2,TRACE_3
01/01/2008 00:00:00,0.0,0.43153100000000005,12.929508,0,0,1
01/01/2008 01:00:00,0.0,0.431572,12.928922,0,0,1
01/01/2008 02:00:00,0.0,0.431612,12.928336,0,0,1
01/01/2008 03:00:00,0.0,0.43165200000000004,12.92775,0,0,1
01/01/2008 04:00:00,0.0,0.431692,12.927163,0,0,1
01/01/2008 05:00:00,0.0,0.43173199999999995,12.926577,0,0,1
01/01/2008 06:00:00,0.0,0.43177200000000004,12.925991,0,0,1
01/01/2008 07:00:00,0.0,0.431812,12.925405,0,0,1
01/01/2008 08:00:00,0.0,0.43185200000000007,12.924818,0,0,1
01/01/2008 09:00:00,0.0,0.431892,12.924232,0,0,1
01/01/2008 10:00:00,0.0,0.431932,12.923646000000002,0,0,1
01/01/2008 11:00:00,0.0,0.431972,12.923060000000001,0,0,1
01/01/2008 12:00:00,0.0,0.432012,12.922473,0,0,1
01/01/2008 13:00:00,0.0,0.43205200000000005,12.921887,0,0,1
01/01/2008 14:00:00,0.0,0.43209200000000003,12.921301,0,0,1
01/01/2008 15:00:00,0.0,0.43213199999999996,12.920715,0,0,1
01/01/2008 16:00:00,0.0,0.432172,12.920128,0,0,1
01/01/2008 17:00:00,0.0,0.432212,12.919542,0,0,1
01/01/2008 18:00:00,0.0,0.432252,12.918956,0,0,1
01/01/2008 19:00:00,0.0,0.432292,12.91837,0,0,1
01/01/2008 20:00:00,0.0,0.432332,12.917783,0,0,1
01/01/2008 21:00:00,0.0,0.43237299999999995,12.917197,0,0,1
01/01/2008 22:00:00,0.0,0.432413,12.916611,0,0,1
01/01/2008 23:00:00,0.0,0.432453,12.916025,0,0,1
02/01/2008 00:00:00,0.0,0.432493,12.915438,0,0,1
02/01/2008 01:00:00,0.0,0.432533,12.914852,0,0,1
02/01/2008 02:00:00,0.0,0.43257299999999993,12.914266,0,0,1
02/01/2008 03:00:00,0.0,0.432613,12.913680000000001,0,0,1
02/01/2008 04:00:00,0.0,0.43265299999999995,12.913093,0,0,1
02/01/2008 05:00:00,0.0,0.43269300000000005,12.912507000000002,0,0,1
02/01/2008 06:00:00,0.0,0.432733,12.911921000000001,0,0,1
02/01/2008 07:00:00,0.0,0.43277299999999996,12.911334,0,0,1
02/01/2008 08:00:00,0.0,0.432813,12.910748,0,0,1
02/01/2008 09:00:00,0.0,0.432853,12.910162,0,0,1
02/01/2008 10:00:00,0.0,0.43289300000000003,12.909576,0,0,1
02/01/2008 11:00:00,0.0,0.432933,12.908989,0,0,1
02/01/2008 12:00:00,0.0,0.43297299999999994,12.908403,0,0,1
02/01/2008 13:00:00,0.0,0.43301300000000004,12.907817,0,0,1
02/01/2008 14:00:00,0.0,0.43305299999999997,12.907231,0,0,1
02/01/2008 15:00:00,0.0,0.433093,12.906644,0,0,1
02/01/2008 16:00:00,0.0,0.433133,12.906058,0,0,1
02/01/2008 17:00:00,0.0,0.433174,12.905472,0,0,1
02/01/2008 18:00:00,0.0,0.43321400000000004,12.904886,0,0,1
02/01/2008 19:00:00,0.0,0.433254,12.904299,0,0,1
02/01/2008 20:00:00,0.0,0.43329399999999996,12.903713,0,0,1
02/01/2008 21:00:00,0.0,0.433334,12.903127,0,0,1
02/01/2008 22:00:00,0.0,0.433374,12.902541000000001,0,0,1
02/01/2008 23:00:00,0.0,0.433414,12.901954,0,0,1
03/01/2008 00:00:00,0.0,0.433454,12.901368,0,0,1
03/01/2008 01:00:00,0.0,0.43349399999999993,12.900782000000001,0,0,1
03/01/2008 02:00:00,0.0,0.43353400000000003,12.900196000000001,0,0,1
03/01/2008 03:00:00,0.0,0.43357399999999996,12.899609,0,0,1
03/01/2008 04:00:00,0.0,0.43361400000000005,12.899023,0,0,1
03/01/2008 05:00:00,0.0,0.433654,12.898437,0,0,1
03/01/2008 06:00:00,0.0,0.43369399999999997,12.897851,0,0,1
03/01/2008 07:00:00,0.0,0.433734,12.897264,0,0,1
03/01/2008 08:00:00,0.0,0.433774,12.896678,0,0,1
03/01/2008 09:00:00,0.0,0.43381400000000003,12.896092,0,0,1
03/01/2008 10:00:00,0.0,0.433854,12.895506,0,0,1
03/01/2008 11:00:00,0.0,0.43389399999999995,12.894919,0,0,1
03/01/2008 12:00:00,0.0,0.433935,12.894333,0,0,1
03/01/2008 13:00:00,0.0,0.433975,12.893747,0,0,1
03/01/2008 14:00:00,0.0,0.434015,12.893161,0,0,1
03/01/2008 15:00:00,0.0,0.434055,12.892574,0,0,1
03/01/2008 16:00:00,0.0,0.434095,12.891988000000001,0,0,1
03/01/2008 17:00:00,0.0,0.43413500000000005,12.891402000000001,0,0,1
03/01/2008 18:00:00,0.0,0.434175,12.890816000000001,0,0,1
03/01/2008 19:00:00,0.0,0.43421499999999996,12.890229,0,0,1
