Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,18/07/1991 14:40:00,04/06/1997 09:35:00,12.000
SAL,20/11/1996 14:28:00,07/09/2007 09:50:00,12.000
WQ_DIAG_TOT_TMN,09/12/1993 11:03:00,01/11/1995 13:35:00,2.000
WQ_NIT_NIT,18/07/1991 14:40:00,26/10/1998 11:50:00,9.000
WQ_DIAG_TOT_TKN,16/08/1996 14:25:00,26/10/1998 11:50:00,4.000
WQ_DIAG_TOT_TN,16/08/1996 14:25:00,07/09/2007 09:50:00,6.000
Na,22/06/1981 11:16:00,04/06/1997 09:35:00,35.000
WQ_NIT_AMM,04/06/1997 09:35:00,04/06/1997 09:35:00,1.000
WQ_DIAG_OXY_OXY_SAT,26/10/2004 10:32:00,26/10/2004 10:32:00,1.000
WQ_OXY_OXY,31/08/1998 10:45:00,26/10/2004 10:32:00,4.000
WQ_DIAG_TOT_TP,16/08/1996 14:25:00,26/10/1998 11:50:00,4.000
WQ_CAR_PH,29/04/1974 10:55:00,07/09/2007 09:50:00,317.000
WQ_PHS_FRP,04/06/1997 09:35:00,04/06/1997 09:35:00,1.000
WQ_SIL_RSI,22/06/1981 11:16:00,04/06/1997 09:35:00,35.000
TEMP,29/04/1974 10:55:00,07/09/2007 09:50:00,355.000
WQ_OGM_POC,18/07/1991 14:40:00,04/06/1997 09:35:00,12.000
Flow,01/03/1974 00:00:00,30/01/2006 00:00:00,9758.000
minFlow,28/02/1974 00:00:00,30/01/2006 00:00:00,9771.000
Flow_ML,01/03/1974 00:00:00,30/01/2006 00:00:00,9758.000
Level,01/03/1974 00:00:00,30/01/2006 00:00:00,9758.000
