station_id,record_datetime,air_temp_min,air_temp_max,air_temp_ave,humidity_min,humidity_max,humidity_ave,rain,dewpoint_min,dewpoint_max,dewpoint_ave,evaporation,eto_std,eto_tall,total_solar,soil_temp_min,soil_temp_max,soil_temp_ave,wind_speed_max,wind_speed_ave,wind_direction_max_deg,wind_direction_max_comp,wet_bulb_degc_min,wet_bulb_degc_max,wet_bulb_degc_ave,delta_t_degc_min,delta_t_degc_max,delta_t_degc_ave,number_recordings
SP,"2011-12-01 00:00:00",19.5,21.8,20.6,26.3,41.8,33.1,0,1.5,6.2,3.7,.1,.07,.1,.3,21.2,21.7,21.4,15.84,8.13,83,E,12,13,12.4,6.6,9.7,8.2,59
SP,"2011-12-01 01:00:00",18.3,19.5,18.9,42,49.1,45.9,0,6.3,7.4,7,.1,.05,.07,.1,20.7,21.2,21,17.28,7.95,128,SE,12.9,13.1,13,5.4,6.5,5.9,59
SP,"2011-12-01 02:00:00",17.2,18.3,17.7,49,52.8,51,0,7.3,7.6,7.5,.1,.04,.06,.8,20.3,20.7,20.5,14.4,7.33,101,E,12.4,12.9,12.7,4.7,5.4,5,59
SP,"2011-12-01 03:00:00",16.6,17.2,16.8,52.6,55.1,54.3,0,7.4,7.7,7.5,.1,.03,.05,.5,19.8,20.3,20.1,17.28,7.24,105,ESE,12.1,12.5,12.3,4.4,4.8,4.5,60
SP,"2011-12-01 04:00:00",16.2,16.7,16.4,54,55.5,54.9,0,7,7.6,7.3,.1,.03,.05,.1,19.4,19.8,19.6,12.96,7.43,148,SSE,11.8,12.2,12,4.3,4.5,4.4,60
SP,"2011-12-01 05:00:00",16,16.4,16.2,52.4,54.6,53.7,0,6.5,7.1,6.8,.1,.03,.05,1.8,19.1,19.4,19.3,12.24,6.98,170,S,11.6,11.9,11.7,4.4,4.7,4.5,60
SP,"2011-12-01 06:00:00",16.2,17.3,16.8,47.5,52.8,50,0,6,6.6,6.3,.1,.11,.16,133.2,18.8,19.1,18.9,13.32,7.84,93,E,11.6,12,11.8,4.6,5.4,5,60
SP,"2011-12-01 07:00:00",17.3,19.1,18.2,41.5,47.6,45,0,5.5,6.4,6,.1,.15,.23,269.8,18.8,18.9,18.9,15.48,9.56,98,E,11.9,12.7,12.3,5.4,6.5,5.9,60
SP,"2011-12-01 08:00:00",19,21.4,20.3,35.7,42.9,39.2,0,5.4,6.7,5.9,.4,.37,.45,1784.4,18.9,20.1,19.2,14.04,8.54,115,ESE,12.5,13.9,13.2,6.3,7.9,7.1,60
SP,"2011-12-01 09:00:00",21.4,23.9,22.6,32.6,37.7,35,0,5.7,7.3,6.3,.6,.51,.61,2518.1,20.2,23,21.6,16.92,8.8,45,NE,13.5,15,14.3,7.7,9,8.3,60
SP,"2011-12-01 10:00:00",23.6,26.3,24.9,29,33.6,31.3,0,5.8,7.5,6.7,.8,.64,.74,3120.4,23.1,25.9,24.5,14.04,8.55,3,N,14.4,16,15.2,8.9,10.4,9.6,60
SP,"2011-12-01 11:00:00",25.7,28.4,27.1,24.7,30.3,27.5,0,6.1,8.2,6.8,1,.75,.87,3541.1,25.9,28.7,27.3,14.4,8.99,126,SE,15.4,16.9,16.1,10.1,12,11.1,60
SP,"2011-12-01 12:00:00",28.1,29.8,28.9,21.6,25.9,23.5,0,5.1,7.4,6.1,1.1,.83,.98,3754,28.8,31,29.9,20.52,10.5,98,E,16,17.1,16.4,11.8,13.4,12.6,60
