station_id,record_datetime,air_temp_min,air_temp_max,air_temp_ave,humidity_min,humidity_max,humidity_ave,rain,dewpoint_min,dewpoint_max,dewpoint_ave,evaporation,eto_std,eto_tall,total_solar,soil_temp_min,soil_temp_max,soil_temp_ave,wind_speed_max,wind_speed_ave,wind_direction_max_deg,wind_direction_max_comp,wet_bulb_degc_min,wet_bulb_degc_max,wet_bulb_degc_ave,delta_t_degc_min,delta_t_degc_max,delta_t_degc_ave,number_recordings
SP,"2017-11-01 00:00:00",16.7,17.3,17,77.4,78.7,78.1,0,12.8,13.4,13.1,0,0,0,0,21.8,22.2,22,7.49,1.85,173,S,14.7,15.2,15,1.9,2.1,2,60
SP,"2017-11-01 01:00:00",16,18,16.6,68.5,78.2,76.9,0,12.1,12.9,12.5,0,0,0,0,21.5,21.9,21.7,17.57,1.78,126,SE,14.1,14.9,14.5,1.9,3.1,2.1,60
SP,"2017-11-01 02:00:00",18.5,19.5,19,59.5,66,60.9,0,10.7,12.1,11.3,.1,.05,.06,0,21.3,21.6,21.5,28.48,11.22,114,ESE,14.5,15.4,15,3.4,4.2,4,60
SP,"2017-11-01 03:00:00",17.3,18.4,17.9,60.7,63.8,62,0,10.4,10.7,10.5,.1,.04,.06,0,21.2,21.4,21.3,25.96,10.05,109,ESE,13.8,14.4,14.2,3.5,4,3.8,60
SP,"2017-11-01 04:00:00",16.4,17.3,16.8,63.8,67.3,65.6,0,10.2,10.5,10.4,.1,.03,.05,0,21,21.4,21.1,21.78,9.4,87,E,13.3,13.8,13.6,3,3.5,3.3,60
SP,"2017-11-01 05:00:00",15.6,16.4,16,67,69,68.1,0,9.9,10.3,10.1,.1,.03,.04,0,20.8,21.1,21,23.44,10.2,114,ESE,12.8,13.4,13,2.8,3.1,2.9,60
SP,"2017-11-01 06:00:00",15.3,15.9,15.5,68.2,70.1,69.3,0,9.8,10.1,9.9,0,.03,.04,92.3,20.6,20.9,20.8,23.44,9.03,118,ESE,12.6,13,12.8,2.7,2.9,2.8,60
SP,"2017-11-01 07:00:00",15.9,17.7,16.9,61.4,68,64.7,0,10,10.4,10.2,.1,.16,.2,732.4,20.5,20.8,20.6,23.44,8.68,125,SE,13,13.9,13.5,2.9,3.8,3.4,60
SP,"2017-11-01 08:00:00",17.7,19.6,18.7,55.8,61.6,58.6,0,10.1,10.8,10.4,.4,.3,.35,1594.2,20.4,20.7,20.6,24.3,8.6,103,ESE,13.9,15,14.4,3.8,4.7,4.3,60
SP,"2017-11-01 09:00:00",19.7,21.8,20.6,49,55.8,53.2,0,10.5,11.1,10.8,.6,.44,.5,2421.1,20.6,20.9,20.8,17.57,7.61,127,SE,14.9,16,15.4,4.7,6,5.2,60
