station_id,record_datetime,air_temp_min,air_temp_max,air_temp_ave,humidity_min,humidity_max,humidity_ave,rain,dewpoint_min,dewpoint_max,dewpoint_ave,evaporation,eto_std,eto_tall,total_solar,soil_temp_min,soil_temp_max,soil_temp_ave,wind_speed_max,wind_speed_ave,wind_direction_max_deg,wind_direction_max_comp,wet_bulb_degc_min,wet_bulb_degc_max,wet_bulb_degc_ave,delta_t_degc_min,delta_t_degc_max,delta_t_degc_ave,number_recordings
SP,"2014-12-01 00:00:00",18.3,18.5,18.4,70.6,71.4,71,0,12.9,13.2,13.1,0,.01,.02,0,24.5,25,24.8,15.88,3.96,195,SSW,15.5,15.7,15.6,2.8,2.9,2.8,60
SP,"2014-12-01 01:00:00",18.4,18.7,18.6,70,71.8,71.3,0,13,13.5,13.3,0,.01,.02,0,24.4,24.7,24.6,14.22,3.49,241,WSW,15.6,15.9,15.7,2.8,3,2.8,60
SP,"2014-12-01 02:00:00",18,18.6,18.3,70,72,70.5,0,12.7,13.1,12.9,0,0,.02,0,24.2,24.5,24.4,14.22,3.1,140,SE,15.2,15.7,15.5,2.7,3,2.9,60
SP,"2014-12-01 03:00:00",17.8,18.1,18,72,73.5,72.9,0,12.9,13.1,13,0,0,.01,0,24,24.3,24.2,13.36,2.88,213,SSW,15.3,15.4,15.4,2.5,2.7,2.6,60
SP,"2014-12-01 04:00:00",17.9,18.1,18,73.1,74,73.5,0,13,13.3,13.2,0,0,.01,0,23.8,24.1,24,11.7,2.44,246,WSW,15.3,15.6,15.4,2.5,2.6,2.5,60
SP,"2014-12-01 05:00:00",17.9,18.2,18.1,72.5,74.3,73.3,0,13.1,13.3,13.2,0,0,.01,0,23.6,23.9,23.8,12.53,2.91,205,SSW,15.4,15.6,15.5,2.4,2.7,2.6,60
SP,"2014-12-01 06:00:00",18,18.6,18.1,70.4,72.8,72,0,12.9,13.2,13,0,.01,.02,95.6,23.5,23.8,23.6,12.53,3.31,248,WSW,15.3,15.7,15.4,2.6,2.9,2.7,60
SP,"2014-12-01 07:00:00",18.5,19.4,18.8,66.3,70.4,69,0,12.8,13.2,13,0,.08,.09,330.4,23.4,23.6,23.5,11.7,2.35,180,S,15.5,16,15.7,2.9,3.4,3.1,60
SP,"2014-12-01 08:00:00",19.3,20.1,19.7,62.2,66.3,64.8,0,12.5,13.3,12.9,.1,.16,.19,630.1,23.5,23.9,23.7,21.78,6.17,220,SW,15.8,16.3,16,3.4,4,3.7,60
SP,"2014-12-01 09:00:00",19.5,22.4,21,54.7,66,60.3,0,12.7,13.6,13,.4,.34,.38,1724.7,23.7,24.3,23.9,23.44,6.86,260,W,15.9,17.4,16.7,3.5,5.3,4.4,60
SP,"2014-12-01 10:00:00",22.2,23.4,22.9,47.2,53.7,49.4,0,11.2,12.8,11.7,.7,.52,.59,2694.4,24.1,25.3,24.7,22.61,7.97,230,SW,16.3,17.3,16.7,5.4,6.5,6.1,60
SP,"2014-12-01 11:00:00",21.9,23.5,22.6,49,56.2,52.3,0,11.9,13.1,12.4,.6,.47,.54,2349.8,25.3,26.3,25.8,25.13,9.09,247,WSW,16.6,17.3,17,5,6.3,5.6,60
SP,"2014-12-01 12:00:00",21.8,24.5,22.9,49.8,56.3,53.1,0,12.2,13.6,12.9,.7,.55,.62,2806.9,26.2,26.9,26.5,26.78,9.61,248,WSW,16.8,18.3,17.4,5,6.2,5.6,60
SP,"2014-12-01 13:00:00",22.2,24.1,23.3,49,60.8,54.5,0,12.6,14.4,13.6,.8,.59,.67,3117.2,26.8,27.9,27.3,27.61,10.72,236,SW,17.4,18.2,17.8,4.4,6.4,5.4,60
SP,"2014-12-01 14:00:00",21.7,24.6,23.6,50.6,64.3,55.6,0,13.5,15,14.1,.9,.65,.72,3501.6,27.8,28.5,28,25.13,9.5,234,SW,17.5,18.9,18.2,4,6.2,5.3,60
SP,"2014-12-01 15:00:00",21.6,24.6,22.9,54.4,68.5,60.8,0,14.2,16,14.8,.5,.43,.49,2275.4,28.4,28.7,28.6,28.48,10.16,271,W,17.9,19,18.3,3.4,5.7,4.5,60
SP,"2014-12-01 16:00:00",21.9,23.6,22.8,57.4,64.5,60.6,0,13.9,15.3,14.8,.5,.4,.47,2169.1,28.5,28.7,28.6,25.96,10.04,249,WSW,17.7,18.7,18.3,4,5,4.5,60
SP,"2014-12-01 17:00:00",22.1,24,22.9,56.5,63.9,59.6,0,14,15.2,14.6,.4,.31,.37,1680.1,28.3,28.6,28.5,28.48,8.29,241,WSW,17.8,18.9,18.2,4,5.2,4.7,60
SP,"2014-12-01 18:00:00",21,22.2,21.7,60.2,64,61.8,0,13.6,14.8,14.1,.2,.18,.23,953.6,27.7,28.3,28,25.13,8.59,247,WSW,17,18.1,17.5,4,4.5,4.2,60
SP,"2014-12-01 19:00:00",19.6,21.2,20.4,62.4,71.3,67.1,0,13.7,14.4,14.1,.1,.08,.12,261.4,26.8,27.7,27.3,25.96,8.48,238,WSW,16.7,17.1,16.9,2.9,4.1,3.4,60
SP,"2014-12-01 20:00:00",19,19.6,19.3,70.9,75.4,72.9,0,14.1,14.6,14.3,0,.01,.03,2,26.1,26.9,26.5,18.4,5.48,217,SW,16.5,16.7,16.6,2.4,2.9,2.7,60
SP,"2014-12-01 21:00:00",18.7,19.1,18.9,70.9,75.7,74,0,13.4,14.7,14.1,0,.01,.02,0,25.5,26.1,25.8,15.05,4.12,223,SW,15.9,16.7,16.3,2.4,2.9,2.6,60
SP,"2014-12-01 22:00:00",18.2,18.7,18.5,66.8,72,69.2,0,12.2,13.5,12.7,0,.01,.02,0,25,25.6,25.3,13.36,3.68,250,WSW,15.1,15.9,15.5,2.7,3.3,3,60
SP,"2014-12-01 23:00:00",17,18.2,17.6,65.7,68.8,67.1,0,10.9,12.3,11.4,0,.01,.03,0,24.6,25.1,24.8,16.74,4.36,127,SE,13.9,15.1,14.4,3,3.3,3.2,60
SP,"2014-12-02 00:00:00",15.9,16.9,16.5,67.7,73.2,70.5,0,10.9,11.3,11.1,0,.01,.02,0,24.2,24.7,24.4,12.53,4.33,129,SE,13.5,13.9,13.7,2.4,3,2.7,60
SP,"2014-12-02 01:00:00",15.4,15.9,15.6,73.3,75.7,74.8,0,11,11.3,11.2,0,0,.01,0,23.9,24.3,24.1,11.7,3.57,168,SSE,13.3,13.6,13.4,2.1,2.4,2.2,60
SP,"2014-12-02 02:00:00",15.5,16.3,16,67.9,74.7,70.7,0,10.4,11.1,10.7,0,.01,.02,0,23.6,24.1,23.8,12.53,5.06,129,SE,13.2,13.4,13.3,2.2,3,2.7,60
SP,"2014-12-02 03:00:00",15.7,16.3,16,67.6,69.7,68.7,0,10.1,10.4,10.2,0,.01,.03,0,23.4,23.7,23.6,15.05,5.27,136,SE,13,13.4,13.1,2.7,3,2.9,60
SP,"2014-12-02 04:00:00",15.4,15.8,15.6,68.5,70.9,70.1,0,9.6,10.3,10.1,0,.01,.02,0,23.3,23.5,23.4,15.88,5.21,102,ESE,12.6,13.1,12.9,2.6,2.8,2.7,60
SP,"2014-12-02 05:00:00",14.6,15.4,14.9,66.3,70.3,68.8,0,8.4,9.7,9.3,0,.02,.03,0,23,23.4,23.2,18.4,6.57,122,ESE,11.6,12.6,12.2,2.6,3,2.8,60
SP,"2014-12-02 06:00:00",14.4,15,14.7,63.3,67.1,65.3,0,7.9,8.5,8.2,.1,.09,.13,204.7,22.7,23.1,22.9,19.26,8.71,122,ESE,11.4,11.8,11.6,2.9,3.3,3.1,60
SP,"2014-12-02 07:00:00",14.9,16.5,15.4,56.9,62.7,60.1,0,7.4,8.1,7.7,.2,.17,.23,744.6,22.7,22.9,22.8,22.61,11.1,93,E,11.4,12.4,11.7,3.4,4.2,3.7,60
SP,"2014-12-02 08:00:00",16.2,18.1,17.1,50.8,57.6,54.1,0,7.5,8,7.8,.4,.33,.4,1813.7,22.7,23.2,22.9,24.3,11.78,118,ESE,12.1,13,12.5,4.1,5.1,4.6,60
SP,"2014-12-02 09:00:00",17.6,20.2,18.8,45.1,51.8,48.8,0,7.5,8.1,7.8,.6,.46,.52,2629.9,23.2,24,23.5,16.74,7.23,75,ENE,12.6,14,13.3,4.9,6.2,5.5,60
SP,"2014-12-02 10:00:00",19.6,21.5,20.6,40.1,46.4,43,0,7.1,8.2,7.6,.8,.6,.65,3345.9,24,25.5,24.7,17.57,5.83,98,E,13.6,14.3,14,6,7.2,6.6,60
SP,"2014-12-02 11:00:00",21,23.7,22,34.4,41.3,38.5,0,6.7,7.5,7.2,.9,.68,.73,3700.7,25.3,26.7,26.1,17.57,5.55,120,ESE,13.9,15.1,14.3,7,8.7,7.6,60
SP,"2014-12-02 12:00:00",22.1,24.5,23.4,30.1,37,32.6,0,5.3,7,6.1,1,.77,.84,4084.8,26.7,28,27.4,17.57,5.75,119,ESE,13.9,14.9,14.5,7.9,9.7,9,60
SP,"2014-12-02 13:00:00",23.3,25.8,24.5,26,32.2,28.6,0,4.6,5.9,5.1,1,.8,.87,4111,28,29.1,28.6,18.4,6.13,107,ESE,14.1,14.9,14.5,9,10.9,10,60
SP,"2014-12-02 14:00:00",24.5,27.9,26.3,23,35.4,27.1,0,4.3,8.8,5.8,1,.78,.86,3875.1,29,30,29.5,20.92,5.95,226,SW,14.4,16.6,15.4,8.9,12.4,10.9,60
SP,"2014-12-02 15:00:00",24.2,25.5,24.9,34.2,37.9,36.1,0,8.4,9.3,8.8,.9,.66,.76,3332.7,29.8,30.2,30,25.13,8.47,245,WSW,15.9,16.5,16.2,8.2,9.2,8.7,60
SP,"2014-12-02 16:00:00",23.6,25.3,24.5,34.9,38.6,36.9,0,8.3,9.3,8.8,.7,.55,.64,2759.2,29.7,30.1,30,23.44,8.37,243,WSW,15.6,16.5,16,8,9,8.5,60
SP,"2014-12-02 17:00:00",22.8,24.5,23.5,37.2,42.6,39.8,0,8.7,9.6,9,.5,.36,.44,1852.5,29.3,29.9,29.6,22.61,7.05,257,WSW,15.4,16.1,15.8,7.2,8.4,7.7,60
SP,"2014-12-02 18:00:00",21.9,23.9,22.9,38.5,43.7,41,0,8.7,9.2,8.9,.2,.15,.21,808.9,28.5,29.4,29,16.74,5.27,218,SW,15.1,16,15.5,6.8,8,7.4,60
SP,"2014-12-02 19:00:00",20.1,22,21.4,42.9,48.3,45,0,8.6,9.2,8.9,.1,.07,.11,261.5,27.6,28.6,28,15.05,4.42,139,SE,14.3,15.2,14.9,5.8,6.9,6.5,60
SP,"2014-12-02 20:00:00",19.1,20.2,19.4,48.1,53.7,51.6,0,8.7,9.5,9.2,.1,.02,.03,1.6,26.7,27.6,27.1,15.05,3.24,166,SSE,14,14.4,14.2,4.9,5.8,5.2,60
SP,"2014-12-02 21:00:00",18.4,19.2,18.8,52.6,56.4,54.5,0,9.2,9.7,9.5,.1,.03,.05,0,26,26.7,26.3,20.09,5.68,174,S,13.9,14.2,14.1,4.5,5.1,4.8,60
SP,"2014-12-02 22:00:00",17.7,18.4,18,56.4,63.2,59.8,0,9.5,10.6,10.1,.1,.03,.05,0,25.4,26,25.7,18.4,6.38,162,SSE,13.8,14.1,14,3.6,4.5,4,60
SP,"2014-12-02 23:00:00",17,17.6,17.3,63.4,67,65.4,0,10.6,11,10.8,0,.01,.03,0,25.1,25.5,25.3,13.36,4.21,183,S,13.9,14.1,14,3.1,3.6,3.3,60
SP,"2014-12-03 00:00:00",16.4,17.1,16.6,67.1,70.7,69.1,0,10.8,11.1,10.9,0,0,.01,0,24.7,25.2,24.9,7.49,1.95,159,SSE,13.6,14,13.7,2.7,3.1,2.9,60
