station_id,record_datetime,air_temp_min,air_temp_max,air_temp_ave,humidity_min,humidity_max,humidity_ave,rain,dewpoint_min,dewpoint_max,dewpoint_ave,evaporation,eto_std,eto_tall,total_solar,soil_temp_min,soil_temp_max,soil_temp_ave,wind_speed_max,wind_speed_ave,wind_direction_max_deg,wind_direction_max_comp,wet_bulb_degc_min,wet_bulb_degc_max,wet_bulb_degc_ave,delta_t_degc_min,delta_t_degc_max,delta_t_degc_ave,number_recordings
SP,"2016-11-01 00:00:00",13.2,13.6,13.4,68.3,71.7,69.8,0,7.5,8.6,8,0,-.01,-.01,0,19.6,20,19.7,5.8,.27,150,SSE,10.6,11.2,10.9,2.4,2.7,2.5,60
SP,"2016-11-01 01:00:00",12.7,13.2,13,68.1,69,68.6,0,7.1,7.6,7.4,0,-.01,-.01,0,19.3,19.7,19.5,6.66,.13,167,SSE,10.1,10.6,10.4,2.6,2.7,2.6,60
SP,"2016-11-01 02:00:00",12.9,14.4,13.9,58.2,67.3,60.1,0,5.9,7,6.3,0,.02,.04,0,19.1,19.4,19.3,23.44,6.03,121,ESE,10.2,10.6,10.4,2.7,3.8,3.5,60
SP,"2016-11-01 03:00:00",13.4,14.1,13.8,59.7,64.5,62.5,0,6.3,6.9,6.7,.1,.03,.04,0,18.9,19.3,19.1,25.96,9.54,117,ESE,10.4,10.6,10.5,3,3.6,3.3,60
SP,"2016-11-01 04:00:00",12.7,13.4,13,64.5,67.9,66.3,0,6.8,7,6.9,0,.02,.03,0,18.8,19,18.9,21.78,7.78,99,E,10.1,10.4,10.2,2.6,3,2.8,60
SP,"2016-11-01 05:00:00",12,12.7,12.4,67.9,70.6,69.3,0,6.8,7,6.9,0,.02,.03,0,18.6,18.9,18.8,20.92,9.69,98,E,9.6,10.1,9.9,2.4,2.6,2.5,60
SP,"2016-11-01 06:00:00",11.9,12.6,12.2,68.2,70.8,69.9,0,6.7,6.9,6.8,0,.02,.03,97.5,18.5,18.7,18.6,22.61,8.51,116,ESE,9.6,10,9.7,2.3,2.6,2.4,60
SP,"2016-11-01 07:00:00",12.7,14.1,13.4,61.4,68,64.5,0,6.7,7,6.9,.1,.15,.2,739.1,18.4,18.6,18.5,22.61,10.94,103,ESE,10.1,10.8,10.4,2.6,3.4,3,60
SP,"2016-11-01 08:00:00",14.1,16.4,15.2,54.1,61.1,57.7,0,6.6,7.3,6.9,.3,.28,.34,1636.5,18.3,18.5,18.4,24.3,11.17,94,E,10.7,12,11.3,3.4,4.5,3.9,60
SP,"2016-11-01 09:00:00",16.2,18.1,17.1,48.3,54.9,51.5,0,6.8,7.3,7.1,.6,.43,.5,2516.4,18.3,18.6,18.5,25.96,10.68,118,ESE,11.8,12.7,12.2,4.4,5.4,4.9,60
