station_id,record_datetime,air_temp_min,air_temp_max,air_temp_ave,humidity_min,humidity_max,humidity_ave,rain,dewpoint_min,dewpoint_max,dewpoint_ave,evaporation,eto_std,eto_tall,total_solar,soil_temp_min,soil_temp_max,soil_temp_ave,wind_speed_max,wind_speed_ave,wind_direction_max_deg,wind_direction_max_comp,wet_bulb_degc_min,wet_bulb_degc_max,wet_bulb_degc_ave,delta_t_degc_min,delta_t_degc_max,delta_t_degc_ave,number_recordings
SP,"2014-01-01 00:00:00",18.7,19.2,19,73.2,75.5,74.2,0,14.1,14.4,14.2,0,0,0,7.2,28.1,28.7,28.4,9.18,1.86,229,SW,16.3,16.6,16.4,2.4,2.7,2.5,60
SP,"2014-01-01 01:00:00",17.6,18.7,18.2,74.3,78.6,76.2,0,13.6,14.1,14,0,-.01,0,7.2,27.5,28.1,27.8,6.66,1.47,143,SE,15.5,16.3,15.9,2,2.5,2.3,60
SP,"2014-01-01 02:00:00",17.1,17.6,17.4,78.3,81.5,79.9,0,13.5,14,13.8,0,-.01,-.01,7.2,26.9,27.5,27.2,9.18,.95,168,SSE,15.2,15.6,15.5,1.7,2,1.9,60
SP,"2014-01-01 03:00:00",17.3,17.5,17.4,78.9,80,79.5,0,13.7,14,13.8,0,0,0,7.2,26.5,26.9,26.7,9.18,2.28,150,SSE,15.4,15.6,15.5,1.8,2,1.9,60
SP,"2014-01-01 04:00:00",16.7,17.5,17.1,79.8,83.1,81.1,0,13.6,14,13.9,0,-.01,-.01,7.2,26.1,26.6,26.4,6.66,1.01,157,SSE,15.1,15.7,15.4,1.5,1.9,1.7,60
SP,"2014-01-01 05:00:00",16.2,16.9,16.4,82.3,85.2,84.4,0,13.5,14,13.8,0,-.01,-.01,7.2,25.7,26.2,25.9,5.8,.67,135,SE,14.8,15.3,15,1.3,1.6,1.4,60
SP,"2014-01-01 06:00:00",16.4,16.7,16.5,79.5,83.2,80.7,0,13,13.5,13.2,0,0,.01,20.8,25.5,25.7,25.6,11.7,3.94,158,SSE,14.7,15,14.8,1.5,1.8,1.7,60
SP,"2014-01-01 07:00:00",16.5,18,17.1,73.3,80.6,77.3,0,12.9,13.4,13.1,0,.09,.1,419.3,25.4,25.8,25.5,11.7,3.7,162,SSE,14.8,15.4,15,1.7,2.6,2.1,60
SP,"2014-01-01 08:00:00",18,20.6,19.7,61.8,73.2,66.6,0,12.9,13.5,13.2,.3,.24,.26,1298.4,25.6,26.9,26.2,10.01,4.13,130,SE,15.4,16.7,16.2,2.6,4.1,3.5,60
SP,"2014-01-01 09:00:00",20.5,22.9,22,53.7,61.7,57,0,12.8,13.3,13,.5,.41,.45,2146.6,26.9,29,27.9,15.88,6.01,145,SE,16.4,17.5,17.1,4.1,5.5,4.9,60
SP,"2014-01-01 10:00:00",22.7,24.1,23.3,47.8,54.8,52,0,12.2,13.3,12.9,.7,.55,.6,2854.1,28.9,31.2,30,18.4,6.87,125,SE,17.2,17.8,17.5,5.3,6.6,5.8,60
