station_id,record_datetime,air_temp_min,air_temp_max,air_temp_ave,humidity_min,humidity_max,humidity_ave,rain,dewpoint_min,dewpoint_max,dewpoint_ave,evaporation,eto_std,eto_tall,total_solar,soil_temp_min,soil_temp_max,soil_temp_ave,wind_speed_max,wind_speed_ave,wind_direction_max_deg,wind_direction_max_comp,wet_bulb_degc_min,wet_bulb_degc_max,wet_bulb_degc_ave,delta_t_degc_min,delta_t_degc_max,delta_t_degc_ave,number_recordings
SP,"2011-02-01 00:00:00",20.9,21.7,21.3,8.1,14.8,10.9,0,-14.4,-6.3,-10.5,.1,.07,.11,.4,23.1,23.8,23.4,15.12,5.66,137,SE,7.5,9.6,8.4,12,13.4,12.9,60
SP,"2011-02-01 01:00:00",19.8,20.9,20.5,.8,14.8,10.7,0,-39.3,-6.8,-11.7,.1,.08,.12,.5,23,23.1,23,12.6,6.69,124,SE,7.1,9.1,7.9,11.4,13.8,12.5,60
SP,"2011-02-01 02:00:00",18.8,19.8,19.3,-.1,15.2,6.1,0,-58,-7.7,-23.6,.1,.06,.1,.4,22.5,23,22.8,12.96,5.22,115,ESE,5.7,11.1,7,8.6,13.8,12.3,59
SP,"2011-02-01 03:00:00",18.9,19.2,19.1,-.1,15.9,7.8,0,-49.2,-7.4,-18.1,.1,.06,.1,.2,22.2,22.5,22.3,10.8,5.49,92,E,5.6,8.2,6.9,10.9,13.5,12.2,60
SP,"2011-02-01 04:00:00",18.7,19.1,18.9,-.1,14.8,8.1,0,-39.4,-8.4,-16.5,.1,.07,.11,.2,21.9,22.2,22.1,11.52,6.41,127,SE,5.5,7.9,6.9,11,13.4,12.1,60
SP,"2011-02-01 05:00:00",17.5,18.7,18.2,0,15.6,8.9,0,-49.9,-8.2,-16.7,.1,.07,.11,-.1,21.5,21.9,21.8,12.96,6.66,103,ESE,5,7.8,6.6,10,13.2,11.6,60
SP,"2011-02-01 06:00:00",17.3,17.5,17.4,-.1,14.8,5.7,0,-45.7,-9.7,-25.2,.1,.05,.09,13.3,20.9,21.5,21.2,9.72,4.69,92,E,4.8,6.9,5.9,10.4,12.5,11.5,60
SP,"2011-02-01 07:00:00",17.4,17.8,17.6,0,16.2,11.7,0,-26.7,-8.2,-12.4,.1,.17,.27,173,20.7,20.9,20.8,14.4,7.21,47,NE,5,7.4,6.5,10.3,12.6,11.1,60
SP,"2011-02-01 08:00:00",17.6,19.5,18.1,0,15.1,8.5,0,-58.9,-9,-19.3,.2,.24,.33,765.8,20.4,20.7,20.5,13.68,6.71,83,E,5,10.7,6.6,7.2,12.8,11.5,60
SP,"2011-02-01 09:00:00",19.4,21.6,20.3,.1,11.9,10.9,0,-57.7,-9.2,-13.5,.5,.42,.49,2117.6,20.6,24,22.3,11.16,5.36,68,ENE,7.2,11.3,8.3,8.9,13.1,12,60
SP,"2011-02-01 10:00:00",21.3,24.1,22.9,9.8,11.9,11.7,0,-10.8,-7.3,-8.3,.7,.55,.64,2777.1,24.1,27.6,25.9,12.24,5.72,64,ENE,8.7,10.3,9.5,12.6,14.1,13.3,60
SP,"2011-02-01 11:00:00",23.8,26.5,25.2,10.7,11.8,11.7,0,-8.7,-5.5,-6.5,.9,.65,.73,3273.7,27.7,31,29.4,9.72,4.91,76,ENE,9.9,11.6,10.9,13.7,14.9,14.3,60
SP,"2011-02-01 12:00:00",25.9,27.9,27.1,11.6,11.8,11.7,0,-6.1,-4.4,-5.1,1,.72,.81,3580.8,31.1,33.8,32.5,10.08,4.87,133,SE,11.2,12.4,11.9,14.6,15.5,15.2,60
SP,"2011-02-01 13:00:00",27.6,30.1,28.7,3.2,11.7,11.4,0,-20.5,-2.9,-4.2,1,.75,.83,3669.6,33.9,36,35,8.28,4.6,21,NNE,9.2,13.5,12.7,15.4,18.5,16,60
SP,"2011-02-01 14:00:00",27.5,30.9,29.5,3.1,11.6,11.3,0,-20.4,-2.4,-4,1,.76,.88,3529.7,36,37.2,36.7,16.56,6.71,249,WSW,9.5,13.9,13,15.4,19.9,16.4,60
SP,"2011-02-01 15:00:00",27.6,29.5,28.4,10.1,11.6,11.5,0,-6.2,-3.3,-4.3,.9,.71,.87,3164,37.2,37.3,37.2,15.48,9.4,280,W,11.8,13.2,12.6,15.4,16.4,15.9,60
SP,"2011-02-01 16:00:00",27.6,28.5,27.9,3.2,11.6,11.4,0,-20.3,-4.1,-4.9,.8,.59,.74,2615,36.6,37.2,37,14.4,8.72,215,SW,9.3,12.6,12.3,15.4,18.7,15.7,60
SP,"2011-02-01 17:00:00",26.7,28.4,27.5,3.1,11.6,11.2,0,-20.6,-4.2,-5.5,.6,.44,.57,1937.7,35.3,36.6,36,14.04,7.85,246,WSW,9.3,12.6,12,15,18.8,15.5,60
SP,"2011-02-01 18:00:00",25.4,26.8,26.1,6.7,11.6,11.3,0,-12.5,-5.4,-6.4,.4,.28,.4,1180.6,33.4,35.3,34.4,14.04,7.28,256,WSW,10,11.7,11.2,14.5,16.7,14.9,60
SP,"2011-02-01 19:00:00",23.4,25.3,24.2,10.9,11.5,11.3,0,-8.5,-6.8,-7.7,.1,.11,.2,237.2,30.8,33.3,32.1,11.52,5.27,226,SW,9.7,10.8,10.2,13.7,14.5,14,60
SP,"2011-02-01 20:00:00",22.3,23.3,22.7,8.7,11.3,11,0,-12.4,-8.4,-9.2,.1,.05,.09,12.7,28.8,30.8,29.7,10.44,4.22,238,WSW,8.5,9.7,9.3,13.3,13.9,13.4,60
SP,"2011-02-01 21:00:00",21.4,22.3,21.9,8.3,13.1,10.7,0,-13.4,-7.4,-10.2,.1,.03,.07,.2,27.4,28.7,28,7.56,3.16,234,SW,8.1,9.5,8.7,12.7,13.8,13.2,60
SP,"2011-02-01 22:00:00",20.6,21.4,20.9,8.4,10.7,10.2,0,-14,-10.8,-11.5,.1,.01,.04,.1,26.2,27.4,26.8,8.64,1.93,196,SSW,7.6,8.4,8.1,12.7,13.5,12.8,60
SP,"2011-02-01 23:00:00",20.3,20.8,20.6,8.5,10.7,10.4,0,-14.2,-11.1,-11.5,.1,.02,.05,0,25.3,26.2,25.8,6.48,2.57,174,S,7.4,8.1,7.9,12.5,13.2,12.7,60
SP,"2011-02-02 00:00:00",19.7,20.4,20,8.6,10.9,10.5,0,-14.3,-11.1,-11.8,.1,.02,.05,.4,24.6,25.3,24.9,6.12,2.27,281,W,7.2,7.9,7.6,12.3,13,12.4,60
SP,"2011-02-02 01:00:00",18.8,19.7,19.3,8.5,10.5,10.2,0,-15.3,-12.2,-12.8,.1,.01,.03,.3,23.9,24.6,24.2,5.04,1.72,114,ESE,6.5,7.4,7.1,11.9,12.6,12.1,60
SP,"2011-02-02 02:00:00",17.8,18.8,18.3,8.6,10.4,10,0,-15.7,-13,-13.8,.1,0,.02,.5,23.1,23.8,23.5,3.96,1.37,219,SW,6.2,6.9,6.5,11.6,12.3,11.8,60
SP,"2011-02-02 03:00:00",17.1,17.8,17.5,8.6,10.3,10,0,-16.3,-13.9,-14.4,.1,0,.02,.1,22.5,23.1,22.8,3.96,1.3,228,SW,5.6,6.2,6.1,11.3,11.8,11.5,60
SP,"2011-02-02 04:00:00",16.6,17.4,16.9,8.6,10.7,9.9,0,-16.8,-13.7,-15.1,.1,0,.02,0,21.8,22.5,22.1,3.6,1.33,182,S,5.3,6.1,5.7,11,11.4,11.2,60
