Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4291,6.4379,6.4379,0.0000,6.4291,6.4379,6.4379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1934,24.2217,24.4900,0.0000,24.1934,24.2217,24.4900,0.0000,36.5005,36.5491,36.5491,0.0000,36.5005,36.5491,36.5491,
15/03/2015 04:00:02,0.0000,0.3537,0.3398,0.4037,0.0000,0.3439,0.3393,0.4009,0.0000,0.0216,0.0194,0.0308,0.0000,0.0202,0.0193,0.0308,0.5044,6.4100,6.4191,6.4419,0.5044,6.3931,6.4098,6.4289,0.0000,2.5853,2.4174,3.5670,0.0000,2.4522,2.4044,3.5371,0.0000,0.8518,0.7832,1.2325,0.0000,0.8057,0.7818,1.2120,1.9972,24.0971,24.1391,24.2956,1.9972,24.1427,24.1846,24.2891,2.8712,36.4273,36.5460,36.5495,2.8712,36.4745,36.5462,36.5556,
15/03/2015 08:00:04,0.0000,0.3469,0.3411,0.3890,0.0000,0.3420,0.3391,0.3840,0.0000,0.0207,0.0197,0.0276,0.0000,0.0200,0.0195,0.0267,1.7817,6.4023,6.4065,6.4332,1.7817,6.3826,6.3934,6.4278,0.0000,2.4681,2.3991,3.3110,0.0000,2.3917,2.3648,2.9132,0.0000,0.8240,0.7890,1.1112,0.0000,0.7988,0.7825,1.0294,8.0854,24.0564,24.0921,24.2348,8.0854,24.0987,24.1368,24.2281,10.1513,36.4718,36.5372,36.5515,10.1513,36.4904,36.5418,36.5515,
15/03/2015 12:00:00,0.0000,0.3400,0.3394,0.3564,0.0000,0.3384,0.3386,0.3540,0.0000,0.0197,0.0195,0.0222,0.0000,0.0196,0.0195,0.0220,3.3217,6.4265,6.4211,6.5410,3.3217,6.3923,6.3898,6.5449,0.0000,2.4457,2.4351,2.6585,0.0000,2.3824,2.3746,2.6657,0.0000,0.7915,0.7844,0.8824,0.0000,0.7873,0.7829,0.8750,14.2176,24.1822,24.1987,24.2310,14.2176,24.1478,24.1548,24.2420,18.8800,36.5120,36.5447,36.5553,18.8800,36.5136,36.5430,36.5553,
15/03/2015 16:00:03,0.0000,0.3377,0.3379,0.3425,0.0000,0.3351,0.3360,0.3467,0.0000,0.0195,0.0194,0.0203,0.0000,0.0194,0.0194,0.0210,4.8753,6.4514,6.4460,6.6303,4.8753,6.3997,6.3994,6.6340,0.0000,2.5697,2.5773,2.7136,0.0000,2.4253,2.4171,2.6937,0.0000,0.7846,0.7819,0.8087,0.0000,0.7814,0.7808,0.8356,19.7048,24.4321,24.4367,24.6040,19.7048,24.2541,24.2084,24.6156,27.6491,36.5337,36.5497,36.5610,27.6491,36.5302,36.5431,36.5610,
15/03/2015 20:00:01,0.0000,0.3367,0.3371,0.3410,0.0000,0.3344,0.3357,0.3447,0.0000,0.0195,0.0195,0.0199,0.0000,0.0196,0.0196,0.0215,5.4096,6.4345,6.4348,6.5681,5.4096,6.3595,6.3671,6.5674,0.0000,2.5718,2.5886,2.7198,0.0000,2.4278,2.4225,2.6873,0.0000,0.7826,0.7812,0.7983,0.0000,0.7795,0.7791,0.8396,21.5188,24.3270,24.3409,24.5323,21.5188,24.2723,24.2432,24.5543,30.6740,36.5383,36.5478,36.5659,30.6740,36.5333,36.5402,36.5659,
16/03/2015 00:00:03,0.0000,0.3371,0.3378,0.3512,0.0000,0.3354,0.3362,0.3477,0.0000,0.0197,0.0197,0.0219,0.0000,0.0198,0.0197,0.0218,5.5217,6.3919,6.3976,6.4789,5.5217,6.3368,6.3592,6.4763,0.0000,2.4864,2.4983,2.7901,0.0000,2.4007,2.4216,2.7567,0.0000,0.7860,0.7854,0.8745,0.0000,0.7832,0.7816,0.8644,21.8807,24.2194,24.2216,24.4315,21.8807,24.2103,24.2009,24.4532,31.3628,36.5324,36.5375,36.5685,31.3628,36.5289,36.5353,36.5680,
16/03/2015 04:00:01,0.0000,0.3395,0.3380,0.3709,0.0000,0.3378,0.3373,0.3699,0.0000,0.0203,0.0198,0.0255,0.0000,0.0202,0.0199,0.0254,5.5263,6.3512,6.3560,6.4261,5.5263,6.3225,6.3385,6.4232,0.0000,2.4724,2.4538,3.1351,0.0000,2.4172,2.4202,3.0899,0.0000,0.8026,0.7853,1.0015,0.0000,0.7967,0.7840,0.9993,21.8932,24.1469,24.1498,24.3549,21.8932,24.1597,24.1675,24.3786,31.3924,36.5223,36.5311,36.5719,31.3924,36.5219,36.5301,36.5715,
16/03/2015 08:00:00,0.0000,0.3374,0.3374,0.3621,0.0000,0.3367,0.3369,0.3562,0.0000,0.0201,0.0199,0.0238,0.0000,0.0201,0.0199,0.0230,5.5368,6.3187,6.3187,6.3869,5.5368,6.3085,6.3146,6.3851,0.0000,2.3911,2.3764,2.8376,0.0000,2.3679,2.3566,2.7157,0.0000,0.7919,0.7843,0.9300,0.0000,0.7903,0.7836,0.8973,21.9219,24.0958,24.0906,24.2916,21.9219,24.1083,24.1048,24.3071,31.4632,36.5257,36.5317,36.5670,31.4632,36.5253,36.5314,36.5668,
16/03/2015 12:00:00,0.0000,0.3349,0.3355,0.3432,0.0000,0.3335,0.3346,0.3473,0.0000,0.0198,0.0198,0.0211,0.0000,0.0198,0.0198,0.0218,5.7435,6.3412,6.3343,6.5672,5.7435,6.3080,6.3060,6.5672,0.0000,2.4489,2.4476,2.6007,0.0000,2.3686,2.3834,2.5814,0.0000,0.7815,0.7810,0.8284,0.0000,0.7811,0.7797,0.8505,22.5003,24.1893,24.1773,24.3142,22.5003,24.1524,24.1480,24.3313,32.8524,36.5372,36.5425,36.5687,32.8524,36.5327,36.5384,36.5678,
