Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7359,6.2101,7.5677,0.0000,5.7359,6.2101,7.5677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.1833,25.3777,26.5758,0.0000,25.1833,25.3777,26.5758,0.0000,21.5710,21.4155,28.6650,0.0000,21.5710,21.4155,28.6650,
15/03/2015 04:00:02,0.0000,1.3342,1.3591,1.5995,0.0000,1.3269,1.3556,1.5846,0.0000,0.1111,0.1139,0.1453,0.0000,0.1137,0.1249,0.1555,0.0000,5.7069,6.1718,7.2712,0.0000,5.5044,5.9076,7.1700,0.0000,13.8895,15.0704,21.9284,0.0000,13.6307,14.3947,24.0616,0.0000,2.4823,2.5340,3.0335,0.0000,2.5050,2.5150,3.0051,0.0000,24.5893,24.7108,26.2908,0.0000,25.2942,25.6595,26.5095,0.0000,20.1128,20.0578,28.3448,0.0000,22.3138,22.3999,28.8454,
15/03/2015 08:00:04,0.0000,1.3422,1.3580,1.6301,0.0000,1.3232,1.3444,1.6225,0.0000,0.1124,0.1163,0.1468,0.0000,0.1145,0.1299,0.1517,0.0000,5.8750,6.2253,7.0555,0.0000,5.3747,5.5095,7.0277,0.0000,13.5133,13.8046,21.6254,0.0000,12.8878,14.1009,21.8671,0.0000,2.5132,2.5865,3.1237,0.0000,2.4908,2.5211,3.1098,0.0000,24.4620,24.4812,25.9705,0.0000,25.1861,25.5583,26.1966,0.0000,20.3157,20.5430,28.3125,0.0000,22.3610,23.0821,28.8155,
15/03/2015 12:00:00,0.0000,1.3309,1.3448,1.5829,0.0000,1.3126,1.3348,1.5813,0.0000,0.1149,0.1215,0.1455,0.0000,0.1159,0.1310,0.1480,0.0000,6.2361,6.4320,6.9798,0.0000,5.4656,5.6591,6.9811,0.0000,14.0970,15.3383,21.1334,0.0000,12.7483,14.2140,20.7060,0.0000,2.4927,2.5528,3.0178,0.0000,2.4577,2.4857,3.0157,0.0000,24.8091,24.8055,25.9616,0.0000,25.2473,25.5934,26.1304,0.0000,21.1274,21.0429,28.5565,0.0000,22.6254,23.6969,28.6865,
15/03/2015 16:00:03,0.0000,1.3252,1.3395,1.5529,0.0000,1.3052,1.3245,1.5509,0.0000,0.1169,0.1275,0.1444,0.0000,0.1165,0.1299,0.1457,0.0000,6.4508,6.5679,7.2537,0.0000,5.4712,5.5415,7.2537,0.0000,15.1094,16.3757,21.6349,0.0000,12.9735,14.0257,21.4336,0.0000,2.4886,2.5014,2.9562,0.0000,2.4390,2.4712,2.9531,0.0000,25.3398,25.3288,26.2027,0.0000,25.4456,25.7059,26.2238,0.0000,21.5202,21.4952,28.5577,0.0000,22.7724,23.6298,28.5825,
15/03/2015 20:00:01,0.0000,1.3216,1.3419,1.5183,0.0000,1.2964,1.3194,1.5017,0.0000,0.1176,0.1279,0.1436,0.0000,0.1176,0.1300,0.1444,0.0000,6.4757,6.5484,6.8469,0.0000,5.3472,5.3680,6.8422,0.0000,15.2389,16.5901,21.6734,0.0000,13.0379,13.9370,20.9639,0.0000,2.4873,2.5300,2.8705,0.0000,2.4123,2.4264,2.8616,0.0000,25.1367,25.1853,26.0939,0.0000,25.4982,25.7829,26.1200,0.0000,21.6121,21.8142,28.6206,0.0000,23.0569,23.9472,28.6187,
16/03/2015 00:00:03,0.0000,1.3238,1.3345,1.4938,0.0000,1.2925,1.3209,1.4874,0.0000,0.1159,0.1216,0.1426,0.0000,0.1188,0.1311,0.1436,0.0000,6.3415,6.4127,6.7783,0.0000,5.0617,5.1511,6.6056,0.0000,14.2652,16.0174,20.8241,0.0000,12.6917,13.6417,19.9880,0.0000,2.4926,2.5603,2.8259,0.0000,2.3952,2.4161,2.8369,0.0000,24.6497,24.6718,25.9125,0.0000,25.4387,25.7020,26.0195,0.0000,21.2175,21.2343,28.5801,0.0000,23.1808,24.0537,28.5802,
16/03/2015 04:00:01,0.0000,1.3314,1.3374,1.4914,0.0000,1.2943,1.3210,1.4807,0.0000,0.1130,0.1031,0.1413,0.0000,0.1191,0.1319,0.1437,0.0000,6.1603,6.2196,6.5977,0.0000,4.7341,4.8848,6.4910,0.0000,13.1296,13.2274,19.8545,0.0000,12.1022,13.0433,19.4852,0.0000,2.5083,2.5612,2.8044,0.0000,2.3995,2.4410,2.8177,0.0000,24.2516,24.2462,25.5708,0.0000,25.3138,25.5527,26.0031,0.0000,20.5163,19.4407,28.5239,0.0000,22.9581,23.9795,28.5236,
16/03/2015 08:00:00,0.0000,1.3331,1.3383,1.4914,0.0000,1.2905,1.3166,1.4807,0.0000,0.1118,0.1016,0.1405,0.0000,0.1196,0.1321,0.1437,0.0000,6.0398,6.0866,6.4946,0.0000,4.4893,4.6097,6.3719,0.0000,12.5474,12.1596,19.1497,0.0000,11.6628,12.4607,18.6231,0.0000,2.5120,2.5492,2.7779,0.0000,2.3883,2.4379,2.7960,0.0000,23.8361,23.7999,25.3748,0.0000,25.2277,25.4717,25.9901,0.0000,20.2390,19.3308,28.5133,0.0000,22.9816,23.9829,28.5120,
16/03/2015 12:00:00,0.0000,1.3106,1.3313,1.4377,0.0000,1.2773,1.3068,1.4364,0.0000,0.1139,0.1138,0.1404,0.0000,0.1210,0.1318,0.1430,0.0000,6.1492,6.1847,6.7035,0.0000,4.5405,4.6669,6.7035,0.0000,13.5096,15.4529,19.2178,0.0000,11.9379,12.7380,18.0410,0.0000,2.4629,2.5123,2.7559,0.0000,2.3634,2.4332,2.7720,0.0000,24.4384,24.3491,25.4303,0.0000,25.3349,25.4411,25.9609,0.0000,21.2022,20.5236,28.5566,0.0000,23.3845,24.2436,28.5582,
