Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5652,6.7549,7.3550,0.0000,6.5652,6.7549,7.3550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.3365,25.7795,26.3693,0.0000,25.3365,25.7795,26.3693,0.0000,29.8271,29.8861,33.5011,0.0000,29.8271,29.8861,33.5011,
15/03/2015 04:00:02,0.0000,1.0164,1.0380,1.8689,0.0000,1.0185,1.0416,1.8635,0.0000,0.1024,0.1062,0.1337,0.0000,0.1062,0.1100,0.1333,0.0000,6.4895,6.5651,7.2609,0.0000,6.4763,6.5627,7.1653,0.0000,13.4131,10.8113,23.6596,0.0000,13.6319,13.6690,23.5141,0.0000,1.8873,1.9108,5.1250,0.0000,1.8213,1.8428,5.1163,0.0000,25.0196,25.3648,26.1362,0.0000,25.4597,25.6543,26.2689,0.0000,28.6979,28.7063,32.4999,0.0000,30.2398,30.8645,33.9476,
15/03/2015 08:00:04,0.0000,1.0127,1.0320,1.8411,0.0000,1.0252,1.0466,1.8355,0.0000,0.1032,0.1063,0.1336,0.0000,0.1073,0.1110,0.1334,0.0000,6.4865,6.5121,7.0798,0.0000,6.3553,6.4692,7.0754,0.0000,12.4557,11.4619,21.6179,0.0000,13.7481,14.9786,21.6589,0.0000,1.8501,1.9242,5.0266,0.0000,1.8171,1.8738,5.0177,0.0000,24.9241,25.1783,25.8963,0.0000,25.2786,25.4632,26.2196,0.0000,29.1370,29.3957,31.9477,0.0000,30.3009,30.8373,33.8131,
15/03/2015 12:00:00,0.0000,0.9979,1.0314,1.4329,0.0000,1.0076,1.0338,1.2915,0.0000,0.1012,0.1071,0.1301,0.0000,0.1039,0.1084,0.1301,0.0000,6.5359,6.5986,7.1067,0.0000,6.3584,6.5313,7.1090,0.0000,12.9303,12.9329,18.9841,0.0000,13.4808,14.2853,19.2477,0.0000,1.8726,1.9211,3.2601,0.0000,1.8238,1.8688,2.6371,0.0000,25.0004,25.2241,25.7588,0.0000,25.1444,25.3458,26.0322,0.0000,29.6993,30.3303,31.8831,0.0000,30.2577,30.7736,33.6331,
15/03/2015 16:00:03,0.0000,0.9824,1.0222,1.3421,0.0000,0.9857,1.0196,1.1642,0.0000,0.0992,0.1065,0.1269,0.0000,0.1009,0.1066,0.1266,0.0000,6.6016,6.6358,7.1906,0.0000,6.3389,6.5884,7.1955,0.0000,13.4695,13.5146,19.3453,0.0000,13.4195,14.1092,18.7299,0.0000,1.8785,1.8816,2.9066,0.0000,1.8340,1.8537,2.4367,0.0000,25.3612,25.5305,26.0048,0.0000,25.3300,25.4382,26.0572,0.0000,29.9559,30.6333,32.0798,0.0000,30.2986,30.7930,33.5322,
15/03/2015 20:00:01,0.0000,0.9788,1.0126,2.0532,0.0000,0.9799,1.0127,2.0419,0.0000,0.0981,0.1053,0.1250,0.0000,0.0995,0.1062,0.1248,0.0000,6.5716,6.5929,7.0916,0.0000,6.2111,6.5538,7.0904,0.0000,13.4592,13.4147,19.0061,0.0000,13.2072,13.7079,18.7845,0.0000,1.9021,1.8708,6.1076,0.0000,1.8476,1.8339,6.0880,0.0000,25.2264,25.3655,25.9205,0.0000,25.3145,25.4195,25.9864,0.0000,30.0428,30.7003,32.3497,0.0000,30.3740,30.7953,33.4496,
16/03/2015 00:00:03,0.0000,0.9899,1.0205,2.0533,0.0000,0.9836,1.0152,2.0421,0.0000,0.0994,0.1070,0.1265,0.0000,0.1002,0.1066,0.1263,0.0000,6.4847,6.5634,6.9008,0.0000,6.0204,6.3864,6.8999,0.0000,13.2186,13.2920,18.2193,0.0000,12.8829,13.5047,18.0070,0.0000,1.9086,1.8861,6.1219,0.0000,1.8349,1.8451,6.1023,0.0000,24.9540,25.0665,25.7409,0.0000,25.1901,25.3620,25.9068,0.0000,29.8724,30.7056,32.0478,0.0000,30.3858,30.7937,33.7260,
16/03/2015 04:00:01,0.0000,1.0073,1.0267,2.0533,0.0000,0.9951,1.0147,2.0421,0.0000,0.1024,0.1079,0.1301,0.0000,0.1022,0.1072,0.1298,0.0000,6.3659,6.4784,6.7203,0.0000,5.8671,6.2173,6.7189,0.0000,13.0187,12.9643,17.2444,0.0000,12.6420,12.9867,16.9726,0.0000,1.8890,1.8957,6.1219,0.0000,1.8221,1.8562,6.1023,0.0000,24.7410,24.8589,25.5344,0.0000,25.0584,25.2718,25.8148,0.0000,29.6731,30.4724,31.9544,0.0000,30.2622,30.7355,33.9310,
16/03/2015 08:00:00,0.0000,1.0095,1.0274,2.0533,0.0000,0.9930,1.0128,2.0421,0.0000,0.1026,0.1081,0.1303,0.0000,0.1018,0.1070,0.1302,0.0000,6.2668,6.3890,6.5918,0.0000,5.7600,6.0868,6.5698,0.0000,12.6757,12.6831,16.2769,0.0000,12.2116,12.4835,16.1367,0.0000,1.8877,1.9004,6.1219,0.0000,1.8214,1.8513,6.1023,0.0000,24.4886,24.6427,25.3536,0.0000,24.9193,25.1593,25.7309,0.0000,29.6209,30.3045,32.0595,0.0000,30.2784,30.7174,34.0429,
16/03/2015 12:00:00,0.0000,0.9813,1.0052,2.0533,0.0000,0.9705,0.9964,2.0421,0.0000,0.0990,0.1056,0.1245,0.0000,0.0985,0.1049,0.1250,0.0000,6.3154,6.4154,6.8052,0.0000,5.8688,6.1641,6.8049,0.0000,12.8394,13.1227,16.2711,0.0000,12.0937,12.2894,16.0619,0.0000,1.8818,1.8574,6.1219,0.0000,1.8342,1.8621,6.1023,0.0000,24.7326,24.8542,25.5661,0.0000,24.9237,25.0669,25.7543,0.0000,30.0405,30.7310,32.6313,0.0000,30.4256,30.7563,33.9979,
