Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2015 00:00:00,0.00,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.25,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.50,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.75,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.00,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.25,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.50,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.75,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-2.00,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-2.25,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-2.50,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-2.75,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-3.00,0.0000,0.0000,14.3777,24.2724,4.0077,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 04:00:02,0.00,0.0260,0.0069,14.0226,23.6391,4.1567,53.3325,10.8764,2.2747,1.7339,0.7803,
15-03-2015 04:00:02,-0.25,0.0152,0.0056,14.2465,23.8928,4.1084,53.0245,10.8955,2.2844,1.3188,0.5935,
15-03-2015 04:00:02,-0.50,0.0029,0.0020,14.6108,24.1132,4.0671,52.8132,10.9391,2.3012,0.9920,0.4464,
15-03-2015 04:00:02,-0.75,-0.0106,-0.0030,15.0909,24.3163,4.0342,52.7245,11.0043,2.3238,0.7396,0.3328,
15-03-2015 04:00:02,-1.00,-0.0253,-0.0081,15.6636,24.5193,4.0113,52.7900,11.0887,2.3513,0.5487,0.2469,
15-03-2015 04:00:02,-1.25,-0.0373,-0.0125,16.2961,24.6859,3.9744,52.6508,11.1447,2.3806,0.4292,0.1931,
15-03-2015 04:00:02,-1.50,-0.0468,-0.0159,16.8934,24.8452,3.9165,52.2083,11.1642,2.4066,0.3273,0.1473,
15-03-2015 04:00:02,-1.75,-0.0525,-0.0185,17.3530,24.9747,3.8543,51.6344,11.1367,2.4242,0.2464,0.1109,
15-03-2015 04:00:02,-2.00,-0.0537,-0.0197,17.6256,25.0610,3.7987,51.0468,11.0562,2.4309,0.1824,0.0821,
15-03-2015 04:00:02,-2.25,-0.0504,-0.0187,17.7688,25.1131,3.7368,50.3029,10.9210,2.4301,0.1247,0.0561,
15-03-2015 04:00:02,-2.50,-0.0415,-0.0140,17.7674,25.1151,3.7148,50.0082,10.8710,2.4278,0.0965,0.0434,
15-03-2015 04:00:02,-2.75,-0.0340,-0.0108,17.7650,25.1159,3.7031,49.8507,10.8094,2.4247,0.0738,0.0332,
15-03-2015 04:00:02,-3.00,-0.0281,-0.0092,17.7615,25.1152,3.7043,49.8655,10.7333,2.4207,0.0582,0.0262,
15-03-2015 08:00:03,0.00,0.0376,0.0126,14.3402,23.0710,4.3595,55.4540,10.7921,2.2828,75.9609,34.1824,
15-03-2015 08:00:03,-0.25,0.0332,0.0117,14.7256,23.8652,4.1308,53.4212,10.8494,2.3010,57.7676,25.9954,
15-03-2015 08:00:03,-0.50,0.0283,0.0105,15.2253,24.2730,4.0205,52.5430,10.9087,2.3244,43.5752,19.6088,
15-03-2015 08:00:03,-0.75,0.0232,0.0090,15.7590,24.4667,3.9555,52.0335,10.9539,2.3484,32.6637,14.6986,
15-03-2015 08:00:03,-1.00,0.0183,0.0072,16.2773,24.5902,3.8776,51.2740,10.9753,2.3700,24.4116,10.9852,
15-03-2015 08:00:03,-1.25,0.0142,0.0049,16.8430,24.7459,3.7515,49.9054,10.9833,2.3922,18.8909,8.5009,
15-03-2015 08:00:03,-1.50,0.0108,0.0027,17.2344,24.8751,3.6291,48.4965,10.9281,2.4035,14.4165,6.4874,
15-03-2015 08:00:03,-1.75,0.0085,0.0011,17.4694,24.9640,3.5444,47.5048,10.8310,2.4065,10.9342,4.9204,
15-03-2015 08:00:03,-2.00,0.0072,0.0002,17.6289,25.0307,3.4634,46.5161,10.6589,2.4027,8.0560,3.6252,
15-03-2015 08:00:03,-2.25,0.0068,0.0002,17.7714,25.0902,3.3308,44.8197,10.3855,2.3929,5.6560,2.5452,
15-03-2015 08:00:03,-2.50,0.0070,0.0017,17.8584,25.1242,3.1122,41.9235,10.0431,2.3778,4.3737,1.9682,
15-03-2015 08:00:03,-2.75,0.0066,0.0041,17.8946,25.1387,2.9268,39.4446,9.7490,2.3632,3.4380,1.5471,
15-03-2015 12:00:01,0.00,0.0396,0.0121,15.2787,24.5187,4.5708,60.0203,10.5752,2.3137,380.7003,171.3152,
15-03-2015 12:00:01,-0.25,0.0270,0.0080,15.6500,24.7564,4.1849,55.2911,10.5723,2.3293,292.7272,131.7273,
