Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,29/07/1991 09:12:00,03/10/2019 12:56:00,354.000
SAL,03/08/1982 12:00:00,26/06/2019 12:06:40,323.000
WQ_DIAG_TOT_TMN,30/05/1977 17:00:00,01/09/2000 11:40:00,18.000
WQ_OGM_DON,31/10/2006 12:01:00,03/10/2019 12:56:00,148.000
WQ_NIT_NIT,12/06/1987 12:00:00,03/10/2019 12:56:00,560.000
WQ_DIAG_TOT_TKN,07/11/1995 16:15:00,03/10/2019 12:56:00,460.000
WQ_DIAG_TOT_TN,12/06/1987 12:00:00,03/10/2019 12:56:00,2085.000
WQ_NIT_AMM,12/06/1987 12:00:00,03/10/2019 12:56:00,501.000
WQ_DIAG_OXY_OXY_SAT,01/12/2003 15:25:00,26/06/2019 12:06:40,144.000
WQ_OXY_OXY,30/05/1977 17:00:00,26/06/2019 12:06:40,158.000
WQ_DIAG_TOT_TP,12/06/1987 12:00:00,03/10/2019 12:56:00,2082.000
WQ_CAR_PH,22/06/1970 11:15:00,26/06/2019 12:06:40,739.000
WQ_PHS_FRP,12/06/1987 12:00:00,03/10/2019 12:56:00,526.000
TEMP,20/05/1970 14:30:00,26/06/2019 12:06:40,850.000
TRC_SS1,14/06/1996 11:58:00,03/10/2019 12:56:00,1790.000
WQ_OGM_POC,29/07/1991 09:12:00,03/10/2019 12:56:00,354.000
WQ_NCS_SS1,14/06/1996 11:58:00,03/10/2019 12:56:00,1790.000
Na,15/06/1979 14:57:00,01/09/2000 11:40:00,79.000
SO4,01/09/2000 11:40:00,01/09/2000 11:40:00,1.000
WQ_SIL_RSI,15/06/1979 14:57:00,01/09/2000 11:40:00,137.000
Flow,01/01/1970 00:00:00,15/10/2019 00:00:00,18044.000
minFlow,01/01/1970 00:00:00,15/10/2019 00:00:00,18057.000
Flow_ML,01/01/1970 00:00:00,15/10/2019 00:00:00,18044.000
Level,01/01/1970 00:00:00,15/10/2019 00:00:00,18096.000
