Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,7.0440,22.9420,1.0000,0.0000,11.0000,171.2500,81.8505,5.1367,3.7673,0.3171,2333.3333,279.3333,114.2857,12.5245,1.6476,22.6571,135.7143,1.9963
-0.5000,7.0446,22.9460,1.0000,0.0000,11.0000,168.4375,81.8505,5.0204,3.8469,0.3088,2333.3333,279.3333,114.2857,12.5612,1.6512,22.1429,135.7143,1.9908
-1.0000,7.0459,22.9450,1.0000,0.0000,11.0000,166.8750,81.8505,4.8265,3.9796,0.2949,2333.3333,279.3333,114.2857,12.6224,1.6571,21.2857,135.7143,1.9816
-1.5000,7.0465,22.9430,1.0000,0.0000,11.0000,165.9375,81.8505,4.6327,4.1122,0.2811,2333.3333,279.3333,114.2857,12.6837,1.6631,20.4286,135.7143,1.9724
-2.0000,7.0465,22.9450,1.0000,0.0000,11.0000,165.6250,81.8505,4.4388,4.2449,0.2673,2333.3333,279.3333,114.2857,12.7449,1.6691,19.5714,135.7143,1.9631
-2.5000,7.0465,22.9460,1.0000,0.0000,11.0000,165.6250,81.8505,4.2449,4.3776,0.2535,2333.3333,279.3333,114.2857,12.8061,1.6751,18.7143,135.7143,1.9539
-3.0000,7.0465,22.9460,1.0000,0.0000,11.0000,165.3125,81.8505,4.0510,4.5102,0.2396,2333.3333,279.3333,114.2857,12.8673,1.6811,17.8571,135.7143,1.9447
-3.4000,7.0471,22.9460,1.0000,0.0000,11.0000,165.0000,81.8505,3.8959,4.6163,0.2286,2333.3333,279.3333,114.2857,12.9163,1.6859,17.1714,135.7143,1.9373
-3.9000,7.0465,22.9470,1.0000,0.0000,11.0000,164.3750,81.8505,4.5357,4.1786,0.2742,2333.3333,279.3333,114.2857,12.7143,1.6661,20.0000,135.7143,1.9677
