Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,7.0594,22.8730,1.0000,0.0000,6.0000,179.6875,391.4591,92.8571,5.5134,6.1290,1333.3333,179.3333,67.3661,-59.4866,-2.0444,27.7333,106.2500,4.6976
-0.5000,7.0601,22.8820,1.0000,0.0000,6.0000,174.3750,391.4591,92.8571,5.9621,6.1290,1333.3333,179.3333,63.4152,-57.3237,-1.7722,25.8333,104.9107,4.9698
-1.0000,7.0601,22.8810,1.0000,0.0000,6.0000,172.8125,391.4591,92.8571,6.7098,6.1290,1333.3333,179.3333,56.8304,-53.7188,-1.3185,22.6667,102.6786,5.4234
-1.5000,7.0601,22.8810,1.0000,0.0000,6.0000,171.2500,391.4591,92.8571,7.4576,6.1290,1333.3333,179.3333,50.2455,-50.1138,-0.8649,19.5000,100.4464,5.8770
-2.0000,7.0594,22.8810,1.0000,0.0000,6.0000,170.3125,391.4591,92.8571,8.2054,6.1290,1333.3333,179.3333,43.6607,-46.5089,-0.4113,16.3333,98.2143,6.3306
-2.5000,7.0594,22.8800,1.0000,0.0000,6.0000,169.6875,391.4591,92.8571,8.9531,6.1290,1333.3333,179.3333,37.0759,-42.9040,0.0423,13.1667,95.9821,6.7843
-2.6000,7.0601,22.8800,1.0000,0.0000,6.0000,169.6875,391.4591,92.8571,9.1027,6.1290,1333.3333,179.3333,35.7589,-42.1830,0.1331,12.5333,95.5357,6.8750
-2.9000,7.0588,22.8810,1.0000,0.0000,6.0000,169.3750,391.4591,92.8571,9.5513,6.1290,1333.3333,179.3333,31.8080,-40.0201,0.4052,10.6333,94.1964,7.1472
