Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,7.1317,23.2840,1.0000,0.0000,7.0000,171.5625,640.5694,277.1698,4.2143,51.7712,2083.3333,254.3333,67.3661,-238.7502,-55.0343,3.0000,110.0000,1.9140
-0.5000,7.1336,23.2900,1.0000,0.0000,7.0000,165.0000,640.5694,251.0243,4.2143,46.6586,2083.3333,254.3333,63.4152,-204.3680,-48.9588,3.0000,114.2857,2.3656
-1.0000,7.1317,23.2890,1.0000,0.0000,7.0000,164.6875,640.5694,207.4483,4.2143,38.1376,2083.3333,254.3333,56.8304,-147.0644,-38.8330,3.0000,121.4286,3.1183
-1.5000,7.1348,23.2830,1.0000,0.0000,7.0000,163.4375,640.5694,163.8724,4.2143,29.6166,2083.3333,254.3333,50.2455,-89.7608,-28.7072,3.0000,128.5714,3.8710
-2.0000,7.1361,23.2810,1.0000,0.0000,7.0000,161.2500,640.5694,120.2965,4.2143,21.0956,2083.3333,254.3333,43.6607,-50.3144,-20.4632,3.0000,117.8571,2.7419
-2.5000,7.1361,23.2800,1.0000,0.0000,7.0000,160.0000,640.5694,76.7206,4.2143,12.5746,2083.3333,254.3333,37.0759,-0.1536,-11.0901,3.0000,117.8571,2.7419
-2.7000,7.1361,23.2770,1.0000,0.0000,7.0000,159.3750,640.5694,59.2902,4.2143,9.1662,2083.3333,254.3333,34.4420,19.9107,-7.3408,3.0000,117.8571,2.7419
-3.0000,7.1355,23.2760,1.0000,0.0000,7.0000,158.7500,640.5694,33.1447,4.2143,4.0536,2083.3333,254.3333,30.4911,50.0071,-1.7170,3.0000,117.8571,2.7419
