Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,7.1534,23.7790,1.0000,0.0000,6.0000,186.8750,418.7426,483.3333,5.5134,76.6129,1333.3333,179.3333,67.3661,-449.9628,-79.5766,27.7333,106.2500,4.6976
-0.5000,7.1515,23.7840,1.0000,0.0000,6.0000,183.1250,418.7426,483.3333,5.9621,76.6129,1333.3333,179.3333,63.4152,-447.7999,-79.3044,25.8333,104.9107,4.9698
-1.0000,7.1546,23.7430,1.0000,0.0000,6.0000,181.5625,418.7426,483.3333,6.7098,76.6129,1333.3333,179.3333,56.8304,-444.1949,-78.8508,22.6667,102.6786,5.4234
-1.5000,7.1546,23.6710,1.0000,0.0000,6.0000,175.3125,418.7426,483.3333,7.4576,76.6129,1333.3333,179.3333,50.2455,-440.5900,-78.3972,19.5000,100.4464,5.8770
-2.0000,7.1540,23.6410,1.0000,0.0000,6.0000,169.0625,418.7426,483.3333,8.2054,76.6129,1333.3333,179.3333,43.6607,-436.9851,-77.9435,16.3333,98.2143,6.3306
-2.5000,7.1546,23.6260,1.0000,0.0000,6.0000,163.7500,418.7426,483.3333,8.9531,76.6129,1333.3333,179.3333,37.0759,-433.3802,-77.4899,13.1667,95.9821,6.7843
-2.9000,7.1540,23.6250,1.0000,0.0000,6.0000,161.2500,418.7426,483.3333,9.5513,76.6129,1333.3333,179.3333,31.8080,-430.4963,-77.1270,10.6333,94.1964,7.1472
-3.2000,7.1546,23.6240,1.0000,0.0000,6.0000,160.6250,418.7426,483.3333,10.0000,76.6129,1333.3333,179.3333,27.8571,-428.3333,-76.8548,19.5000,92.8571,7.4194
