Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,7.0588,24.2300,1.0000,0.0000,5.5000,265.0000,98.7544,1.2143,85.7143,1.5000,833.3333,129.3333,67.3661,-93.5804,1.2532,21.0000,60.7143,2.9032
-0.5000,7.0588,24.2010,1.0000,0.0000,5.5000,264.3750,97.4199,1.6429,85.7143,1.4839,833.3333,129.3333,63.4152,-82.2009,1.5935,21.0000,68.5714,3.2258
-1.0000,7.0576,24.1510,1.0000,0.0000,5.5000,262.8125,95.1957,1.4286,85.7143,1.4919,833.3333,129.3333,56.8304,-79.3304,1.4234,21.0000,64.6429,3.0645
-1.5000,7.0582,24.0360,1.0000,0.0000,5.5000,244.0625,92.9715,1.2143,85.7143,1.5000,833.3333,129.3333,50.2455,-76.4598,1.2532,21.0000,60.7143,2.9032
-2.0000,7.0588,24.0070,1.0000,0.0000,5.5000,237.8125,90.7473,1.0000,85.7143,1.5081,833.3333,129.3333,43.6607,-73.5893,1.0831,21.0000,56.7857,2.7419
-2.4000,7.0662,23.9920,1.0000,0.0000,5.5000,227.5000,88.9680,0.8286,85.7143,1.5145,833.3333,129.3333,38.3929,-71.2929,0.9469,21.0000,53.6429,2.6129
-2.7000,7.0669,23.9910,1.0000,0.0000,5.5000,226.5625,87.6335,1.2143,85.7143,1.5000,833.3333,129.3333,34.4420,-60.6562,1.2532,21.0000,60.7143,2.9032
