Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,18.5499,21.8040,1.0000,0.0000,6.0000,194.3750,117.4377,15.9714,2.3229,2.6542,1083.3333,154.3333,50.2286,17.1914,2.5126,25.8000,85.7143,5.4323
-0.4000,18.5513,21.8100,1.0000,0.0000,6.0000,192.5000,117.4377,15.5143,2.4314,2.6310,1083.3333,154.3333,50.4571,17.3114,2.4866,24.6000,85.7143,5.3806
-1.0000,18.5629,21.8230,1.0000,0.0000,6.0000,191.5625,117.4377,14.1429,2.7571,2.5613,1083.3333,154.3333,51.1429,17.6714,2.4084,21.0000,85.7143,5.2258
-1.5000,18.5533,21.8130,1.0000,0.0000,6.0000,190.9375,117.4377,13.0000,3.0286,2.5032,1083.3333,154.3333,51.7143,17.9714,2.3432,18.0000,85.7143,5.0968
-2.0000,18.5690,21.8260,1.0000,0.0000,6.0000,190.9375,117.4377,11.8571,3.3000,2.4452,1083.3333,154.3333,52.2857,18.2714,2.2781,15.0000,85.7143,4.9677
-2.5000,18.5901,21.8420,1.0000,0.0000,6.0000,190.9375,117.4377,10.7143,3.5714,2.3871,1083.3333,154.3333,52.8571,18.5714,2.2129,12.0000,85.7143,4.8387
-2.8000,18.7318,21.9040,1.0000,0.0000,6.0000,186.5625,117.4377,13.5714,2.8929,2.5323,1083.3333,154.3333,51.4286,17.8214,2.3758,19.5000,85.7143,5.1613
