Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,7.0953,22.8440,1.0000,0.0000,6.0000,180.3125,427.0463,60.0000,5.5134,8.0645,1333.3333,179.3333,67.3661,-26.6295,-4.1734,150.0000,106.2500,4.6976
-0.5000,7.0959,22.8420,1.0000,0.0000,6.0000,178.7500,427.0463,60.0000,5.9621,8.0645,1333.3333,179.3333,63.4152,-24.4665,-3.9012,150.0000,104.9107,4.9698
-1.0000,7.0934,22.8310,1.0000,0.0000,6.0000,177.5000,427.0463,60.0000,6.7098,8.0645,1333.3333,179.3333,56.8304,-20.8616,-3.4476,150.0000,102.6786,5.4234
-1.5000,7.0947,22.8280,1.0000,0.0000,6.0000,176.2500,427.0463,60.0000,7.4576,8.0645,1333.3333,179.3333,50.2455,-17.2567,-2.9940,150.0000,100.4464,5.8770
-1.8000,7.0953,22.8260,1.0000,0.0000,6.0000,175.9375,427.0463,60.0000,7.9063,8.0645,1333.3333,179.3333,46.2946,-15.0938,-2.7218,150.0000,99.1071,6.1492
