Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,5.7625,21.6160,1.0000,0.0000,6.0000,184.6875,149.4662,1.6143,1.3462,1.4045,1500.0000,196.0000,51.8132,22.5890,2.3261,37.5385,77.3626,3.8710
-0.5000,5.8305,21.5830,1.0000,0.0000,6.0000,177.8125,149.4662,1.6786,1.3297,1.4789,1500.0000,196.0000,51.3187,21.2225,2.2442,30.8462,75.5495,3.8710
-1.0000,11.8374,22.3150,1.0000,0.0000,6.0000,100.6250,149.4662,1.7857,1.3022,1.6030,1500.0000,196.0000,50.4945,18.9451,2.1077,19.6923,72.5275,3.8710
-1.3000,13.5805,22.6130,1.0000,0.0000,6.0000,92.1875,149.4662,1.6786,1.2857,1.6774,1500.0000,196.0000,50.0000,17.7500,2.0258,13.0000,70.7143,3.8710
-1.6000,14.1660,22.7240,1.0000,0.0000,6.0000,86.5625,149.4662,1.6786,1.3214,1.5161,1500.0000,196.0000,51.0714,20.5714,2.2032,27.5000,74.6429,3.8710
