Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,7.2097,23.3630,1.0000,0.0000,9.0000,191.5625,302.4911,62.8571,1.7286,0.9032,2083.3333,254.3333,67.3661,-24.0946,0.6323,2.0000,107.8571,1.6258
-0.5000,7.2115,23.3530,1.0000,0.0000,9.0000,188.4375,302.4911,62.8571,1.7500,0.9032,2083.3333,254.3333,63.4152,-19.0938,0.6516,2.0000,108.9286,1.6452
-1.0000,7.2128,23.3310,1.0000,0.0000,9.0000,183.1250,302.4911,62.8571,1.7857,0.9032,2083.3333,254.3333,56.8304,-10.7589,0.6839,2.0000,110.7143,1.6774
-1.5000,7.2122,23.3130,1.0000,0.0000,9.0000,177.1875,302.4911,62.8571,1.8214,0.9032,2083.3333,254.3333,50.2455,-2.4241,0.7161,2.0000,112.5000,1.7097
-1.9000,7.2122,23.3020,1.0000,0.0000,9.0000,175.0000,302.4911,62.8571,1.8500,0.9032,2083.3333,254.3333,44.9777,4.2437,0.7419,2.0000,113.9286,1.7355
-2.2000,7.2115,23.3030,1.0000,0.0000,9.0000,174.6875,302.4911,62.8571,1.7857,0.9032,2083.3333,254.3333,41.0268,5.0446,0.6839,2.0000,110.7143,1.6774
