Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,9.5644,23.2960,1.0000,0.0000,17.0000,202.5000,86.4260,9.6429,3.1939,1.3318,2000.0000,246.0000,105.1020,29.5102,3.3046,23.2240,147.4490,4.7696
-0.5000,9.5505,23.3260,1.0000,0.0000,17.0000,200.3125,87.9512,11.2500,3.2704,1.4424,2000.0000,246.0000,102.0408,27.0612,3.0793,20.5600,143.6224,4.6659
-1.0000,9.5505,23.3200,1.0000,0.0000,17.0000,198.7500,90.4931,13.9286,3.3980,1.6267,2000.0000,246.0000,96.9388,22.9796,2.7037,16.1200,137.2449,4.4931
-1.5000,10.2138,23.1050,1.0000,0.0000,17.0000,163.4375,93.0351,16.6071,3.5255,1.8111,2000.0000,246.0000,91.8367,18.8980,2.3281,11.6800,130.8673,4.3203
-2.0000,11.7019,23.0150,1.0000,0.0000,17.0000,130.0000,95.5770,19.2857,3.6531,1.9954,2000.0000,246.0000,86.7347,14.8163,1.9525,7.2400,124.4898,4.1475
-2.5000,16.1883,23.2150,1.0000,0.0000,17.0000,78.1250,98.1190,21.9643,3.7806,2.1797,2000.0000,246.0000,81.6327,10.7347,1.5770,2.8000,118.1122,3.9747
-2.8000,18.4784,23.3160,1.0000,0.0000,17.0000,45.9375,99.6441,23.5714,3.8571,2.2903,2000.0000,246.0000,78.5714,8.2857,1.3516,13.9000,114.2857,3.8710
-3.1000,19.5957,23.3360,1.0000,0.0000,17.0000,34.6875,92.5267,16.0714,3.5000,1.7742,2000.0000,246.0000,92.8571,19.7143,2.4032,13.9000,132.1429,4.3548
