Variable Name,Min Date,Max Date,Number of Samples
Flow,01/01/1970 00:00:00,01/02/2021 00:00:00,18928.000
minFlow,01/01/1970 00:00:00,01/02/2021 00:00:00,18941.000
Flow_ML,01/01/1970 00:00:00,01/02/2021 00:00:00,18928.000
Level,01/01/1970 00:00:00,01/02/2021 00:00:00,18928.000
WQ_OGM_DOC,27/05/1991 08:00:00,16/06/1998 15:40:00,19.000
WQ_DIAG_PHY_TCHLA,27/05/1991 08:00:00,10/12/1991 12:38:00,10.000
SAL,30/06/1982 13:29:00,26/05/2014 15:45:00,55.000
WQ_DIAG_TOT_TMN,20/05/1977 14:10:00,09/09/1999 11:04:00,23.000
WQ_NIT_NIT,27/05/1991 08:00:00,25/05/2014 10:42:00,75.000
WQ_DIAG_TOT_TKN,27/05/1991 08:00:00,25/05/2014 10:42:00,59.000
WQ_DIAG_TOT_TN,27/05/1991 08:00:00,25/05/2014 10:42:00,85.000
Na,10/07/1979 11:40:00,16/06/1998 15:40:00,42.000
WQ_NIT_AMM,27/05/1991 08:00:00,25/05/2014 10:42:00,50.000
WQ_DIAG_OXY_OXY_SAT,17/09/1998 15:35:00,26/05/2014 15:45:00,5.000
WQ_OXY_OXY,20/05/1977 14:10:00,26/05/2014 15:45:00,34.000
WQ_DIAG_TOT_TP,27/05/1991 08:00:00,25/05/2014 10:42:00,76.000
WQ_CAR_PH,25/06/1970 11:30:00,26/05/2014 15:45:00,425.000
Phaeophytin,27/05/1991 08:00:00,11/11/1991 12:38:00,9.000
WQ_PHS_FRP,27/05/1991 08:00:00,06/11/1997 06:30:00,41.000
TEMP,25/06/1970 11:30:00,26/05/2014 15:45:00,485.000
WQ_DIAG_TOT_TSS,04/06/1996 10:45:00,06/12/2000 10:55:00,42.000
WQ_DIAG_TOT_TURBIDITY,20/05/1977 14:10:00,15/06/2000 12:25:00,359.000
WQ_OGM_POC,27/05/1991 08:00:00,16/06/1998 15:40:00,19.000
WQ_SIL_RSI,10/07/1979 11:40:00,16/06/1998 15:40:00,75.000
