Date,Depth (m),Vx (m/s),Vy (m/s),Salinity (psu),Temperature (C),Oxygen (mg/L),Oxygen Saturation (%),TSS (mg/L),Turbidity (NTU),Light (W/m2),PAR (W/m2),
15-03-2015 00:00:00,0.00,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.25,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.50,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-0.75,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.00,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.25,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.50,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-1.75,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-2.00,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-2.25,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 00:00:00,-2.50,0.0000,0.0000,26.7339,25.9998,7.0353,0.0000,0.0000,0.0000,0.0000,0.0000,
15-03-2015 04:00:02,0.00,-0.0409,0.0039,26.3084,25.6778,6.8842,98.2438,9.2422,1.9257,1.7345,0.7805,
15-03-2015 04:00:02,-0.25,-0.0409,0.0043,26.3086,25.6851,6.8839,98.2507,9.2411,1.9255,1.4174,0.6378,
15-03-2015 04:00:02,-0.50,-0.0407,0.0046,26.3088,25.6902,6.8835,98.2536,9.2399,1.9253,1.1522,0.5185,
15-03-2015 04:00:02,-0.75,-0.0405,0.0048,26.3090,25.6938,6.8830,98.2537,9.2385,1.9250,0.9323,0.4196,
15-03-2015 04:00:02,-1.00,-0.0401,0.0050,26.3093,25.6967,6.8825,98.2521,9.2370,1.9247,0.7517,0.3383,
15-03-2015 04:00:02,-1.25,-0.0395,0.0051,26.3098,25.6991,6.8820,98.2481,9.2350,1.9244,0.6252,0.2813,
15-03-2015 04:00:02,-1.50,-0.0385,0.0053,26.3106,25.7020,6.8811,98.2408,9.2317,1.9237,0.5112,0.2300,
15-03-2015 04:00:02,-1.75,-0.0354,0.0055,26.3155,25.7106,6.8784,98.2193,9.2210,1.9217,0.4147,0.1866,
15-03-2015 04:00:02,-2.00,-0.0290,0.0054,26.3339,25.7313,6.8703,98.1499,9.1907,1.9163,0.3304,0.1487,
15-03-2015 04:00:02,-2.25,-0.0201,0.0045,26.3798,25.7691,6.8515,97.9698,9.1230,1.9065,0.2505,0.1127,
15-03-2015 04:00:02,-2.50,-0.0144,0.0031,26.4724,25.8214,6.8107,97.5258,8.9831,1.8986,0.2051,0.0923,
15-03-2015 08:00:03,0.00,0.0380,-0.0099,26.1839,25.4186,6.9321,98.4143,9.5652,2.0569,75.9830,34.1923,
15-03-2015 08:00:03,-0.25,0.0381,-0.0092,26.1843,25.4262,6.9319,98.4245,9.5638,2.0565,61.7553,27.7899,
15-03-2015 08:00:03,-0.50,0.0384,-0.0086,26.1847,25.4314,6.9316,98.4297,9.5620,2.0560,49.9495,22.4773,
15-03-2015 08:00:03,-0.75,0.0388,-0.0081,26.1853,25.4351,6.9312,98.4311,9.5597,2.0553,40.2310,18.1039,
15-03-2015 08:00:03,-1.00,0.0394,-0.0075,26.1860,25.4380,6.9307,98.4292,9.5565,2.0545,32.3234,14.5455,
15-03-2015 08:00:03,-1.25,0.0402,-0.0069,26.1871,25.4412,6.9297,98.4214,9.5504,2.0531,26.5997,11.9699,
15-03-2015 08:00:03,-1.50,0.0416,-0.0048,26.2211,25.4884,6.9142,98.2991,9.4807,2.0374,21.6284,9.7328,
15-03-2015 08:00:03,-1.75,0.0412,-0.0031,26.2927,25.5674,6.8565,97.6512,9.2957,2.0013,17.5318,7.8893,
15-03-2015 08:00:03,-2.00,0.0374,-0.0018,26.3786,25.6541,6.7648,96.5366,9.0544,1.9604,13.9278,6.2675,
