Variable Name,Min Date,Max Date,Number of Samples
Flow,01/01/2000 00:00:00,01/02/2021 00:00:00,8101.000
minFlow,01/01/2000 00:00:00,01/02/2021 00:00:00,8101.000
Flow_ML,01/01/2000 00:00:00,01/02/2021 00:00:00,8101.000
Level,01/01/2000 00:00:00,01/02/2021 00:00:00,8101.000
