Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,30/03/2010 12:27:00,20/01/2021 10:28:01,307.000
SAL,30/03/2010 12:27:17,20/01/2021 10:28:40,298.000
ON,01/10/2020 12:15:01,20/01/2021 10:28:01,20.000
WQ_OGM_DON,30/03/2010 12:27:00,16/09/2020 12:45:01,286.000
WQ_NIT_NIT,30/03/2010 12:27:00,20/01/2021 10:28:01,263.000
WQ_NIT_AMM,30/03/2010 12:27:00,20/01/2021 10:28:01,291.000
WQ_DIAG_OXY_OXY_SAT,30/03/2010 12:27:17,20/01/2021 10:28:40,298.000
WQ_OXY_OXY,30/03/2010 12:27:17,20/01/2021 10:28:40,298.000
WQ_DIAG_TOT_TP,30/03/2010 12:27:00,20/01/2021 10:28:01,307.000
WQ_CAR_PH,30/03/2010 12:27:17,20/01/2021 10:28:40,197.000
WQ_PHS_FRP,30/03/2010 12:27:00,20/01/2021 10:28:01,307.000
TEMP,30/03/2010 12:27:17,20/01/2021 10:28:40,298.000
WQ_DIAG_TOT_TSS,30/03/2010 12:27:00,20/01/2021 10:28:01,294.000
WQ_DIAG_TOT_TURBIDITY,23/12/2020 11:21:31,23/12/2020 11:21:31,2.000
WQ_OGM_POC,30/03/2010 12:27:00,20/01/2021 10:28:01,307.000
WQ_DIAG_TOT_TKN,30/03/2010 12:27:00,03/10/2019 13:16:00,249.000
WQ_DIAG_TOT_TN,30/03/2010 12:27:00,03/10/2019 13:16:00,249.000
