Date,TN (mg/L) Surface MIN,TN (mg/L) Surface MEAN,TN (mg/L) Surface MEDIAN,TN (mg/L) Surface MAX,TN (mg/L) Bottom MIN,TN (mg/L) Bottom MEAN,TN (mg/L) Bottom MEDIAN,TN (mg/L) Bottom MAX,TP (mg/L) Surface MIN,TP (mg/L) Surface MEAN,TP (mg/L) Surface MEDIAN,TP (mg/L) Surface MAX,TP (mg/L) Bottom MIN,TP (mg/L) Bottom MEAN,TP (mg/L) Bottom MEDIAN,TP (mg/L) Bottom MAX,Oxygen (mg/L) Surface MIN,Oxygen (mg/L) Surface MEAN,Oxygen (mg/L) Surface MEDIAN,Oxygen (mg/L) Surface MAX,Oxygen (mg/L) Bottom MIN,Oxygen (mg/L) Bottom MEAN,Oxygen (mg/L) Bottom MEDIAN,Oxygen (mg/L) Bottom MAX,TCHLA (ug/L) Surface MIN,TCHLA (ug/L) Surface MEAN,TCHLA (ug/L) Surface MEDIAN,TCHLA (ug/L) Surface MAX,TCHLA (ug/L) Bottom MIN,TCHLA (ug/L) Bottom MEAN,TCHLA (ug/L) Bottom MEDIAN,TCHLA (ug/L) Bottom MAX,Turbidity (NTU) Surface MIN,Turbidity (NTU) Surface MEAN,Turbidity (NTU) Surface MEDIAN,Turbidity (NTU) Surface MAX,Turbidity (NTU) Bottom MIN,Turbidity (NTU) Bottom MEAN,Turbidity (NTU) Bottom MEDIAN,Turbidity (NTU) Bottom MAX,Temperature (C) Surface MIN,Temperature (C) Surface MEAN,Temperature (C) Surface MEDIAN,Temperature (C) Surface MAX,Temperature (C) Bottom MIN,Temperature (C) Bottom MEAN,Temperature (C) Bottom MEDIAN,Temperature (C) Bottom MAX,Salinity (psu) Surface MIN,Salinity (psu) Surface MEAN,Salinity (psu) Surface MEDIAN,Salinity (psu) Surface MAX,Salinity (psu) Bottom MIN,Salinity (psu) Bottom MEAN,Salinity (psu) Bottom MEDIAN,Salinity (psu) Bottom MAX,
15/03/2015 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4379,6.4379,6.4379,6.4379,6.4379,6.4379,6.4379,6.4379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.2217,24.2217,24.2217,24.2217,24.2217,24.2217,24.2217,24.2217,36.5491,36.5491,36.5491,36.5491,36.5491,36.5491,36.5491,36.5491,
15/03/2015 04:00:01,0.3394,0.3398,0.3397,0.3458,0.3200,0.3395,0.3396,0.3418,0.0192,0.0193,0.0193,0.0202,0.0192,0.0193,0.0193,0.0196,6.4109,6.4158,6.4156,6.4249,6.2354,6.4115,6.4121,6.4173,2.3982,2.4085,2.4084,2.4339,2.3479,2.3977,2.3993,2.9048,0.7815,0.7823,0.7818,0.8084,0.7715,0.7816,0.7815,0.7925,24.1023,24.1453,24.1487,24.1736,24.1129,24.1644,24.1674,24.1953,36.4989,36.5443,36.5450,36.5461,36.5265,36.5443,36.5447,36.5560,
15/03/2015 08:00:02,0.3096,0.3372,0.3395,0.3407,0.3094,0.3371,0.3393,0.3409,0.0193,0.0194,0.0193,0.0197,0.0192,0.0193,0.0193,0.0197,6.1280,6.3809,6.4011,6.4100,6.1221,6.3767,6.3956,6.4094,2.3529,2.4249,2.3652,3.1447,2.3047,2.4078,2.3553,3.1410,0.7742,0.7803,0.7805,0.7865,0.7736,0.7799,0.7801,0.7875,24.0134,24.0842,24.0984,24.1353,24.0351,24.1026,24.1131,24.1608,36.5333,36.5448,36.5430,36.5713,36.5311,36.5441,36.5426,36.5711,
15/03/2015 12:00:02,0.3099,0.3305,0.3371,0.3392,0.3096,0.3308,0.3369,0.3392,0.0192,0.0194,0.0193,0.0197,0.0191,0.0194,0.0193,0.0197,6.1194,6.3448,6.3999,6.4509,6.1134,6.3365,6.3915,6.4504,2.3888,2.6188,2.4481,3.1634,2.3307,2.5745,2.4250,3.1197,0.7765,0.7798,0.7795,0.7874,0.7756,0.7790,0.7789,0.7871,24.1049,24.1843,24.1921,24.2230,24.0626,24.1696,24.1772,24.2283,36.5430,36.5523,36.5452,36.5797,36.5397,36.5501,36.5439,36.5789,
15/03/2015 16:00:00,0.3102,0.3210,0.3187,0.3374,0.3082,0.3215,0.3189,0.3384,0.0190,0.0195,0.0195,0.0197,0.0188,0.0194,0.0195,0.0198,6.1139,6.3000,6.2879,6.4728,6.0890,6.2794,6.2877,6.4794,2.5388,2.9606,3.0160,3.2976,2.2800,2.8563,2.9575,3.2592,0.7777,0.7813,0.7789,0.7980,0.7756,0.7799,0.7780,0.7975,24.1543,24.3792,24.3829,24.4909,24.0781,24.2891,24.3121,24.4891,36.5451,36.5646,36.5628,36.5882,36.5369,36.5602,36.5606,36.5866,
15/03/2015 20:00:03,0.3103,0.3159,0.3120,0.3342,0.3096,0.3165,0.3121,0.3380,0.0191,0.0195,0.0196,0.0198,0.0192,0.0196,0.0196,0.0199,6.1049,6.2420,6.2149,6.4335,6.0482,6.2255,6.2129,6.4277,2.6373,3.0518,3.1112,3.2177,2.1963,2.9823,3.0403,3.2017,0.7772,0.7836,0.7810,0.8083,0.7721,0.7824,0.7800,0.8077,24.1061,24.2741,24.2904,24.4184,24.0796,24.2740,24.2855,24.4408,36.5477,36.5710,36.5738,36.5947,36.5307,36.5682,36.5718,36.5942,
16/03/2015 00:00:01,0.3107,0.3229,0.3222,0.3369,0.3105,0.3224,0.3215,0.3372,0.0193,0.0195,0.0194,0.0198,0.0192,0.0195,0.0194,0.0198,6.1087,6.2962,6.3281,6.4123,6.1007,6.2846,6.3188,6.4063,2.4850,2.8250,2.8711,3.1193,2.2412,2.8049,2.8632,3.1150,0.7762,0.7790,0.7771,0.7935,0.7729,0.7788,0.7765,0.8017,24.0963,24.2411,24.2607,24.3133,24.1152,24.2507,24.2690,24.3271,36.5424,36.5593,36.5585,36.5826,36.5284,36.5588,36.5588,36.5880,
16/03/2015 04:00:04,0.3119,0.3310,0.3350,0.3375,0.3117,0.3303,0.3346,0.3372,0.0194,0.0195,0.0194,0.0198,0.0193,0.0195,0.0194,0.0198,6.1611,6.3309,6.3561,6.3681,6.1133,6.3232,6.3545,6.3677,2.3323,2.5627,2.4646,3.0295,2.3143,2.5629,2.4488,3.0255,0.7753,0.7774,0.7763,0.7863,0.7734,0.7771,0.7758,0.8120,24.0858,24.1642,24.1663,24.2146,24.0966,24.1825,24.1837,24.2349,36.5294,36.5468,36.5434,36.5744,36.5289,36.5471,36.5432,36.5961,
16/03/2015 08:00:04,0.3131,0.3282,0.3314,0.3367,0.3129,0.3282,0.3313,0.3367,0.0194,0.0195,0.0195,0.0197,0.0194,0.0195,0.0195,0.0197,6.0816,6.2805,6.3149,6.3354,6.0783,6.2798,6.3156,6.3352,2.3514,2.5770,2.5021,2.9508,2.3282,2.5606,2.4760,2.9462,0.7743,0.7816,0.7752,0.8414,0.7726,0.7808,0.7749,0.8412,24.0542,24.1162,24.1170,24.1755,24.0676,24.1268,24.1257,24.1895,36.5322,36.5542,36.5465,36.6186,36.5312,36.5535,36.5461,36.6184,
16/03/2015 12:00:01,0.3136,0.3185,0.3160,0.3341,0.3129,0.3187,0.3158,0.3351,0.0193,0.0195,0.0195,0.0197,0.0193,0.0195,0.0195,0.0197,6.0809,6.2191,6.2265,6.3402,6.0645,6.2112,6.2274,6.3335,2.4651,2.8462,2.9038,2.9642,2.3804,2.8030,2.8538,2.9338,0.7738,0.7988,0.7861,0.8522,0.7721,0.7972,0.7851,0.8520,24.1223,24.1990,24.1987,24.2490,24.0995,24.1916,24.1955,24.2551,36.5434,36.5802,36.5726,36.6241,36.5392,36.5775,36.5717,36.6230,
