Variable Name,Min Date,Max Date,Number of Samples
WQ_OGM_DOC,03/08/1992 15:38:00,03/10/2019 09:15:00,332.000
WQ_DIAG_PHY_TCHLA,14/01/1981 12:00:00,23/10/1985 12:00:00,12.000
SAL,26/09/1983 15:09:00,26/06/2019 08:56:43,363.000
WQ_DIAG_TOT_TMN,26/08/1999 08:52:00,28/04/2000 11:23:00,7.000
WQ_OGM_DON,31/10/2006 08:48:00,03/10/2019 09:15:00,336.000
WQ_NIT_NIT,14/01/1981 12:00:00,03/10/2019 09:15:00,328.000
WQ_DIAG_TOT_TKN,14/01/1981 12:00:00,03/10/2019 09:15:00,352.000
WQ_DIAG_TOT_TN,31/10/1997 08:58:00,03/10/2019 09:15:00,880.000
WQ_NIT_AMM,14/01/1981 12:00:00,03/10/2019 09:15:00,323.000
WQ_DIAG_OXY_OXY_SAT,26/11/2003 09:37:00,26/06/2019 08:56:43,339.000
WQ_OXY_OXY,06/01/1999 14:38:00,26/06/2019 08:56:43,357.000
WQ_DIAG_TOT_TP,14/01/1981 12:00:00,03/10/2019 09:15:00,879.000
WQ_CAR_PH,01/05/1974 09:20:00,26/06/2019 08:56:43,472.000
WQ_PHS_FRP,14/01/1981 12:00:00,04/09/2019 09:33:00,170.000
TEMP,01/05/1974 09:20:00,26/06/2019 08:56:43,624.000
TRC_SS1,18/11/1999 09:52:00,18/09/2019 09:21:00,600.000
WQ_OGM_POC,03/08/1992 15:38:00,03/10/2019 09:15:00,332.000
WQ_NCS_SS1,18/11/1999 09:52:00,18/09/2019 09:21:00,600.000
Na,04/06/1981 15:10:00,29/10/1992 11:06:00,31.000
Cloud,24/07/2007 10:46:00,24/07/2007 10:46:00,1.000
WQ_SIL_RSI,04/06/1981 15:10:00,29/10/1992 11:06:00,31.000
Wind_Speed,24/07/2007 10:46:00,24/07/2007 10:46:00,1.000
Flow,07/05/1974 00:00:00,15/10/2019 00:00:00,16295.000
minFlow,05/04/1974 00:00:00,15/10/2019 00:00:00,16325.000
Flow_ML,07/05/1974 00:00:00,15/10/2019 00:00:00,16295.000
Level,07/05/1974 00:00:00,15/10/2019 00:00:00,16302.000
