Variable Name,Min Date,Max Date,Number of Samples
Flow,01/01/1988 00:00:00,27/06/2020 00:00:00,9806.000
minFlow,01/01/1988 00:00:00,28/06/2020 00:00:00,9812.000
Flow_ML,01/01/1988 00:00:00,27/06/2020 00:00:00,9806.000
Level,01/01/1988 00:00:00,12/10/2020 00:00:00,11185.000
WQ_OGM_DOC,01/07/1997 13:35:00,20/01/2021 11:57:01,721.000
SAL,04/06/1997 13:00:00,20/01/2021 11:57:53,653.000
ON,01/10/2020 13:05:01,20/01/2021 11:57:01,20.000
WQ_OGM_DON,31/10/2006 13:27:00,16/09/2020 13:37:01,378.000
WQ_NIT_NIT,12/06/1987 10:45:00,20/01/2021 11:57:01,957.000
WQ_NIT_AMM,12/06/1987 10:45:00,20/01/2021 11:57:01,935.000
WQ_DIAG_OXY_OXY_SAT,23/07/2004 09:05:00,20/01/2021 11:57:53,388.000
WQ_OXY_OXY,23/03/2000 10:03:00,20/01/2021 11:57:53,392.000
WQ_DIAG_TOT_TP,12/06/1987 10:45:00,20/01/2021 11:57:01,1000.000
WQ_CAR_PH,18/09/2003 16:32:00,20/01/2021 11:57:53,295.000
WQ_PHS_FRP,12/06/1987 10:45:00,20/01/2021 11:57:01,771.000
TEMP,19/11/1996 12:00:00,20/01/2021 11:57:53,716.000
WQ_DIAG_TOT_TSS,15/05/1995 12:00:00,20/01/2021 11:57:01,839.000
WQ_DIAG_TOT_TURBIDITY,17/10/2006 11:33:30,23/12/2020 12:19:37,3.000
WQ_OGM_POC,01/07/1997 13:35:00,20/01/2021 11:57:01,721.000
WQ_DIAG_TOT_TKN,24/07/1995 10:15:00,03/10/2019 14:07:00,724.000
WQ_DIAG_TOT_TN,12/06/1987 10:45:00,03/10/2019 14:07:00,931.000
WQ_SIL_RSI,20/11/1995 10:25:00,30/06/1998 10:25:00,140.000
